label,period,n,win,avgR,pf,sumR,maxddR,cand,exit,set
"(5, 1.5, 5, 0.5) TR3.5 WTI_ohlc",p3,12,0.4166666666666667,0.46061066382444754,1.8086779889274198,5.52732796589337,5.823627681220193,"(5, 1.5, 5, 0.5)",TR3.5,WTI_ohlc
"(5, 1.5, 5, 0.5) TR3.5 WTI_ohlc",p4,0,,,,0.0,,"(5, 1.5, 5, 0.5)",TR3.5,WTI_ohlc
"(5, 1.5, 5, 0.5) TR3.5 WTI_eia",p1,78,0.2564102564102564,-0.6066523962915722,0.5898167470971851,-47.31888691074263,48.97753427856267,"(5, 1.5, 5, 0.5)",TR3.5,WTI_eia
"(5, 1.5, 5, 0.5) TR3.5 WTI_eia",p2,44,0.3409090909090909,0.48471975910593484,1.4231226590324477,21.327669400661133,22.358572464879384,"(5, 1.5, 5, 0.5)",TR3.5,WTI_eia
"(5, 1.5, 5, 0.5) TR3.5 WTI_eia",p3,19,0.3684210526315789,2.0055543248572305,2.704653403194132,38.10553217228738,14.892983801976195,"(5, 1.5, 5, 0.5)",TR3.5,WTI_eia
"(5, 1.5, 5, 0.5) TR3.5 WTI_eia",p4,24,0.2916666666666667,1.2964722607999235,1.8677704552055256,31.115334259198164,11.906576223814094,"(5, 1.5, 5, 0.5)",TR3.5,WTI_eia
"(5, 1.5, 5, 0.5) TR3.5 BRENT_eia",p1,75,0.22666666666666666,-0.4172652318335405,0.7121979041346158,-31.294892387515535,73.71782606069799,"(5, 1.5, 5, 0.5)",TR3.5,BRENT_eia
"(5, 1.5, 5, 0.5) TR3.5 BRENT_eia",p2,47,0.3829787234042553,1.1292477424567615,2.13605866019668,53.07464389546779,11.582824695700282,"(5, 1.5, 5, 0.5)",TR3.5,BRENT_eia
"(5, 1.5, 5, 0.5) TR3.5 BRENT_eia",p3,24,0.4166666666666667,1.0255496298056983,1.9101003108516728,24.613191115336758,11.51513141125743,"(5, 1.5, 5, 0.5)",TR3.5,BRENT_eia
"(5, 1.5, 5, 0.5) TR3.5 BRENT_eia",p4,22,0.3181818181818182,0.7646217827289115,1.809625262426126,16.821679220036053,10.05210370374239,"(5, 1.5, 5, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 4, 0.5) R2 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 4, 0.5)",R2,WTI_ohlc
"(5, 2.0, 4, 0.5) R2 WTI_ohlc",p2,37,0.5135135135135135,0.32470083334861644,1.7215834483300516,12.013930833898808,4.050077037833194,"(5, 2.0, 4, 0.5)",R2,WTI_ohlc
"(5, 2.0, 4, 0.5) R2 WTI_ohlc",p3,21,0.42857142857142855,0.21606716602728873,1.3971226996343344,4.537410486573063,4.254653700308787,"(5, 2.0, 4, 0.5)",R2,WTI_ohlc
"(5, 2.0, 4, 0.5) R2 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 4, 0.5)",R2,WTI_ohlc
"(5, 2.0, 4, 0.5) R2 WTI_eia",p1,88,0.5,-0.34499283039834344,0.703705561855897,-30.35936907505422,34.36660575669397,"(5, 2.0, 4, 0.5)",R2,WTI_eia
"(5, 2.0, 4, 0.5) R2 WTI_eia",p2,53,0.6226415094339622,0.29128807260106265,1.3227139726906632,15.43826784785632,10.009331950018604,"(5, 2.0, 4, 0.5)",R2,WTI_eia
"(5, 2.0, 4, 0.5) R2 WTI_eia",p3,35,0.5714285714285714,0.10302086666095615,1.1128363750860304,3.6057303331334656,12.821946220630975,"(5, 2.0, 4, 0.5)",R2,WTI_eia
"(5, 2.0, 4, 0.5) R2 WTI_eia",p4,27,0.7037037037037037,0.7976394126373846,2.472658434209442,21.536264141209383,5.312656156982095,"(5, 2.0, 4, 0.5)",R2,WTI_eia
"(5, 2.0, 4, 0.5) R2 BRENT_eia",p1,92,0.4782608695652174,-0.22903863269687175,0.7737472559626654,-21.0715542081122,32.74067106651022,"(5, 2.0, 4, 0.5)",R2,BRENT_eia
"(5, 2.0, 4, 0.5) R2 BRENT_eia",p2,70,0.5142857142857142,0.09651343082517226,1.109015139363514,6.755940157762058,19.5155550116601,"(5, 2.0, 4, 0.5)",R2,BRENT_eia
"(5, 2.0, 4, 0.5) R2 BRENT_eia",p3,33,0.5454545454545454,0.05365140780016828,1.06328107754632,1.770496457405553,9.395571916605448,"(5, 2.0, 4, 0.5)",R2,BRENT_eia
"(5, 2.0, 4, 0.5) R2 BRENT_eia",p4,30,0.6333333333333333,0.5785730547593952,1.9767559434913176,17.357191642781856,6.063444791744978,"(5, 2.0, 4, 0.5)",R2,BRENT_eia
"(5, 2.0, 4, 0.5) R3 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 4, 0.5)",R3,WTI_ohlc
"(5, 2.0, 4, 0.5) R3 WTI_ohlc",p2,36,0.4722222222222222,0.2750861092817336,1.5926668889236597,9.90309993414241,5.065429734928626,"(5, 2.0, 4, 0.5)",R3,WTI_ohlc
"(5, 2.0, 4, 0.5) R3 WTI_ohlc",p3,21,0.38095238095238093,0.28881187008267245,1.4874006383303373,6.065049271736122,6.56209567487457,"(5, 2.0, 4, 0.5)",R3,WTI_ohlc
"(5, 2.0, 4, 0.5) R3 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 4, 0.5)",R3,WTI_ohlc
"(5, 2.0, 4, 0.5) R3 WTI_eia",p1,87,0.4482758620689655,-0.24892656519229983,0.8021570492755993,-21.656611171730084,29.277296779809184,"(5, 2.0, 4, 0.5)",R3,WTI_eia
"(5, 2.0, 4, 0.5) R3 WTI_eia",p2,51,0.5294117647058824,0.2059614966970794,1.1781235782643888,10.504036331551049,19.737570692179222,"(5, 2.0, 4, 0.5)",R3,WTI_eia
"(5, 2.0, 4, 0.5) R3 WTI_eia",p3,35,0.37142857142857144,-0.5290261366028222,0.61034832057258,-18.515914781098775,25.387917179180302,"(5, 2.0, 4, 0.5)",R3,WTI_eia
"(5, 2.0, 4, 0.5) R3 WTI_eia",p4,27,0.6666666666666666,0.9354609331104391,2.5117070818780425,25.257445193981855,5.671843459720442,"(5, 2.0, 4, 0.5)",R3,WTI_eia
"(5, 2.0, 4, 0.5) R3 BRENT_eia",p1,91,0.42857142857142855,-0.15868118576865686,0.8586116473314954,-14.439987904947774,31.092518760293245,"(5, 2.0, 4, 0.5)",R3,BRENT_eia
"(5, 2.0, 4, 0.5) R3 BRENT_eia",p2,66,0.45454545454545453,0.20232747639065343,1.2052554400160072,13.353613441783127,17.22143223523875,"(5, 2.0, 4, 0.5)",R3,BRENT_eia
"(5, 2.0, 4, 0.5) R3 BRENT_eia",p3,33,0.48484848484848486,0.24355854370400745,1.2545637422080214,8.037431942232246,9.377133002578294,"(5, 2.0, 4, 0.5)",R3,BRENT_eia
"(5, 2.0, 4, 0.5) R3 BRENT_eia",p4,29,0.6206896551724138,1.26176548682111,3.0419688339387596,36.59119911781219,5.58271241109626,"(5, 2.0, 4, 0.5)",R3,BRENT_eia
"(5, 2.0, 4, 0.5) MM1 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 4, 0.5)",MM1,WTI_ohlc
"(5, 2.0, 4, 0.5) MM1 WTI_ohlc",p2,37,0.4594594594594595,0.27644365679448374,1.577308359253455,10.228415301395898,4.008133995618806,"(5, 2.0, 4, 0.5)",MM1,WTI_ohlc
"(5, 2.0, 4, 0.5) MM1 WTI_ohlc",p3,21,0.42857142857142855,0.4022985566613601,1.739408452555804,8.448269689888562,4.254653700308787,"(5, 2.0, 4, 0.5)",MM1,WTI_ohlc
"(5, 2.0, 4, 0.5) MM1 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 4, 0.5)",MM1,WTI_ohlc
"(5, 2.0, 4, 0.5) MM1 WTI_eia",p1,85,0.4,-0.3795578537468714,0.7371243681649016,-32.26241756848407,46.01999574711199,"(5, 2.0, 4, 0.5)",MM1,WTI_eia
"(5, 2.0, 4, 0.5) MM1 WTI_eia",p2,49,0.5510204081632653,0.7555215822830031,1.7529239923205486,37.020557531867155,11.276961639994532,"(5, 2.0, 4, 0.5)",MM1,WTI_eia
"(5, 2.0, 4, 0.5) MM1 WTI_eia",p3,34,0.4411764705882353,-0.15108090549229608,0.8780186811628033,-5.136750786738067,15.627135443999208,"(5, 2.0, 4, 0.5)",MM1,WTI_eia
"(5, 2.0, 4, 0.5) MM1 WTI_eia",p4,25,0.64,1.0772003882675458,2.508546860360218,26.930009706688644,5.207956581075308,"(5, 2.0, 4, 0.5)",MM1,WTI_eia
"(5, 2.0, 4, 0.5) MM1 BRENT_eia",p1,91,0.4065934065934066,-0.14040646491846157,0.8843884457572933,-12.776988307580002,47.14567581031031,"(5, 2.0, 4, 0.5)",MM1,BRENT_eia
"(5, 2.0, 4, 0.5) MM1 BRENT_eia",p2,69,0.43478260869565216,0.19111482747437067,1.1799888883974166,13.186923095731576,17.468352813741014,"(5, 2.0, 4, 0.5)",MM1,BRENT_eia
"(5, 2.0, 4, 0.5) MM1 BRENT_eia",p3,33,0.48484848484848486,0.2811667148254895,1.2938712394228133,9.278501589241154,9.377133002578294,"(5, 2.0, 4, 0.5)",MM1,BRENT_eia
"(5, 2.0, 4, 0.5) MM1 BRENT_eia",p4,29,0.5517241379310345,1.0076334248686807,2.3205146679258504,29.22136932119174,6.794108249098116,"(5, 2.0, 4, 0.5)",MM1,BRENT_eia
"(5, 2.0, 4, 0.5) TR3.5 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 4, 0.5)",TR3.5,WTI_ohlc
"(5, 2.0, 4, 0.5) TR3.5 WTI_ohlc",p2,31,0.3548387096774194,0.5242479235395328,1.942626257414064,16.251685629725515,6.626629612146592,"(5, 2.0, 4, 0.5)",TR3.5,WTI_ohlc
"(5, 2.0, 4, 0.5) TR3.5 WTI_ohlc",p3,18,0.2777777777777778,0.24851936023579027,1.4049572346098211,4.473348484244225,7.685687698563141,"(5, 2.0, 4, 0.5)",TR3.5,WTI_ohlc
"(5, 2.0, 4, 0.5) TR3.5 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 4, 0.5)",TR3.5,WTI_ohlc
"(5, 2.0, 4, 0.5) TR3.5 WTI_eia",p1,71,0.28169014084507044,-0.31011092621469494,0.8110703770961767,-22.017875761243342,55.01481237801234,"(5, 2.0, 4, 0.5)",TR3.5,WTI_eia
"(5, 2.0, 4, 0.5) TR3.5 WTI_eia",p2,41,0.3170731707317073,0.25486727346404087,1.1924914972314191,10.449558212025675,17.339478699027065,"(5, 2.0, 4, 0.5)",TR3.5,WTI_eia
"(5, 2.0, 4, 0.5) TR3.5 WTI_eia",p3,25,0.2,0.15433317960316284,1.1006492972472612,3.858329490079071,14.126556634204146,"(5, 2.0, 4, 0.5)",TR3.5,WTI_eia
"(5, 2.0, 4, 0.5) TR3.5 WTI_eia",p4,20,0.35,1.6360220704765525,2.053818525734518,32.72044140953105,20.714322419807942,"(5, 2.0, 4, 0.5)",TR3.5,WTI_eia
"(5, 2.0, 4, 0.5) TR3.5 BRENT_eia",p1,74,0.24324324324324326,0.18760059005645172,1.1278299940379053,13.882443664177426,61.77012297920058,"(5, 2.0, 4, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 4, 0.5) TR3.5 BRENT_eia",p2,48,0.3333333333333333,1.0031356897591204,1.8272157656574095,48.15051310843778,16.47775310979678,"(5, 2.0, 4, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 4, 0.5) TR3.5 BRENT_eia",p3,22,0.36363636363636365,0.8024648737181838,1.6828949316327373,17.654227221800042,9.464449130648795,"(5, 2.0, 4, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 4, 0.5) TR3.5 BRENT_eia",p4,24,0.16666666666666666,0.0865127870044579,1.0617319923995714,2.0763068881069895,18.319467121428453,"(5, 2.0, 4, 0.5)",TR3.5,BRENT_eia
"(5, 2.0, 5, 0.75) R2 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 5, 0.75)",R2,WTI_ohlc
"(5, 2.0, 5, 0.75) R2 WTI_ohlc",p2,46,0.5869565217391305,0.45642003890574934,2.1094039334865267,20.99532178966447,4.077821889195324,"(5, 2.0, 5, 0.75)",R2,WTI_ohlc
"(5, 2.0, 5, 0.75) R2 WTI_ohlc",p3,32,0.375,0.10108193346679169,1.174968579148135,3.234621870937334,7.358496415898969,"(5, 2.0, 5, 0.75)",R2,WTI_ohlc
"(5, 2.0, 5, 0.75) R2 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 5, 0.75)",R2,WTI_ohlc
"(5, 2.0, 5, 0.75) R2 WTI_eia",p1,91,0.45054945054945056,-0.23982689014416111,0.749147846112403,-21.82424700311866,26.28954482177992,"(5, 2.0, 5, 0.75)",R2,WTI_eia
"(5, 2.0, 5, 0.75) R2 WTI_eia",p2,59,0.5932203389830508,0.17188567642748834,1.2358091994096874,10.141254909221812,7.5646134154138975,"(5, 2.0, 5, 0.75)",R2,WTI_eia
"(5, 2.0, 5, 0.75) R2 WTI_eia",p3,30,0.5333333333333333,0.17245260501376292,1.2307146451735511,5.1735781504128875,4.838758911174108,"(5, 2.0, 5, 0.75)",R2,WTI_eia
"(5, 2.0, 5, 0.75) R2 WTI_eia",p4,29,0.5862068965517241,0.46451429384806603,1.8652234513993353,13.470914521593915,3.6539519229114372,"(5, 2.0, 5, 0.75)",R2,WTI_eia
"(5, 2.0, 5, 0.75) R2 BRENT_eia",p1,102,0.5196078431372549,0.06530777759750174,1.0794609633981904,6.661393314945177,21.92470899706336,"(5, 2.0, 5, 0.75)",R2,BRENT_eia
"(5, 2.0, 5, 0.75) R2 BRENT_eia",p2,65,0.5230769230769231,0.21464684668320475,1.2647501278812134,13.95204503440831,15.030480147808671,"(5, 2.0, 5, 0.75)",R2,BRENT_eia
"(5, 2.0, 5, 0.75) R2 BRENT_eia",p3,30,0.5666666666666667,0.3355474945389336,1.5164489073972838,10.066424836168009,5.156766060763244,"(5, 2.0, 5, 0.75)",R2,BRENT_eia
"(5, 2.0, 5, 0.75) R2 BRENT_eia",p4,29,0.6206896551724138,0.35134206048499494,1.530074585732591,10.188919754064854,7.234275823509105,"(5, 2.0, 5, 0.75)",R2,BRENT_eia
"(5, 2.0, 5, 0.75) R3 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 5, 0.75)",R3,WTI_ohlc
"(5, 2.0, 5, 0.75) R3 WTI_ohlc",p2,44,0.5454545454545454,0.34676382511234033,1.7505867303364855,15.257608304942975,6.020044524122448,"(5, 2.0, 5, 0.75)",R3,WTI_ohlc
"(5, 2.0, 5, 0.75) R3 WTI_ohlc",p3,30,0.26666666666666666,-0.1374922950628879,0.7989399851446651,-4.124768851886637,12.351623590515402,"(5, 2.0, 5, 0.75)",R3,WTI_ohlc
"(5, 2.0, 5, 0.75) R3 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 5, 0.75)",R3,WTI_ohlc
"(5, 2.0, 5, 0.75) R3 WTI_eia",p1,88,0.4318181818181818,-0.09499912588764549,0.9054082725119617,-8.359923078112804,20.132472787976745,"(5, 2.0, 5, 0.75)",R3,WTI_eia
"(5, 2.0, 5, 0.75) R3 WTI_eia",p2,55,0.5272727272727272,0.13120956986670013,1.1525540355834563,7.216526342668507,12.4269171823017,"(5, 2.0, 5, 0.75)",R3,WTI_eia
"(5, 2.0, 5, 0.75) R3 WTI_eia",p3,29,0.4482758620689655,0.03413442770305622,1.0424298377713364,0.9898984033886303,6.799762429426655,"(5, 2.0, 5, 0.75)",R3,WTI_eia
"(5, 2.0, 5, 0.75) R3 WTI_eia",p4,28,0.5714285714285714,0.7289848467817067,2.323494038460579,20.41157570988779,5.579467842494374,"(5, 2.0, 5, 0.75)",R3,WTI_eia
"(5, 2.0, 5, 0.75) R3 BRENT_eia",p1,96,0.4479166666666667,0.01899456379613007,1.0204321712305027,1.8234781244284868,19.31267142934099,"(5, 2.0, 5, 0.75)",R3,BRENT_eia
"(5, 2.0, 5, 0.75) R3 BRENT_eia",p2,64,0.4375,0.19364233747030635,1.1989464046970573,12.393109598099606,15.877063243808035,"(5, 2.0, 5, 0.75)",R3,BRENT_eia
"(5, 2.0, 5, 0.75) R3 BRENT_eia",p3,28,0.5714285714285714,0.6484641737319811,2.013688750483353,18.15699686449547,8.753427502869279,"(5, 2.0, 5, 0.75)",R3,BRENT_eia
"(5, 2.0, 5, 0.75) R3 BRENT_eia",p4,25,0.56,0.5295703765872143,1.695352070252759,13.239259414680358,11.502845897844633,"(5, 2.0, 5, 0.75)",R3,BRENT_eia
"(5, 2.0, 5, 0.75) MM1 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 5, 0.75)",MM1,WTI_ohlc
"(5, 2.0, 5, 0.75) MM1 WTI_ohlc",p2,46,0.5652173913043478,0.3762502610837912,1.8678174362217805,17.307512009854396,4.077821889195324,"(5, 2.0, 5, 0.75)",MM1,WTI_ohlc
"(5, 2.0, 5, 0.75) MM1 WTI_ohlc",p3,32,0.375,0.0708128295983957,1.1225740323255764,2.2660105471486625,8.121927382216185,"(5, 2.0, 5, 0.75)",MM1,WTI_ohlc
"(5, 2.0, 5, 0.75) MM1 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 5, 0.75)",MM1,WTI_ohlc
"(5, 2.0, 5, 0.75) MM1 WTI_eia",p1,90,0.43333333333333335,-0.16718050849690147,0.8329408184086085,-15.046245764721132,21.97928823225149,"(5, 2.0, 5, 0.75)",MM1,WTI_eia
"(5, 2.0, 5, 0.75) MM1 WTI_eia",p2,55,0.5272727272727272,0.14286870654674588,1.1627265019050435,7.857778860071024,12.325189735084809,"(5, 2.0, 5, 0.75)",MM1,WTI_eia
"(5, 2.0, 5, 0.75) MM1 WTI_eia",p3,31,0.5161290322580645,0.24246060376284523,1.30212193578436,7.516278716648202,8.57870260650848,"(5, 2.0, 5, 0.75)",MM1,WTI_eia
"(5, 2.0, 5, 0.75) MM1 WTI_eia",p4,27,0.5185185185185185,0.6602724371515158,2.027010832201155,17.827355803090928,5.066552713343082,"(5, 2.0, 5, 0.75)",MM1,WTI_eia
"(5, 2.0, 5, 0.75) MM1 BRENT_eia",p1,97,0.4948453608247423,0.09823779032964591,1.1050871026434859,9.529065661975654,26.78211586915958,"(5, 2.0, 5, 0.75)",MM1,BRENT_eia
"(5, 2.0, 5, 0.75) MM1 BRENT_eia",p2,65,0.4461538461538462,0.07005118542818434,1.0730944916931644,4.553327052831982,17.086079637250656,"(5, 2.0, 5, 0.75)",MM1,BRENT_eia
"(5, 2.0, 5, 0.75) MM1 BRENT_eia",p3,30,0.5666666666666667,0.5994970532409105,1.9226997762554756,17.984911597227317,5.179364930819741,"(5, 2.0, 5, 0.75)",MM1,BRENT_eia
"(5, 2.0, 5, 0.75) MM1 BRENT_eia",p4,28,0.6071428571428571,0.4283547776574414,1.6559745611458874,11.99393377440836,7.770948800522069,"(5, 2.0, 5, 0.75)",MM1,BRENT_eia
"(5, 2.0, 5, 0.75) TR3.5 WTI_ohlc",p1,0,,,,0.0,,"(5, 2.0, 5, 0.75)",TR3.5,WTI_ohlc
"(5, 2.0, 5, 0.75) TR3.5 WTI_ohlc",p2,38,0.34210526315789475,0.4306909420091286,1.8324970643559857,16.366255796346888,7.397261728734038,"(5, 2.0, 5, 0.75)",TR3.5,WTI_ohlc
"(5, 2.0, 5, 0.75) TR3.5 WTI_ohlc",p3,29,0.20689655172413793,0.10041925481667383,1.147878027044408,2.912158389683541,12.2501328449918,"(5, 2.0, 5, 0.75)",TR3.5,WTI_ohlc
"(5, 2.0, 5, 0.75) TR3.5 WTI_ohlc",p4,0,,,,0.0,,"(5, 2.0, 5, 0.75)",TR3.5,WTI_ohlc
"(5, 2.0, 5, 0.75) TR3.5 WTI_eia",p1,74,0.24324324324324326,-0.3689005082674436,0.7047263732596124,-27.298637611790824,34.415685450526965,"(5, 2.0, 5, 0.75)",TR3.5,WTI_eia
"(5, 2.0, 5, 0.75) TR3.5 WTI_eia",p2,42,0.42857142857142855,0.3543811537392835,1.35393268029657,14.884008457049909,12.522882946946762,"(5, 2.0, 5, 0.75)",TR3.5,WTI_eia
"(5, 2.0, 5, 0.75) TR3.5 WTI_eia",p3,20,0.35,3.4731962346780088,4.505591621727478,69.46392469356017,8.952625962928806,"(5, 2.0, 5, 0.75)",TR3.5,WTI_eia
"(5, 2.0, 5, 0.75) TR3.5 WTI_eia",p4,20,0.45,1.7194854268051643,2.6174325952756625,34.389708536103285,9.462285547532474,"(5, 2.0, 5, 0.75)",TR3.5,WTI_eia
"(5, 2.0, 5, 0.75) TR3.5 BRENT_eia",p1,76,0.2631578947368421,0.044302727322199316,1.039421220938956,3.367007276487148,45.536694455701635,"(5, 2.0, 5, 0.75)",TR3.5,BRENT_eia
"(5, 2.0, 5, 0.75) TR3.5 BRENT_eia",p2,48,0.3125,0.562135059837311,1.5288572266790303,26.982482872190932,20.985097699154693,"(5, 2.0, 5, 0.75)",TR3.5,BRENT_eia
"(5, 2.0, 5, 0.75) TR3.5 BRENT_eia",p3,21,0.42857142857142855,1.7675816797127089,2.986297510401657,37.11921527396689,12.704709328927795,"(5, 2.0, 5, 0.75)",TR3.5,BRENT_eia
"(5, 2.0, 5, 0.75) TR3.5 BRENT_eia",p4,20,0.25,0.3770786968852592,1.3407496923443487,7.541573937705183,11.750272817633068,"(5, 2.0, 5, 0.75)",TR3.5,BRENT_eia
