key,sym,family,mode,w,k,exit,is_days,is_sharpe,is_gross_sharpe,is_ann_ret,is_ann_vol,is_max_dd,is_t_stat,is_trades,is_trades_py,is_avg_bps,is_avg_gross_bps,is_hit,oos_days,oos_sharpe,oos_gross_sharpe,oos_ann_ret,oos_ann_vol,oos_max_dd,oos_t_stat,oos_trades,oos_trades_py,oos_avg_bps,oos_avg_gross_bps,oos_hit,full_days,full_sharpe,full_gross_sharpe,full_ann_ret,full_ann_vol,full_max_dd,full_t_stat,full_trades,full_trades_py,full_avg_bps,full_avg_gross_bps,full_hit,is_sharpe_0x,oos_sharpe_0x,full_sharpe_0x,is_sharpe_2x,oos_sharpe_2x,full_sharpe_2x,dir
XTIUSD|eia_fade|w5|k1|T+60,XTIUSD,C_eia,fade,5,1.0,T+60,2008,-0.35530340845717456,0.014039716178899014,-0.01724133795378301,0.048525675643387875,-0.22375235337154586,-1.002953867925516,204,25.60159362549801,-6.734478410207806,0.2655215897921917,0.47058823529411764,1840,-0.2180668749836364,0.12833032941705716,-0.011952085203888964,0.05480926529894026,-0.16691428668796626,-0.5892483038201377,198,27.117391304347827,-4.40753502788915,2.592464972110846,0.41414141414141414,3848,-0.28501306014785954,0.07208789546861798,-0.014712173437201659,0.0516192957247968,-0.35331917560174675,-1.1137353962170358,402,26.326403326403327,-5.588371968170258,1.4116280318297378,0.4427860696517413,0.014039716178899014,0.12833032941705716,0.07208789546861798,-0.7195948706505348,-0.5618970771722294,-0.6384360568586439,
XTIUSD|eia_fade|w5|k1|14:30,XTIUSD,C_eia,fade,5,1.0,14:30,2008,-0.33803401493867846,-0.1538668899475175,-0.03285002827670394,0.09717965300818367,-0.3927206850362218,-0.9542056583282215,204,25.60159362549801,-12.83124353789712,-5.831243537897123,0.4362745098039216,1840,-0.09158931347338292,0.11190959943541516,-0.008543039084620768,0.09327550082688947,-0.19205349105803315,-0.2474876003808078,198,27.117391304347827,-3.1503911968298555,3.8496088031701445,0.41414141414141414,3848,-0.22268537377792308,-0.029383991771473435,-0.021227143631840882,0.09532347487271449,-0.46846625298878974,-0.8701797134055173,402,26.326403326403327,-8.063062534087871,-1.0630625340878723,0.4253731343283582,-0.1538668899475175,0.11190959943541516,-0.029383991771473435,-0.5209969480826036,-0.29471428195599453,-0.4151399704065727,
XTIUSD|eia_cont|w5|k1.5|T+60,XTIUSD,C_eia,cont,5,1.5,T+60,2008,-0.12135677326397282,0.14312997414505768,-0.005239616195312369,0.04317530908567634,-0.1357739092923046,-0.342567063098501,130,16.314741035856574,-3.2115840415711943,3.7884159584288,0.47692307692307695,1840,-0.5889945174540404,-0.33617237425983654,-0.02835191613093864,0.0481361290992848,-0.21619983877071658,-1.591548557731188,128,17.530434782608697,-16.172968031041393,-9.172968031041394,0.46875,3848,-0.35714958025972715,-0.09818383016963109,-0.016291235707150294,0.04561460129759342,-0.238270797052612,-1.3956207097069846,258,16.896049896049895,-9.642038113866485,-2.6420381138664895,0.4728682170542636,0.14312997414505768,-0.33617237425983654,-0.09818383016963109,-0.38439106669358075,-0.8358554354494241,-0.612182838042696,
XTIUSD|eia_cont|w5|k1.5|14:30,XTIUSD,C_eia,cont,5,1.5,14:30,2008,-0.06474015833643354,0.0652367485694001,-0.005688337821466214,0.08786413205704216,-0.34181356436225196,-0.18274913965949943,130,16.314741035856574,-3.4866246475898,3.5133753524102014,0.4846153846153846,1840,-0.5864337372847992,-0.43131310491713165,-0.04585078634620122,0.0781857922405545,-0.3357279596617895,-1.58462895854266,128,17.530434782608697,-26.154962449469952,-19.15496244946995,0.5,3848,-0.29856340601859294,-0.1569883865969876,-0.024892835037035967,0.08337537198207666,-0.3878436091296351,-1.1666856007423647,258,16.896049896049895,-14.732931774103985,-7.7329317741039825,0.49224806201550386,0.0652367485694001,-0.43131310491713165,-0.1569883865969876,-0.19452914810336783,-0.739298514991352,-0.4391491977778828,
XTIUSD|eia_fade|w5|k1.5|T+20,XTIUSD,C_eia,fade,5,1.5,T+20,2008,-0.3382801607265127,0.10594076070002041,-0.008702881316502728,0.025726845162340736,-0.12432791118109277,-0.954900481018085,130,16.314741035856574,-5.334366814266629,1.6656331857333684,0.46923076923076923,1840,0.36456463656430266,0.7276318790915564,0.01206144156369973,0.03308450780461892,-0.07177798740927865,0.9851064896694659,128,17.530434782608697,6.8802866062771315,13.880286606277126,0.4921875,3848,0.0415898947191517,0.4404488419345706,0.0012260048840098826,0.029478432015489588,-0.14450339779905252,0.16251935209435378,258,16.896049896049895,0.7256162780961658,7.7256162780961635,0.4806201550387597,0.10594076070002041,0.7276318790915564,0.4404488419345706,-0.7712632283490672,-0.006365731736363826,-0.358366060854922,
XTIUSD|eia_fade|w5|k1.5|T+35,XTIUSD,C_eia,fade,5,1.5,T+35,2008,-0.49405264596718035,-0.17271769342815949,-0.017500670196483086,0.03542268286454162,-0.2110749039076234,-1.3946165458509645,130,16.314741035856574,-10.726906518479248,-3.726906518479255,0.46923076923076923,1840,0.25133410137312606,0.5432989424937189,0.010442360657238614,0.04154772710980463,-0.08049209643421285,0.6791411714291146,128,17.530434782608697,5.956703747928771,12.956703747928769,0.4296875,3848,-0.10757062171515579,0.1996470576940706,-0.00413913777162655,0.038478328986392585,-0.2652953908857303,-0.42034989180877935,258,16.896049896049895,-2.4497665413465888,4.550233458653408,0.4496124031007752,-0.17271769342815949,0.5432989424937189,0.1996470576940706,-0.8067376830149025,-0.04409205057864527,-0.413116295363166,
XTIUSD|eia_fade|w5|k1.5|T+60,XTIUSD,C_eia,fade,5,1.5,T+60,2008,-0.4059047988179636,-0.14312997414505768,-0.01760102125488682,0.04336243697079414,-0.2080029228028285,-1.145791957785494,130,16.314741035856574,-10.788415958428793,-3.7884159584288,0.46153846153846156,1840,0.07986178917597091,0.33617237425983654,0.003809307435286487,0.047698748983608354,-0.09938484707730211,0.21579812988796915,128,17.530434782608697,2.172968031041398,9.172968031041394,0.4296875,3848,-0.161877117526469,0.09818383016963109,-0.00736323414731954,0.04548656573474974,-0.280441864973606,-0.6325614536164881,258,16.896049896049895,-4.3579618861335065,2.6420381138664895,0.44573643410852715,-0.14312997414505768,0.33617237425983654,0.09818383016963109,-0.663904205943927,-0.1772869175591293,-0.42013567551806646,
XTIUSD|eia_fade|w5|k1.5|14:30,XTIUSD,C_eia,fade,5,1.5,14:30,2008,-0.1950242983149643,-0.0652367485694001,-0.017152299628732964,0.08794955180934429,-0.3566782046321937,-0.5505164591125201,130,16.314741035856574,-10.513375352410204,-3.5133753524102014,0.43846153846153846,1840,0.2745049442870359,0.43131310491713165,0.02130817765054907,0.07762402133007917,-0.08606646934613238,0.7417521474708851,128,17.530434782608697,12.154962449469949,19.15496244946995,0.4375,3848,0.014889496798248053,0.1569883865969876,0.0012383651825661392,0.08317038509399789,-0.3993783722557347,0.058183156966442676,258,16.896049896049895,0.7329317741039797,7.7329317741039825,0.437984496124031,-0.0652367485694001,0.43131310491713165,0.1569883865969876,-0.3242479550358123,0.11661001934114254,-0.1272592132743492,
XTIUSD|eia_cont|w5|k2|T+60,XTIUSD,C_eia,cont,5,2.0,T+60,2008,-0.1584446851485972,0.052851991102954084,-0.00520552536547399,0.0328538969962419,-0.07464011819177707,-0.4472591763531596,79,9.914342629482071,-5.25049976585884,1.7495002341411594,0.5189873417721519,1840,-0.38317879134289123,-0.18830634311754785,-0.015575420376892211,0.04064791874912095,-0.1823855118389882,-1.035404633902293,83,11.367391304347827,-13.701842366361479,-6.701842366361485,0.5060240963855421,3848,-0.2763190082066165,-0.07466562507307413,-0.010164103021661494,0.03678394435340955,-0.1823855118389882,-1.079761958724422,162,10.609147609147609,-9.580508629079327,-2.580508629079331,0.5123456790123457,0.052851991102954084,-0.18830634311754785,-0.07466562507307413,-0.36770111738932915,-0.5744086949371853,-0.47495551484420323,
XTIUSD|eia_cont|w5|k2|14:30,XTIUSD,C_eia,cont,5,2.0,14:30,2008,-0.3103965154410981,-0.207355672506383,-0.02079710498273177,0.06700173471076966,-0.28059977420278426,-0.8761902597671667,79,9.914342629482071,-20.97678662111986,-13.976786621119846,0.46835443037974683,1840,-0.2992542664817534,-0.1773385455080805,-0.019462280429654984,0.06503593301598481,-0.232294037790034,-0.8086284033214342,83,11.367391304347827,-17.121149354831328,-10.121149354831317,0.5301204819277109,3848,-0.3051571468604711,-0.19322793106824798,-0.02015883128791335,0.06606049209501458,-0.30854193204467395,-1.1924517272674855,162,10.609147609147609,-19.00136752789796,-12.001367527897946,0.5,-0.207355672506383,-0.1773385455080805,-0.19322793106824798,-0.41247909833453794,-0.4200506784901058,-0.4160517067984942,
XTIUSD|eia_fade|w5|k2|T+20,XTIUSD,C_eia,fade,5,2.0,T+20,2008,-0.5786162066445367,-0.24903951612023326,-0.012062114512201143,0.02084648575979363,-0.11567552672453374,-1.6333233756987042,79,9.914342629482071,-12.16632807941526,-5.166328079415259,0.3924050632911392,1840,0.29270234956719354,0.5729280860184401,0.008137939428794795,0.027802781360751018,-0.06431500241163546,0.7909241741533655,83,11.367391304347827,7.159021107755986,14.159021107755985,0.43373493975903615,3848,-0.09837950160668858,0.20535163920128258,-0.002403045060165662,0.024426278044920334,-0.16018694080744245,-0.38443407872157703,162,10.609147609147609,-2.265068927963322,4.734931072036675,0.41358024691358025,-0.24903951612023326,0.5729280860184401,0.20535163920128258,-0.8903692634022471,0.006525230493187028,-0.3996742978809501,
XTIUSD|eia_fade|w5|k2|T+35,XTIUSD,C_eia,fade,5,2.0,T+35,2008,-0.5391236537428551,-0.26538020920003913,-0.013526343376164922,0.02508950086359327,-0.14465329086575873,-1.5218434187261864,79,9.914342629482071,-13.643207504188856,-6.6432075041888545,0.4430379746835443,1840,0.23466906258179324,0.45908352479741504,0.008209289399091144,0.034982410159966525,-0.07371682735612917,0.6341098211076751,83,11.367391304347827,7.221788341139658,14.221788341139655,0.43373493975903615,3848,-0.10363759859408297,0.14196212012914258,-0.0031330054586828113,0.030230394192689112,-0.206786885168029,-0.4049809572701083,162,10.609147609147609,-2.9531170402242455,4.046882959775751,0.4382716049382716,-0.26538020920003913,0.45908352479741504,0.14196212012914258,-0.8013084158468463,0.007223642485358226,-0.347555821709032,
XTIUSD|eia_fade|w5|k2|T+60,XTIUSD,C_eia,fade,5,2.0,T+60,2008,-0.26346518040806405,-0.052851991102954084,-0.0086745543158009,0.03292486051616175,-0.11470832531479036,-0.7437120372736631,79,9.914342629482071,-8.749500234141161,-1.7495002341411594,0.43037974683544306,1840,-0.008390030083320092,0.18830634311754785,-0.00033892744919473256,0.040396452197298045,-0.11870730999507617,-0.022671077374623146,83,11.367391304347827,-0.29815763363850933,6.701842366361485,0.4457831325301205,3848,-0.12781341158598128,0.07466562507307413,-0.004688703631145145,0.03668397215100553,-0.21977914103924656,-0.4994519216793616,162,10.609147609147609,-4.419491370920666,2.580508629079331,0.4382716049382716,-0.052851991102954084,0.18830634311754785,0.07466562507307413,-0.4707147048166753,-0.20500465559449274,-0.32888181204691036,
XTIUSD|eia_fade|w5|k2|14:30,XTIUSD,C_eia,fade,5,2.0,14:30,2008,0.10366799148990333,0.207355672506383,0.00691702530145687,0.06672286403977017,-0.1939779375514462,0.2926350003124168,79,9.914342629482071,6.976786621119841,13.976786621119846,0.4430379746835443,1840,0.05475299365373465,0.1773385455080805,0.0035479326035680447,0.06479887887054453,-0.13372699574706937,0.14795052500274933,83,11.367391304347827,3.1211493548313083,10.121149354831317,0.40963855421686746,3848,0.08063690453545944,0.19322793106824798,0.005306024635106706,0.06580144247443706,-0.28920391508854826,0.3151019633132754,162,10.609147609147609,5.001367527897938,12.001367527897946,0.42592592592592593,0.207355672506383,0.1773385455080805,0.19322793106824798,-0.0003451071494765188,-0.06804035768619805,-0.03223184740936785,
XTIUSD|eia_cont|w15|k0|T+60,XTIUSD,C_eia,cont,15,0.0,T+60,2008,-0.6701772003706682,-0.04592484457583729,-0.03790329142194278,0.0565571186262064,-0.2757505420715941,-1.8917826266456201,402,50.45019920318725,-7.5130112508154765,-0.5130112508154794,0.43781094527363185,1840,-0.3420735183644749,0.3054753249370402,-0.019398277996229275,0.056707920826424986,-0.16682794812464674,-0.924332228327567,383,52.45434782608696,-3.6981258561338892,3.3018741438661063,0.4830287206266319,3848,-0.5131088087036676,0.12264200054794451,-0.029054740303618237,0.05662491037139461,-0.3787525922897328,-2.0050570386759246,785,51.408523908523904,-5.651735956340256,1.3482640436597402,0.45987261146496816,-0.04592484457583729,0.3054753249370402,0.12264200054794451,-1.282177816031138,-0.9831861768067693,-1.1393438279867067,
XTIUSD|eia_cont|w15|k0|14:30,XTIUSD,C_eia,cont,15,0.0,14:30,2008,-0.2970699550202163,-0.0038347046444419065,-0.03577663611800112,0.12043168793547783,-0.43890833547793306,-0.838571917240409,402,50.45019920318725,-7.091475689503503,-0.09147568950350467,0.48258706467661694,1840,0.09500275855254535,0.40727557177865226,0.011153466460772596,0.11740150107961018,-0.2892630213706404,0.256711223745111,383,52.45434782608696,2.12631877489966,9.126318774899657,0.5117493472584856,3848,-0.11208070569890405,0.1903228038202615,-0.013336046527319302,0.11898610420196262,-0.43890833547793306,-0.4379737865524312,785,51.408523908523904,-2.5941313839411957,4.405868616058802,0.4968152866242038,-0.0038347046444419065,0.40727557177865226,0.1903228038202615,-0.5890934644242234,-0.21769030223389968,-0.4140088110078688,
XTIUSD|eia_fade|w15|k0|T+30,XTIUSD,C_eia,fade,15,0.0,T+30,2008,-1.0268999494993967,-0.0574270438937783,-0.037388500906268655,0.03640909800852086,-0.29228072616075707,-2.898743023026972,402,50.45019920318725,-7.410971908294583,-0.41097190829458535,0.4427860696517413,1840,-1.4839373941527705,-0.4930421319921173,-0.05458161855283824,0.03678161812480015,-0.359558622345474,-4.0098139277018126,383,52.45434782608696,-10.405547073772468,-3.4055470737724685,0.39947780678851175,3848,-1.2466126238713173,-0.2661162907634563,-0.045609742192570114,0.03658694073779749,-0.5467472932697338,-4.871343803881146,785,51.408523908523904,-8.872019409413092,-1.8720194094130942,0.42165605095541403,-0.0574270438937783,-0.4930421319921173,-0.2661162907634563,-1.9519676992385815,-2.411159976992037,-2.1733745244114773,
XTIUSD|eia_fade|w15|k0|T+45,XTIUSD,C_eia,fade,15,0.0,T+45,2008,-0.592699190779135,0.11445815171907268,-0.029612022429308413,0.049961300588890326,-0.2657523711181615,-1.6730769583368834,402,50.45019920318725,-5.869555105232893,1.1304448947671064,0.4651741293532338,1840,-0.9593009340724401,-0.2517489414993477,-0.04966758277201087,0.051774767445666114,-0.3783094172475735,-2.592170169346795,383,52.45434782608696,-9.468725631035266,-2.468725631035269,0.391644908616188,3848,-0.7711796592686627,-0.063557028798625,-0.03920199930835532,0.05083380874637174,-0.5409026501610337,-3.013511320935701,785,51.408523908523904,-7.6255835273759605,-0.6255835273759635,0.42929936305732486,0.11445815171907268,-0.2517489414993477,-0.063557028798625,-1.2859797106019746,-1.6454909600108927,-1.4611783812791246,
XTIUSD|eia_fade|w15|k0|T+60,XTIUSD,C_eia,fade,15,0.0,T+60,2008,-0.579178958655576,0.04592484457583729,-0.03272698746251934,0.05650582945638623,-0.26253450545684187,-1.6349119174709474,402,50.45019920318725,-6.486988749184518,0.5130112508154794,0.4626865671641791,1840,-0.9472725170450323,-0.3054753249370402,-0.05403780896029244,0.05704568430725785,-0.3956468041503284,-2.5596676430847336,383,52.45434782608696,-10.301874143866103,-3.3018741438661063,0.3968668407310705,3848,-0.7561010023662117,-0.12264200054794451,-0.04291719316831521,0.056761190679560286,-0.5475425027834107,-2.954588989759159,785,51.408523908523904,-8.348264043659738,-1.3482640436597402,0.4305732484076433,0.04592484457583729,-0.3054753249370402,-0.12264200054794451,-1.1936565852709673,-1.571659648458459,-1.3756703125963243,
XTIUSD|eia_fade|w15|k0|14:30,XTIUSD,C_eia,fade,15,0.0,14:30,2008,-0.2894162311457067,0.0038347046444419065,-0.034853642766460975,0.12042739492697595,-0.44262255782974524,-0.8169669121060479,402,50.45019920318725,-6.908524310496493,0.09147568950350467,0.4502487562189055,1840,-0.717755290420217,-0.40727557177865226,-0.08458955341729428,0.1178529152571909,-0.5735924974498763,-1.939478829463577,383,52.45434782608696,-16.12631877489965,-9.126318774899657,0.4255874673629243,3848,-0.49191962549187834,-0.1903228038202615,-0.05863588694461412,0.11919810453990967,-0.7503455328090968,-1.922256821213417,785,51.408523908523904,-11.405868616058799,-4.405868616058802,0.43821656050955415,0.0038347046444419065,-0.40727557177865226,-0.1903228038202615,-0.5814864774477928,-1.0251082173698687,-0.79144467036463,
XTIUSD|eia_cont|w15|k1|T+60,XTIUSD,C_eia,cont,15,1.0,T+60,2008,-0.5248398036062054,-0.0918391691236408,-0.021594047551529567,0.04114407368335174,-0.1776321358925228,-1.4815228296115792,203,25.47609561752988,-8.476199758282778,-1.476199758282781,0.45320197044334976,1840,-0.32088900419188554,0.09867878878906099,-0.013789789793337268,0.04297370621366395,-0.1430791117025978,-0.8670886004524545,188,25.747826086956522,-5.355710321627106,1.644289678372892,0.4787234042553192,3848,-0.4250483034715428,0.0014785740822409518,-0.01786228188752909,0.04202412229772605,-0.2501134481178878,-1.660946135004027,391,25.606029106029105,-6.975810975440663,0.02418902455933281,0.46547314578005117,-0.0918391691236408,0.09867878878906099,0.0014785740822409518,-0.9475829325585078,-0.7346145561673013,-0.8435489402568692,
XTIUSD|eia_cont|w15|k1|14:30,XTIUSD,C_eia,cont,15,1.0,14:30,2008,-0.48068406793618673,-0.27865299938506194,-0.04227142181842493,0.08794013498287337,-0.391892575280559,-1.3568795956115323,203,25.47609561752988,-16.592582494995174,-9.592582494995169,0.4827586206896552,1840,-0.07804336983421044,0.11992752509241116,-0.007104527582145772,0.09103307042274192,-0.22021101554468048,-0.21088449725648173,188,25.747826086956522,-2.759272786041079,4.240727213958915,0.5478723404255319,3848,-0.2846508824769899,-0.0843276433213033,-0.025455651185692693,0.08942762082513633,-0.3956416088148419,-1.1123201274165193,391,25.606029106029105,-9.941272455907272,-2.9412724559072716,0.5140664961636828,-0.27865299938506194,0.11992752509241116,-0.0843276433213033,-0.6806424384120475,-0.2756946770825571,-0.483775700282802,
XTIUSD|eia_fade|w15|k1|T+30,XTIUSD,C_eia,fade,15,1.0,T+30,2008,-0.5975379052718119,0.08530630845001214,-0.015617480003951998,0.026136383761039925,-0.17624716727621792,-1.6867357279988198,203,25.47609561752988,-6.130248621458987,0.8697513785410096,0.4876847290640394,1840,-0.4277000690151587,0.2340553556264308,-0.011658024690130973,0.027257476756960226,-0.12446518781657223,-1.1557075792912137,188,25.747826086956522,-4.527770480800613,2.472229519199385,0.4521276595744681,3848,-0.514493348770043,0.15811829330690613,-0.013724185363247553,0.026675146328046486,-0.27546329812084425,-2.010467356640312,391,25.606029106029105,-5.359747622881559,1.6402523771184383,0.47058823529411764,0.08530630845001214,0.2340553556264308,0.15811829330690613,-1.2518616095871282,-1.0703666177382658,-1.1633364680265694,
XTIUSD|eia_fade|w15|k1|T+45,XTIUSD,C_eia,fade,15,1.0,T+45,2008,-0.37080431677550263,0.14966417922448344,-0.012712632374978794,0.03428393845445831,-0.15594697916277622,-1.04670998054412,203,25.47609561752988,-4.990023811274808,2.009976188725189,0.4630541871921182,1840,-0.33868897322921193,0.11235991646198173,-0.013539698921303266,0.03997679284391733,-0.183774769204904,-0.9151866968005706,188,25.747826086956522,-5.258579452718255,1.741420547281742,0.43617021276595747,3848,-0.35322015798912654,0.13002464652108645,-0.01310811118091357,0.037110314585491716,-0.30555360971269774,-1.3802658460836086,391,25.606029106029105,-5.119150308950942,1.8808496910490557,0.45012787723785164,0.14966417922448344,0.11235991646198173,0.13002464652108645,-0.8808224969978402,-0.7826235957658744,-0.8279141550852234,
XTIUSD|eia_fade|w15|k1|T+60,XTIUSD,C_eia,fade,15,1.0,T+60,2008,-0.3429902374777299,0.0918391691236408,-0.014072486313012248,0.041028824658386864,-0.15133051736930936,-0.9681961308300928,203,25.47609561752988,-5.523800241717215,1.476199758282781,0.4482758620689655,1840,-0.5164383940244764,-0.09867878878906099,-0.02225716672840185,0.04309742843663747,-0.2219389614950742,-1.3954913956067558,188,25.747826086956522,-8.644289678372887,-1.644289678372892,0.42021276595744683,3848,-0.42797717882985187,-0.0014785740822409518,-0.01798615886091164,0.04202597650203747,-0.33026601448849424,-1.672391197051234,391,25.606029106029105,-7.02418902455933,-0.02418902455933281,0.43478260869565216,0.0918391691236408,-0.09867878878906099,-0.0014785740822409518,-0.7710416151613192,-0.9249016703729327,-0.8463956440213861,
XTIUSD|eia_fade|w15|k1|14:30,XTIUSD,C_eia,fade,15,1.0,14:30,2008,0.0754072684462705,0.27865299938506194,0.00660488795388312,0.08758953997371303,-0.24113240678858305,0.21286036035030204,203,25.47609561752988,2.592582494995167,9.592582494995169,0.4630541871921182,1840,-0.31740760004089774,-0.11992752509241116,-0.028942428939593333,0.09118379312865894,-0.32580132505429815,-0.857681341825779,188,25.747826086956522,-11.24072721395891,-4.240727213958915,0.4095744680851064,3848,-0.11635247151668345,0.0843276433213033,-0.010392789562748032,0.0893216055256535,-0.4767047214185167,-0.4546664138767466,391,25.606029106029105,-4.058727544092727,2.9412724559072716,0.4373401534526854,0.27865299938506194,-0.11992752509241116,0.0843276433213033,-0.12816883823581382,-0.5135964390125695,-0.3165404026769167,
