name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029
ewmac_16_64,1991-08-09,2024-03-28,32.5,0.06902090011919601,0.05420359684533538,0.18014885695390503,0.3831326009293331,0.48252233054681826,-0.448781903115424,0.12077937294052284,0.02113156289828608,2.18525838067499,0.5080417434008594,4.713142177043145,0.013225644302810785,0.45653711855931506,0.3381450998044992,0.9935350085386679,XNGUSD,fut,0.34405321423682317,0.4215835244325184,0.39,0.41,0.05,0.87
ewmac_16_64,1990-08-23,2024-03-28,34.4,0.07930070127417903,0.07171852432304027,0.14152421226182463,0.5603331048928223,0.7130273583753983,-0.31495431808352903,0.22771087807095822,-0.23028518138942028,3.2851492188193414,0.5217239776951673,,,,,,PORT,fut,0.559597366072355,0.5610625814086896,0.67,0.57,0.29,0.85
ewmac_16_64,1987-02-24,2026-09-22,36.7,-0.0055771725386643736,-0.02383396882564781,0.19205969205487233,-0.029038745605563868,-0.03433795949901734,-0.7544448246854483,-0.031591400783463446,-0.5182644147093246,-0.1758859057037361,0.5016318537859008,6.272371982869629,0.013063468529302468,0.038977769973464096,0.41610263914984197,0.9942671714440238,XTIUSD,spot,-0.1219847200052665,0.05750831118055675,-0.07,-0.02,-0.13,0.11
ewmac_16_64,1988-06-01,2026-09-22,35.0,0.018338223875301058,-0.0006228135177532845,0.1944229508979602,0.09432129175390196,0.11359727804268785,-0.8213877395898123,-0.0007582454518548177,-0.2785713521436483,0.5583601456814351,0.4989747095010253,6.386471925644805,0.013781667515640725,0.1651972819840257,0.43088924020525576,0.9939984146755747,XBRUSD,spot,-0.21350583347998567,0.35461613215048116,0.04,-0.19,0.29,0.15
ewmac_16_64,1999-07-27,2026-09-22,21.6,-0.02450865278388876,-0.03955902748222606,0.17764697942089822,-0.1379626766736096,-0.16370482003820888,-0.7982015538098367,-0.04956019854059391,-0.3598214761110936,-0.6404736142586787,0.4483079211602826,2.9839548269500216,0.008564420432004245,-0.08975090884166767,0.1968458310552333,0.9902412078806849,XNGUSD,spot,0.5561368029848782,-0.278481479026838,,0.6,-0.56,-0.23
ewmac_16_64,1987-02-24,2026-09-22,39.5,-0.0003855527117767059,-0.01107608307406649,0.14647980788336007,-0.002632121910507395,-0.0032332683116103817,-0.7102314563023895,-0.015595033106152251,-0.27274896106146257,-0.016552598137089508,0.5020197939810139,,,,,,PORT,spot,-0.08811654387386011,0.10659824107966813,-0.01,-0.06,-0.13,0.05
ewmac_32_128,1991-10-29,2024-03-28,32.4,0.07825379984431842,0.06002434454455807,0.19936290893764835,0.3925193520766325,0.4747184954857661,-0.5116611000834903,0.11731269884453518,-0.4320877026316779,2.2336024755363932,0.515230635335074,5.1673434557410625,0.017314196105066498,0.4792607896030485,0.6278043566925303,0.9856617647058824,XTIUSD,fut,0.6217481078229554,0.12867936789677675,0.32,0.82,-0.06,0.31
ewmac_32_128,1990-08-23,2024-03-28,34.1,0.07551204143736122,0.059404958108849826,0.1883923512420567,0.4008232868240986,0.4898648086979915,-0.45375728743641197,0.1309179152680267,-0.32127553038170625,2.340316174436328,0.5068444654236488,4.238585724743029,0.013765609733551426,0.473762006731777,0.49778209684530594,0.9863810964963333,XBRUSD,fut,0.43813915364077866,0.3607858789315495,0.6,0.3,0.33,0.34
ewmac_32_128,1991-08-09,2024-03-28,32.5,0.057928887509765846,0.042991006737124415,0.1778520939512004,0.3257138345847114,0.40679540754870996,-0.41183774175786514,0.10438821501308747,-0.10460529624736825,1.8577612163557706,0.5131790619972776,2.8745391972750065,0.011361362866550742,0.3895972118836789,0.3378911627390754,0.9857282263966821,XNGUSD,fut,0.1975770538304277,0.4459743707993053,0.15,0.31,0.24,0.76
ewmac_32_128,1990-08-23,2024-03-28,34.4,0.0725115732606566,0.06438702486616199,0.14206955685792894,0.5103948718103551,0.6507880749134399,-0.32126092305482745,0.20041972193167573,-0.22188649003901031,2.9923688245010998,0.5166803230715206,,,,,,PORT,fut,0.5700143389733662,0.44448479746926683,0.54,0.58,0.27,0.74
ewmac_32_128,1987-02-24,2026-09-22,36.7,-0.01751554804094255,-0.03349067906457637,0.18129208144890724,-0.09661507497159429,-0.1139090470520013,-0.767679021517199,-0.04362588806762911,-0.764454192350021,-0.5851915987292956,0.5025197195442594,3.7542944431789773,0.011914980623367433,-0.03089315107453227,0.40106070140149824,0.9873445105462412,XTIUSD,spot,-0.16835948985860394,-0.030132880073690426,-0.42,0.11,-0.2,0.04
ewmac_32_128,1988-06-01,2026-09-22,35.0,-0.0014171645133089902,-0.01867597528735354,0.1862827721435727,-0.007607598367801542,-0.009029369197833603,-0.7728587060921546,-0.024164798999012176,-0.5122013711365306,-0.045035215845162464,0.4987376635299518,3.927476168443118,0.012630562755433943,0.06019242907761711,0.4188924909914857,0.9867512173026838,XBRUSD,spot,-0.27743133602275216,0.22018984849438497,-0.3,-0.07,0.19,0.09
ewmac_32_128,1999-07-27,2026-09-22,21.6,-0.03325808192299362,-0.04629043052397763,0.16754619280451818,-0.19850097078479695,-0.23436721550849574,-0.7210234683768353,-0.06420100392596989,-0.7820524411706047,-0.9215146970014857,0.44862627022958224,1.8578125483986216,0.007251466139933481,-0.15524317870594243,0.1981861440803767,0.9784570060762291,XNGUSD,spot,-0.3631189526879885,-0.17367269753078624,,0.12,-0.42,-0.17
ewmac_32_128,1987-02-24,2026-09-22,39.5,-0.016498604128143003,-0.025942118191118024,0.13957413533843957,-0.11820674430930318,-0.1424653467354481,-0.7526213962272382,-0.03446901499367598,-0.6825970601259594,-0.7433655439114549,0.5020337604230222,,,,,,PORT,spot,-0.23269084200194481,0.02226175280223818,-0.4,0.01,-0.17,-0.02
ewmac_64_256,1991-10-29,2024-03-28,32.4,0.05973709370265605,0.04153710288270118,0.19478486144920665,0.3066824252059931,0.3747490263117444,-0.6212642966889038,0.06685898916785936,-0.3531087654798144,1.7451537625331537,0.5051168667087808,3.4521046150234844,0.016285287340891973,0.39021521494754924,0.606496635030175,0.9699754901960784,XTIUSD,fut,0.5803055679549807,-0.034666944304387236,0.13,0.75,-0.14,0.23
ewmac_64_256,1990-08-23,2024-03-28,34.1,0.05514435422009609,0.03806388966392249,0.18833370790341525,0.2928012984716269,0.3578811321253526,-0.5801468182538816,0.06561078759078037,-0.2945625479113187,1.709600308252121,0.5093457943925234,3.0080144573510044,0.013454937140614166,0.3641503473827796,0.502895537241839,0.9714817832615528,XBRUSD,fut,0.44400217429334904,0.12322972265156114,0.48,0.22,0.2,0.23
ewmac_64_256,1991-08-09,2024-03-28,32.5,0.04352554406213011,0.027160700239056812,0.1826516997295814,0.2382980510259162,0.30017594967213895,-0.5147826564011568,0.05276149050734759,-0.3225095361148436,1.3591712421229019,0.5111278762731045,2.0937681426499357,0.011617283468427754,0.30190709303293306,0.3792664251076882,0.9701146621127105,XNGUSD,fut,0.0802488947488563,0.3852391580589848,0.01,0.13,0.39,0.55
ewmac_64_256,1990-08-23,2024-03-28,34.4,0.05575050394450743,0.047019810373441384,0.13992565273382349,0.3984294720465589,0.5192804788840053,-0.3455776503075435,0.13606149104722645,-0.15685882843539964,2.335932425585876,0.5172946630215143,,,,,,PORT,fut,0.50953994690448,0.2696853224911424,0.35,0.48,0.26,0.58
ewmac_64_256,1987-02-24,2026-09-22,36.7,-0.01741967132173278,-0.03295221060228826,0.1787916672586221,-0.09742999541771279,-0.1140521498856789,-0.7699428685557614,-0.04279825419267685,-0.7214679851375738,-0.5901275220191288,0.5011111111111111,2.4878620243415757,0.011172068190181636,-0.034941379047837624,0.38569276995788004,0.9734991887506761,XTIUSD,spot,-0.12854638240720667,-0.06745537215704063,-0.57,0.12,-0.14,0.11
ewmac_64_256,1988-06-01,2026-09-22,35.0,-0.0010275433725080157,-0.01875313880055296,0.18870720555737924,-0.0054451729570844385,-0.006395318487423461,-0.7572873701520201,-0.024763569999574138,-0.5830451625177546,-0.03223415953113791,0.4969718145818775,2.6634344254274605,0.012316087268981868,0.05981159774029852,0.4232887818644502,0.9722568225569018,XBRUSD,spot,-0.1824990563617895,0.15085494434297178,-0.55,0.02,0.28,0.11
ewmac_64_256,1999-07-27,2026-09-22,21.6,-0.025273318613209424,-0.038227821152118646,0.16466056005170446,-0.15348738401760229,-0.17654536527003517,-0.7132369782458321,-0.05359764330522782,-1.3184281874548942,-0.7125450299680061,0.4496721943694562,1.3239312384470643,0.006642824590207377,-0.11315712373567065,0.20184772513010357,0.9548886024673172,XNGUSD,spot,0.04897029132411987,-0.1719902338352178,,0.22,-0.25,-0.27
ewmac_64_256,1987-02-24,2026-09-22,39.5,-0.01309334044336896,-0.022799638984693726,0.1407856375917893,-0.0930019614737503,-0.10979542996103064,-0.7436031077082188,-0.03066103240875647,-0.904003423330473,-0.5848604838897123,0.4970103092783505,,,,,,PORT,spot,-0.13229323951945876,-0.04487167846267859,-0.63,0.24,-0.03,-0.06
