name,family,symbol,dataset,window_start,lag,cost_mult,start,end,years,sharpe,is_sharpe,oos_sharpe,gross_sharpe,cagr,ann_vol,max_dd,t_stat,turnover_py,cost_py,time_in_mkt,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029
wf_seasonal_N15_tstat,B_wf_seasonal,PORT,spot,2012-01-31,1,1.0,2012-01-31,2026-09-22,14.9,-0.04912025595758136,,-0.04912025595758137,,-0.004631759057266205,0.058998068382056984,-0.22126721004378358,-0.18971274746652217,,,,,,0.26,-0.32
wf_seasonal_N15_tstat,B_wf_seasonal,XTIUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.3,-0.09897824877682124,-0.1714969536812894,-0.09152970292955412,-0.031749554113937574,-0.011610138612432652,0.08302520006344861,-0.3098543052889735,-0.44596909427146814,2.2331472445071228,0.005581679791607693,1.0,,0.24,0.01,-0.4
wf_seasonal_N15_tstat,B_wf_seasonal,XBRUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.7,-0.04316985495584769,-0.2245554945831595,-0.027183382408845012,0.03236446967716254,-0.006966097449491726,0.0826636139354252,-0.3544419228883938,-0.19630929151926385,2.4980300792421817,0.0062439328509663,1.0,,0.46,0.13,-0.5
wf_seasonal_N15_tstat,B_wf_seasonal,XNGUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,19.7,0.04675157312049625,,0.04798726234779694,0.08529357434247424,0.000557817823749529,0.07902904848878559,-0.23304245809289936,0.20732974200953846,1.1751972786557547,0.0030461055379336225,0.7098466505246166,,,0.11,0.01
wf_seasonal_N15_tstat,B_wf_seasonal,PORT,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,21.0,-0.007116520792539553,-0.3862540076087075,0.033486847365988635,,-0.0019931143192941647,0.056402988719833166,-0.2212672100437838,-0.03261199521653963,,,,,0.23,0.19,-0.32
wf_seasonal_Nexp_sign,B_wf_seasonal,XTIUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.4,0.24960655647837068,0.4476228680370214,0.10005580854014451,0.35235879851879276,0.02707131731286938,0.1556161595518048,-0.4817976087953859,1.3300272454836497,3.795912603120195,0.015988475958635243,0.9998602375960867,0.79,0.38,-0.07,0.13
wf_seasonal_Nexp_sign,B_wf_seasonal,XBRUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.9,0.366468197909498,0.43800154885110193,0.3136472427512777,0.45409682075883845,0.04569896616122926,0.15460124960586744,-0.45321295917204907,1.9695720919877209,3.0156188443494396,0.013543583883297683,1.0,1.02,0.28,0.22,0.27
wf_seasonal_Nexp_sign,B_wf_seasonal,XNGUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.3,0.02514107923447622,-0.12058376320294381,0.14024974384362496,0.10824010209495182,-0.00793183885337645,0.15378562729347145,-0.5523908251728549,0.13379549626787166,3.689082088727085,0.012779064775523461,1.0,-0.56,0.12,-0.04,0.51
wf_seasonal_Nexp_sign,B_wf_seasonal,PORT,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,29.1,0.29733837681936215,0.37481849560479,0.2386691237828019,,0.027868753650737155,0.11451837339270185,-0.2866423248526301,1.6037338857472727,,,,0.58,0.33,0.04,0.49
wf_seasonal_Nexp_sign,B_wf_seasonal,XTIUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.3,0.0855888529612947,-0.040813164752855714,0.10005580854014451,0.18393652502093463,0.0013524121959691549,0.15317273057008282,-0.4817976087953849,0.36627121441309984,2.907834475825693,0.015062336386452975,1.0,,0.41,-0.07,0.13
wf_seasonal_Nexp_sign,B_wf_seasonal,XBRUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,0.279869690310325,-0.024533025378045397,0.3136472427512777,0.36773556461581325,0.03155527408178971,0.15284908261721747,-0.4532129591720494,1.2095607788861351,2.5589016681208925,0.01342391551193989,1.0,,0.44,0.22,0.27
wf_seasonal_Nexp_sign,B_wf_seasonal,XNGUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.2,0.023167620135891426,-0.9658347306044585,0.14024974384362496,0.10876831085093247,-0.007656130341624268,0.14920370093019386,-0.47573153294087833,0.09893983080579072,3.6060518099656256,0.012771562854199855,1.0,,-0.42,-0.04,0.51
wf_seasonal_Nexp_sign,B_wf_seasonal,PORT,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,0.17213520985080422,-0.42283730581486223,0.2386691237828019,,0.013125377172377828,0.11267819526775567,-0.2866423248526314,0.7446571110843887,,,,,0.12,0.04,0.49
wf_seasonal_Nexp_sign,B_wf_seasonal,XTIUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,23.2,0.21296783092042715,0.3834247425374956,0.1703993987077969,0.2943053646028779,0.020847056905576755,0.1492203579807316,-0.44264647003332525,1.026718409661075,3.940147173273793,0.012136403486936887,1.0,,0.4,-0.05,0.37
wf_seasonal_Nexp_sign,B_wf_seasonal,XBRUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,24.0,0.2562617283325963,-0.08452669169655802,0.34250083146538124,0.33966357148089993,0.027665107656673626,0.15101759177353066,-0.48430799979393924,1.2564584024495973,3.166408018113397,0.012596250318081684,1.0,,0.11,0.34,0.28
wf_seasonal_Nexp_sign,B_wf_seasonal,XNGUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,20.6,0.1708490229111252,0.1389313968386629,0.17413559360555422,0.2258551405871819,0.014539265218140196,0.15377650122335138,-0.4134304590461857,0.7760186124366918,2.7198313544879467,0.008464721074067282,0.9998076553183305,,0.34,0.14,0.12
wf_seasonal_Nexp_sign,B_wf_seasonal,PORT,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,24.9,0.29984586183065337,0.0020236331827909247,0.4022979398633751,,0.026855904152457866,0.10776097546128403,-0.37656943353763817,1.4963709093956028,,,,,0.18,0.27,0.47
wf_seasonal_Nexp_sign,B_wf_seasonal,XTIUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.3,0.16060494290377347,0.052621512617781745,0.1703993987077969,0.240563903146719,0.012906445270259193,0.1490205581266786,-0.4426464700333249,0.7236422325860532,3.6240862787149104,0.011915707860338005,1.0,,0.27,-0.05,0.37
wf_seasonal_Nexp_sign,B_wf_seasonal,XBRUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.7,0.30799839938302814,-0.0906510828678064,0.34250083146538124,0.3901946978816818,0.035922633920580926,0.15223350308863728,-0.4843079997939388,1.400582597133775,2.799038939094195,0.012512180423340102,1.0,,0.28,0.34,0.28
wf_seasonal_Nexp_sign,B_wf_seasonal,XNGUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,19.7,0.1326696955488227,-0.8349881312611233,0.17413559360555422,0.18540870051220276,0.008628086532102008,0.1526033560285607,-0.41343045904618414,0.5883518332041413,2.5758371057847804,0.00805141473168097,1.0,,0.12,0.14,0.12
wf_seasonal_Nexp_sign,B_wf_seasonal,PORT,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,21.0,0.3266174023842153,-0.42186277888761203,0.4022979398633751,,0.029131966798447984,0.10470921078193855,-0.2991122910216856,1.4967489697155167,,,,,0.18,0.27,0.47
wf_seasonal_Nexp_tstat,B_wf_seasonal,XTIUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.4,0.22236453280339694,0.3781062399751468,0.09767761383903602,0.3153008887961124,0.017796808005627218,0.10350905727675086,-0.32496129580746114,1.184868263199603,3.573033216627251,0.009621189239890209,0.9998602375960867,0.99,0.19,0.04,-0.07
wf_seasonal_Nexp_tstat,B_wf_seasonal,XBRUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.9,0.23313332209435553,0.3903125100515926,0.12124735106115925,0.3162132465063603,0.01852146777863517,0.10040563642008149,-0.3628265540132566,1.2529678906075858,2.918285066825921,0.008340513646602805,1.0,0.99,0.17,0.19,-0.13
wf_seasonal_Nexp_tstat,B_wf_seasonal,XNGUSD,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,28.3,-0.18124953116475787,-0.27310065676365264,-0.10451984895206082,-0.09867758767125899,-0.014914623443371022,0.0695586335606245,-0.41551921521477275,-0.9645715979150595,2.244901302350258,0.005743454972245473,1.0,-0.5,-0.07,-0.29,0.12
wf_seasonal_Nexp_tstat,B_wf_seasonal,PORT,fut,1995-10-31,1,1.0,1995-10-31,2024-03-28,29.1,0.16585240796357625,0.29262727347404693,0.06392544994400924,,0.009436784721504443,0.07249884772429231,-0.26846115022265293,0.8945469116001703,,,,0.73,0.14,0.0,0.03
wf_seasonal_Nexp_tstat,B_wf_seasonal,XTIUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.3,0.06020712385775458,-0.2455011224702329,0.09767761383903602,0.1488805331033632,0.0010049531842044601,0.09984509381373127,-0.3249612958074579,0.2576519676186358,2.8655604298566675,0.008851937802222397,1.0,,0.26,0.04,-0.07
wf_seasonal_Nexp_tstat,B_wf_seasonal,XBRUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,0.06774400055622246,-0.3884884417514408,0.12124735106115925,0.15257409278576595,0.0017113351385267261,0.10131935465547581,-0.3628265540132575,0.2927808509266937,2.689717689223789,0.00859244871700816,1.0,,0.02,0.19,-0.13
wf_seasonal_Nexp_tstat,B_wf_seasonal,XNGUSD,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.2,-0.2268534203157888,-1.2742650858496367,-0.10451984895206082,-0.13984402372902505,-0.016835074600333733,0.06540709370477618,-0.3460617683662939,-0.9688020993139206,2.2492817233196467,0.005691176896408906,1.0,,-0.49,-0.29,0.12
wf_seasonal_Nexp_tstat,B_wf_seasonal,PORT,fut,2006-01-01,1,1.0,2006-01-03,2024-03-28,18.7,-0.013088546275811191,-0.6559380246211944,0.06392544994400924,,-0.003351996420192571,0.06983975403558385,-0.2684611502226574,-0.05662106588470494,,,,,-0.09,0.0,0.03
wf_seasonal_Nexp_tstat,B_wf_seasonal,XTIUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,23.2,0.04035255429390449,0.03442626314947589,0.041874544059135356,0.10996580169101437,-0.00032075068867531975,0.08781106937462814,-0.2778293132487458,0.19453975838200602,2.4905684153642977,0.0061120248544106115,1.0,,0.13,0.08,-0.08
wf_seasonal_Nexp_tstat,B_wf_seasonal,XBRUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,24.0,0.1093094806030366,-0.05148999507835291,0.14833130467318936,0.18721329503950546,0.005624311580082919,0.08241854127843598,-0.3157443453797979,0.535947432590607,2.657908565574816,0.006420711774259008,1.0,,0.07,0.31,-0.09
wf_seasonal_Nexp_tstat,B_wf_seasonal,XNGUSD,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,20.6,0.0745136815821062,0.054238617935798025,0.07667514260567466,0.12556597022784294,0.002726584106276242,0.08364686858596719,-0.23719853362792187,0.33845088958439806,1.6240706184765032,0.004271776861509672,0.9998076553183305,,0.15,0.06,0.06
wf_seasonal_Nexp_tstat,B_wf_seasonal,PORT,spot,2002-01-31,1,1.0,2002-01-31,2026-09-22,24.9,0.12850600060289427,-0.06312358700957285,0.1962103991284686,,0.005969781218948311,0.06064730578288904,-0.22993424421148545,0.6413049685292893,,,,,0.06,0.27,0.05
wf_seasonal_Nexp_tstat,B_wf_seasonal,XTIUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.3,0.02454565276583046,-0.15249378870195612,0.041874544059135356,0.09236673640035402,-0.0017057947777191496,0.0877848558405929,-0.2778293132487468,0.11059604173197744,2.3257109170462757,0.005953368154072964,1.0,,0.11,0.08,-0.08
wf_seasonal_Nexp_tstat,B_wf_seasonal,XBRUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,20.7,0.12725996562352224,-0.11832592979692552,0.14833130467318936,0.20500221753164044,0.007170347288271373,0.08371276209452347,-0.3157443453797971,0.5786981150590008,2.5942963936226158,0.006507016443433794,1.0,,0.15,0.31,-0.09
wf_seasonal_Nexp_tstat,B_wf_seasonal,XNGUSD,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,19.7,0.05700621993006781,-0.3886753740277373,0.07667514260567466,0.10637894299804974,0.001281113976911552,0.08282714792218616,-0.2371985336279211,0.25280614281315794,1.5410601642942774,0.00409000173831473,1.0,,0.04,0.06,0.06
wf_seasonal_Nexp_tstat,B_wf_seasonal,PORT,spot,2006-01-01,1,1.0,2006-01-03,2026-09-22,21.0,0.14310728286653035,-0.36486495966522475,0.1962103991284686,,0.006695144120633545,0.058674551982289755,-0.21565336468336627,0.6557999562353323,,,,,0.05,0.27,0.05
crude_long_FebMay,C_fixed_month_rule,XTIUSD,fut,,1,1.0,1991-10-29,2024-03-28,32.4,0.43511773834697043,0.6269106434762963,0.2611730551105774,0.5000952891968123,0.035722437862584444,0.0900146028919713,-0.3254095298463259,2.4760054564949123,1.8014803971992752,0.005863631708603443,0.33002450980392156,0.43,0.96,0.03,0.19
crude_long_FebMay,C_fixed_month_rule,XBRUSD,fut,,1,1.0,1990-08-23,2024-03-28,34.1,0.46647960787068843,0.6130331213684685,0.330964038243742,0.5198117568978622,0.03762207591391631,0.08738503653617086,-0.3382624734283146,2.723668527331809,1.3876509599901756,0.004669102426039986,0.3255732743568851,0.55,0.84,0.18,0.2
crude_long_FebMay,C_fixed_month_rule,PORT,fut,,1,1.0,1990-08-23,2024-03-28,34.4,0.4648006178325396,0.6274684146310803,0.31387481302117803,,0.036692671676283206,0.08540846293096874,-0.3297877241143119,2.7247419130460204,,,,0.49,0.91,0.12,0.23
crude_long_FebMay,C_fixed_month_rule,XTIUSD,spot,,1,1.0,1987-02-24,2026-09-22,36.7,0.3065937260397167,0.337193683782247,0.2791487658049671,0.3515463529018383,0.02360036106141017,0.0890472768284075,-0.34631423206209777,1.8570194429213394,1.191346565544117,0.004007123891668469,0.3292590589507842,0.2,0.64,0.15,0.12
crude_long_FebMay,C_fixed_month_rule,XBRUSD,spot,,1,1.0,1988-06-01,2026-09-22,35.0,0.30476396487098506,0.30178799359808667,0.30804115516897457,0.35322379594812503,0.023383386819074037,0.08879845201901149,-0.34647817545808535,1.8041319055278455,1.2730028309187618,0.004307949013621298,0.321594383422036,-0.01,0.87,0.32,-0.0
crude_long_FebMay,C_fixed_month_rule,PORT,spot,,1,1.0,1987-02-24,2026-09-22,39.4,0.367601695449967,0.4075739877811347,0.3319103913865735,,0.026864315946431905,0.08107060610957809,-0.34718788591132965,2.306972901060712,,,,0.17,0.81,0.28,0.08
crude_long_MarMay,C_fixed_month_rule,XTIUSD,fut,,1,1.0,1991-10-29,2024-03-28,32.4,0.35364002417437856,0.6016407441359604,0.13083889227512532,0.4103581453682593,0.025341146753156796,0.07981778083675366,-0.3303418254362893,2.012362522422664,1.7429865527756188,0.0045398626432907,0.25183823529411764,0.65,0.74,-0.14,0.12
crude_long_MarMay,C_fixed_month_rule,XBRUSD,fut,,1,1.0,1990-08-23,2024-03-28,34.1,0.36732568461958587,0.6406837985461954,0.11455343829503406,0.4143379243402249,0.02577318229530512,0.07748329583312283,-0.3304417759432542,2.1447312799926608,1.3701118756543758,0.0036539451479291386,0.24572226748923293,0.82,0.65,-0.08,-0.01
crude_long_MarMay,C_fixed_month_rule,PORT,fut,,1,1.0,1990-08-23,2024-03-28,34.4,0.3837011847409133,0.6582713205927567,0.12946620229240113,,0.02655318813817642,0.07583119037620287,-0.3249811020711406,2.2493229570655457,,,,0.78,0.72,-0.11,0.06
crude_long_MarMay,C_fixed_month_rule,XTIUSD,spot,,1,1.0,1987-02-24,2026-09-22,36.7,0.2590192069387911,0.37782300493099674,0.1494355799911599,0.29825664800275975,0.017639165801157874,0.0798662964421928,-0.29404094926248037,1.5688634910718653,1.1775770905711886,0.0031380838444150087,0.2528934559221201,0.39,0.44,-0.02,0.05
crude_long_MarMay,C_fixed_month_rule,XBRUSD,spot,,1,1.0,1988-06-01,2026-09-22,35.0,0.1824445500297293,0.2992342934999689,0.09142183767600284,0.22453582699657246,0.011426540132532192,0.07972471922753271,-0.319402261765941,1.0800293723624637,1.256680815469009,0.0033588152629024474,0.24402672404031253,0.24,0.62,0.0,-0.12
crude_long_MarMay,C_fixed_month_rule,PORT,spot,,1,1.0,1987-02-24,2026-09-22,39.4,0.28188822919916284,0.45914304578759746,0.11408027008784676,,0.018001728115035975,0.07268477189504557,-0.3008129300806577,1.7690574171439608,,,,0.49,0.5,-0.03,-0.05
crude_long_FebApr,C_fixed_month_rule,XTIUSD,fut,,1,1.0,1991-10-29,2024-03-28,32.4,0.5113429353565526,0.6275542755261255,0.4044508111499295,0.5693221714599822,0.037308441158741434,0.07754026770722093,-0.25082757621568996,2.9097593283437897,1.7282613892362957,0.0045123885383161625,0.24669117647058825,0.47,0.77,0.56,0.05
crude_long_FebApr,C_fixed_month_rule,XBRUSD,fut,,1,1.0,1990-08-23,2024-03-28,34.1,0.5308437667445713,0.613636075324766,0.4526405256826753,0.5771746237156875,0.03864514177721712,0.07703951536603286,-0.28144914090280027,3.099476238655335,1.3242475072507542,0.0035802108255327653,0.2440926551041788,0.62,0.62,0.69,0.07
crude_long_FebApr,C_fixed_month_rule,PORT,fut,,1,1.0,1990-08-23,2024-03-28,34.4,0.5304856362733151,0.6172381084058414,0.4488779206941662,,0.03731648010714794,0.07428891715221021,-0.2638159178704179,3.109798894337004,,,,0.54,0.7,0.65,0.09
crude_long_FebApr,C_fixed_month_rule,XTIUSD,spot,,1,1.0,1987-02-24,2026-09-22,36.7,0.4014775773654357,0.3583458531505846,0.44170288228376525,0.4401152471034998,0.029105915800457183,0.07932326697545296,-0.27328171422034464,2.431725125934215,1.1385610303201406,0.0030714630033603744,0.24629529475392103,0.29,0.42,0.66,0.15
crude_long_FebApr,C_fixed_month_rule,XBRUSD,spot,,1,1.0,1988-06-01,2026-09-22,35.0,0.3973156338827297,0.37315474783516905,0.41707008684838287,0.4394361839188819,0.028570759203642826,0.07870920991018307,-0.31384222617049984,2.3520162954839434,1.2086269917351715,0.003323440285652872,0.23983693805910997,0.12,0.63,0.69,0.06
crude_long_FebApr,C_fixed_month_rule,PORT,spot,,1,1.0,1987-02-24,2026-09-22,39.4,0.4614610809838685,0.4448291783358889,0.47900554896545083,,0.03116090029376295,0.07214546394008815,-0.2943929118285302,2.896010061707844,,,,0.33,0.52,0.77,0.12
crude_short_OctDec,C_fixed_month_rule,XTIUSD,fut,,1,1.0,1991-10-29,2024-03-28,32.4,0.17222630661533503,0.1941366033480163,0.15007583622277437,0.23263471504863756,0.010048348719425393,0.07384547540268653,-0.3137301115073211,0.9800411184144602,1.6574679038050324,0.004464038190367537,0.2531862745098039,0.63,-0.08,0.23,-0.21
crude_short_OctDec,C_fixed_month_rule,XBRUSD,fut,,1,1.0,1990-08-23,2024-03-28,34.1,0.3170092810835804,0.3587853644898466,0.2712871448162715,0.36513701442039337,0.0221132929800143,0.07876176198061614,-0.2622890913982564,1.8509452228805243,1.3744159771265823,0.0037953704297416027,0.2544523338377372,0.58,0.26,0.31,-0.1
crude_short_OctDec,C_fixed_month_rule,PORT,fut,,1,1.0,1990-08-23,2024-03-28,34.4,0.24774801041203887,0.2769756908517224,0.21627858013892476,,0.015616734395132115,0.0733971561116941,-0.2648681365161686,1.4523418471157323,,,,0.6,0.08,0.28,-0.13
crude_short_OctDec,C_fixed_month_rule,XTIUSD,spot,,1,1.0,1987-02-24,2026-09-22,36.7,0.21239447569724937,0.23110640071693395,0.1926856677466495,0.25580230483451727,0.013015668287205795,0.07360686982726926,-0.26848287357780454,1.2864603461839335,1.131954020772839,0.0031974371275577075,0.24759329367225527,0.61,0.13,0.23,0.01
crude_short_OctDec,C_fixed_month_rule,XBRUSD,spot,,1,1.0,1988-06-01,2026-09-22,35.0,0.25927261442035754,0.1510948486299579,0.3643875535938827,0.3049584724178484,0.017018750725905196,0.07631324608667023,-0.23679426932986236,1.5348336739988353,1.2314021186599093,0.003487735484912175,0.24889593477522365,0.65,0.27,0.42,0.05
crude_short_OctDec,C_fixed_month_rule,PORT,spot,,1,1.0,1987-02-24,2026-09-22,39.4,0.24235377459454074,0.16992988890264435,0.3230841384922853,,0.014282315562984316,0.06805104486469164,-0.23230233819724877,1.5209494335302354,,,,0.63,0.16,0.36,0.1
crude_short_SepNov,C_fixed_month_rule,XTIUSD,fut,,1,1.0,1991-10-29,2024-03-28,32.4,0.06850360991509347,-0.09892562276446618,0.23864573415827817,0.12266927523189612,0.002294534810857396,0.07951569338200834,-0.30414283172639456,0.38981474895449153,1.675577496371551,0.004307604590838372,0.2482843137254902,-0.01,0.01,0.25,-0.03
crude_short_SepNov,C_fixed_month_rule,XBRUSD,fut,,1,1.0,1990-08-23,2024-03-28,34.1,0.14393058223767152,-0.01510614795214802,0.31274031478935443,0.19238261352269614,0.008352087938053643,0.07999102041470192,-0.30047507449617217,0.8403779936934762,1.4105189827391578,0.003876107097909442,0.2572459550692585,-0.13,0.3,0.27,0.06
crude_short_SepNov,C_fixed_month_rule,PORT,fut,,1,1.0,1990-08-23,2024-03-28,34.4,0.0858586160329592,-0.10745223254345207,0.2931889555423144,,0.0036611117925819947,0.07740981518250553,-0.30165657362073817,0.5033181125964312,,,,-0.16,0.14,0.28,0.02
crude_short_SepNov,C_fixed_month_rule,XTIUSD,spot,,1,1.0,1987-02-24,2026-09-22,36.7,0.13980068554467615,0.043533289654796366,0.23548909390165057,0.1823823220331362,0.0077432582110903425,0.07556312933186622,-0.20728383626487235,0.8467642001146664,1.1396549513867476,0.0032188611154767535,0.24716062736614386,0.02,0.21,0.25,0.12
crude_short_SepNov,C_fixed_month_rule,XBRUSD,spot,,1,1.0,1988-06-01,2026-09-22,35.0,0.10985268614042744,-0.07852896356349418,0.28721732002595163,0.1552551108435993,0.005562790849039656,0.07853251410396772,-0.3157883898450584,0.6503023940437985,1.2597673713225992,0.003565578530293475,0.2539916204280376,-0.23,0.38,0.29,0.01
crude_short_SepNov,C_fixed_month_rule,PORT,spot,,1,1.0,1987-02-24,2026-09-22,39.4,0.12149708480820244,-0.06325384362303271,0.31963185572957875,,0.00609003280966447,0.07024282040936233,-0.33345180603164704,0.762484193298688,,,,-0.25,0.34,0.33,0.14
crude_short_NovDec,C_fixed_month_rule,XTIUSD,fut,,1,1.0,1991-10-29,2024-03-28,32.4,0.09315468956115361,0.14371320214493444,0.04358797551711261,0.14709889693589326,0.003800333135722145,0.059949153567132284,-0.2645292684488164,0.530089902856547,1.6342456162871972,0.003234817356576892,0.16691176470588234,0.44,-0.07,0.13,-0.23
crude_short_NovDec,C_fixed_month_rule,XBRUSD,fut,,1,1.0,1990-08-23,2024-03-28,34.1,0.23119701867761772,0.2595713810691022,0.20066372300517743,0.2721171349778455,0.012893715544169959,0.06435002554941631,-0.2270756536381784,1.349906904311518,1.3020196075586754,0.002634025164116428,0.16691886858340124,0.46,0.12,0.28,-0.1
crude_short_NovDec,C_fixed_month_rule,PORT,fut,,1,1.0,1990-08-23,2024-03-28,34.4,0.17033099000544988,0.20178717254065429,0.13743758686765362,,0.008438496057405764,0.05980800794730939,-0.22637255444679982,0.9985098335770348,,,,0.45,0.03,0.21,-0.14
crude_short_NovDec,C_fixed_month_rule,XTIUSD,spot,,1,1.0,1987-02-24,2026-09-22,36.7,0.1497853052044028,0.16535062170525833,0.13339868491682927,0.18647503200334226,0.0072685359353124035,0.060555331651613066,-0.22454038603084303,0.9072404305900582,1.0899880275782048,0.002222211962290812,0.16214169821525148,0.52,0.06,0.13,0.03
crude_short_NovDec,C_fixed_month_rule,XBRUSD,spot,,1,1.0,1988-06-01,2026-09-22,35.0,0.13262376699954656,-0.004429316313265574,0.2642311665650209,0.1718874543052385,0.006327763449800239,0.062098551134716705,-0.2056877069314682,0.7851019052612168,1.1845277245205033,0.0024364419065978707,0.16272222851319215,0.41,0.1,0.33,-0.0
crude_short_NovDec,C_fixed_month_rule,PORT,spot,,1,1.0,1987-02-24,2026-09-22,39.4,0.1451003415853734,0.05296439308934574,0.2452021205672821,,0.006525743995422717,0.055367419848261906,-0.25666687485256057,0.9106121111937846,,,,0.5,0.0,0.25,0.11
crude_FebMay_long_OctDec_short,C_fixed_month_rule,XTIUSD,fut,,1,1.0,1991-10-29,2024-03-28,32.4,0.449485311098168,0.6028077036380038,0.3048359026412877,0.53690561704811,0.046495098955095626,0.11613901647283452,-0.36233910243177536,2.5577630714882718,3.1549484041448146,0.01016484897839439,0.5832107843137255,0.75,0.68,0.17,0.05
crude_FebMay_long_OctDec_short,C_fixed_month_rule,XBRUSD,fut,,1,1.0,1990-08-23,2024-03-28,34.1,0.5569239783371555,0.6864170610879946,0.42824882889559507,0.6276879973462451,0.06039819945076497,0.11777806405906362,-0.39999095473597357,3.2517526732568807,2.519596543042463,0.008341731814469365,0.5800256081946222,0.8,0.78,0.35,0.1
crude_FebMay_long_OctDec_short,C_fixed_month_rule,PORT,fut,,1,1.0,1990-08-23,2024-03-28,34.4,0.5159314939756972,0.6503235333381729,0.3838646883217008,,0.053066976740776095,0.1125142633208956,-0.3794547837818081,3.0244799855290063,,,,0.78,0.73,0.27,0.12
crude_FebMay_long_OctDec_short,C_fixed_month_rule,XTIUSD,spot,,1,1.0,1987-02-24,2026-09-22,36.7,0.3794404843429319,0.41572293318837017,0.3444426270183487,0.4408026786415741,0.03796139579384694,0.11590896446963406,-0.3943586554219748,2.2982478016038588,2.1517895479087996,0.007116649518110199,0.5768523526230395,0.57,0.57,0.27,0.13
crude_FebMay_long_OctDec_short,C_fixed_month_rule,XBRUSD,spot,,1,1.0,1988-06-01,2026-09-22,35.0,0.4018937000626036,0.3139609298803677,0.47526575439948693,0.4673499782031466,0.041132087231853465,0.11748764223547296,-0.39785284208684324,2.379117384237087,2.308402227879238,0.007693400848867551,0.5704903181972597,0.44,0.81,0.53,0.04
crude_FebMay_long_OctDec_short,C_fixed_month_rule,PORT,spot,,1,1.0,1987-02-24,2026-09-22,39.4,0.4420575601838331,0.416994420601826,0.46766925433988876,,0.042153499936090855,0.10615713164141607,-0.3975147532304837,2.7742385975799206,,,,0.55,0.7,0.45,0.14
ng_long_AugOct,C_fixed_month_rule,XNGUSD,fut,,1,1.0,1991-08-09,2024-03-28,32.5,0.02678759610729123,0.2954230434947148,-0.27792377332035123,0.07405839931420302,-0.0009020719160653945,0.07709766010694749,-0.5319942052994879,0.15278736069341145,1.0329881545030555,0.0036455137186427672,0.25750182971456453,0.3,0.04,-0.48,0.43
ng_long_AugOct,C_fixed_month_rule,PORT,fut,,1,1.0,1991-08-09,2024-03-28,32.5,0.02678759610729123,0.2954230434947148,-0.27792377332035123,,-0.0009020719160653945,0.07709766010694749,-0.5319942052994879,0.15278736069341145,,,,0.3,0.04,-0.48,0.43
ng_long_AugOct,C_fixed_month_rule,XNGUSD,spot,,1,1.0,1999-07-27,2026-09-22,21.6,0.21656157009697505,0.9333806592766691,0.0748616188759546,0.24851129632128466,0.013862819932853876,0.0773213341783747,-0.27347159856791237,1.0053586582527911,0.6826688892027574,0.0024767870168666494,0.25870005523844597,,0.37,-0.15,0.47
ng_long_AugOct,C_fixed_month_rule,PORT,spot,,1,1.0,1999-07-27,2026-09-22,21.6,0.21656157009697505,0.9333806592766691,0.0748616188759546,,0.013862819932853876,0.0773213341783747,-0.27347159856791237,1.0053586582527911,,,,,0.37,-0.15,0.47
