name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,family,lag,cost_mult,window_start
roll_win_fixed_short,1991-10-29,2024-03-28,32.2,-0.02135587789820052,-0.0238698154265361,0.07503321658958723,-0.28461898434944866,-0.23687001400507007,-0.6649799028138775,-0.03589554409919824,1.5437135097918464,-1.6149323419453336,0.3870274914089347,15.54396189461577,0.00835756550794915,-0.17318063103959885,0.15037163182887436,0.23899913718723037,XTIUSD,fut,-0.3264421732444722,-0.24144067404748082,0.27,-0.82,0.01,-0.56,E_daily_fixed,1,1.0,
roll_win_fixed_short,1990-08-30,2024-03-28,33.3,-0.012417608558681532,-0.015012068644752574,0.07373229782790602,-0.16841477784491,-0.13454343396120422,-0.5539310378531201,-0.02710097037157387,1.3596413638055886,-0.9719958457898439,0.39925373134328357,12.820980269351864,0.007541237394798072,-0.06611110762066451,0.1243323436507797,0.23933762211103168,XBRUSD,fut,-0.23306156791231367,-0.09979505416658281,0.16,-0.59,0.15,-0.42,E_daily_fixed,1,1.0,
roll_win_fixed_short,1991-08-09,2024-03-28,32.4,-0.032238474350315065,-0.03413605252288965,0.07055368567414065,-0.45693536832663467,-0.35017192739842984,-0.7469135669059812,-0.045702814937871615,-0.29418711683768717,-2.5995197021509746,0.39820359281437123,9.550632459934645,0.011827059830681571,-0.28951684914017,0.09242222263652464,0.23859735164296222,XNGUSD,fut,-0.5456874515347346,-0.3620524112235863,-0.26,-0.7,-0.51,-0.18,E_daily_fixed,1,1.0,
roll_win_fixed_short,1990-08-30,2024-03-28,33.6,-0.022015057891228068,-0.0234114542591356,0.05788654360182533,-0.3803139127231267,-0.29972499888286774,-0.6230527604671128,-0.03757539608938359,0.47789586863339,-2.2030503854543175,0.3862040479140851,,,,,,PORT,fut,-0.4442539813818113,-0.30816086029924533,0.05,-0.81,-0.18,-0.5,E_daily_fixed,1,1.0,
tom_wf_sign,1991-10-29,2024-03-28,32.2,0.005832269202948941,0.0033928105540634856,0.06988410304780183,0.0834563076377982,0.05524424897777293,-0.37244547117381277,0.009109549764078429,-0.431873417385509,0.4735323283219381,0.4125910509885536,15.93740985794208,0.007963379594258392,0.19745598417440202,0.11985819366657842,0.1890792555158388,XTIUSD,fut,0.25136921833453263,-0.07041820710982247,-0.43,0.71,-0.29,0.35,E_daily_wf,1,1.0,
tom_wf_sign,1990-08-30,2024-03-28,33.3,0.005474834908235688,0.0028983244553550946,0.07184599164083533,0.07620237097714354,0.052503666952472355,-0.40773304364001817,0.007108387462248424,0.06445652941849815,0.4397974392563595,0.4004014049172102,13.081351439403791,0.007222681566970804,0.17674911264819732,0.09962252801379527,0.18942101501072195,XBRUSD,fut,0.24783428502252222,-0.0919179205805143,-0.18,0.51,-0.32,0.43,E_daily_wf,1,1.0,
tom_wf_sign,1991-08-09,2024-03-28,32.4,-0.014707044050369156,-0.01686482109841636,0.06781652229321315,-0.21686520560257314,-0.1498756883894536,-0.5069299905314903,-0.03326854085064972,-0.1882402595486182,-1.233752985109098,0.38808290155440417,10.230311855713628,0.012174130434604682,-0.037357889894066826,0.07303515695797885,0.18881804806277588,XNGUSD,fut,-0.3522376322278713,-0.081064882576627,-0.49,-0.22,0.14,-0.44,E_daily_wf,1,1.0,
tom_wf_sign,1990-08-30,2024-03-28,33.6,-0.0013877127501835083,-0.002577021120221845,0.048850636546516626,-0.028407260340652846,-0.019878413765919426,-0.2870143438960895,-0.008978718921291364,0.23219296560297006,-0.16455518388762533,0.3924677898909812,,,,,,PORT,fut,0.0983876637766594,-0.14829114664113316,-0.64,0.41,-0.28,0.17,E_daily_wf,1,1.0,
eia_wf_sign,1991-10-29,2024-03-28,32.2,-0.003759592438965398,-0.006205053016699935,0.07014969066664013,-0.05359385626989346,-0.04605567062413688,-0.4046676142215344,-0.0153337030160832,-0.5505946146945804,-0.30409233599665997,0.26267417729024606,65.66012231237896,0.021997934849740813,0.2599966300837114,0.13040632533166843,0.2079378774805867,XTIUSD,fut,0.09181928270988558,-0.19794543658875138,0.02,0.26,-0.31,-0.39,E_daily_wf,1,1.0,
eia_wf_sign,1990-08-30,2024-03-28,33.3,-0.013722657843762007,-0.015935860575227223,0.06838778994579348,-0.20065947232158052,-0.17349891974796855,-0.42164179530049617,-0.0377947839916345,-0.3453058969162834,-1.15809417683386,0.25578736781937694,54.51143224260974,0.020984177958226023,0.10621427173104955,0.10814565793692481,0.20836311651179415,XBRUSD,fut,-0.28515292610725484,-0.11429528633828222,-0.46,0.02,-0.22,-0.2,E_daily_wf,1,1.0,
eia_wf_sign,1991-08-09,2024-03-28,32.4,0.0008773883547513659,-0.0015505174929799637,0.06967592505491658,0.01259241774055864,0.010700131524666485,-0.2966083718912761,-0.005227490657439423,-0.21953454998578897,0.07163866113970406,0.2665155440414508,35.36747681553048,0.036608188955220625,0.5377306940703016,0.07017356511017953,0.1893084845512506,XNGUSD,fut,-0.21213432054522216,0.2201288420138704,-0.76,0.14,0.23,0.23,E_daily_wf,1,1.0,
eia_wf_sign,1990-08-30,2024-03-28,33.6,-0.0051970899407393035,-0.006390803724507066,0.04926118985768656,-0.10550069853678871,-0.10212155896521259,-0.27318507963938354,-0.023393677769456556,-0.33193581844364745,-0.6111355561856062,0.31625637613661567,,,,,,PORT,fut,-0.19220275586029412,-0.019665904175482918,-0.54,0.23,-0.14,-0.16,E_daily_wf,1,1.0,
pre_hol_wf_sign,1991-10-29,2024-03-28,32.2,0.011775351287169087,0.011545087017168054,0.02434467203639923,0.4836931575649501,0.17331774186523696,-0.04833266002680925,0.2388671968553811,0.6155205383631362,2.7444821557308443,0.3044315992292871,10.096704150512638,0.003399224707991191,0.6204289907565883,0.0200801596307663,0.032047331443362505,XTIUSD,fut,0.6891679367619682,0.3323076985854705,0.18,0.94,0.26,0.4,E_daily_wf,1,1.0,
pre_hol_wf_sign,1990-08-30,2024-03-28,33.3,0.004925260946977243,0.004681233103235094,0.02256482554092648,0.21827161650526186,0.07269739957754272,-0.11521565448644078,0.04063018280025487,-1.3384036039148077,1.2597416165719246,0.2896174863387978,8.600684806543496,0.0033350799978211676,0.36522807454072814,0.01710514739889522,0.03276149630688587,XBRUSD,fut,0.04896487188476441,0.35496533544072056,-0.62,0.72,0.27,0.46,E_daily_wf,1,1.0,
pre_hol_wf_sign,1991-08-09,2024-03-28,32.4,-0.003004860062280433,-0.003304974297902552,0.024734601501640308,-0.12148407008219483,-0.044404093933990925,-0.14601613132098323,-0.022634309428711807,1.1425471418928894,-0.6911267009876313,0.2437619961612284,5.889390683283687,0.006105771357134911,0.12523997951677357,0.01170465063140168,0.03200098087297695,XNGUSD,fut,0.0014157404333199604,-0.23466009881725086,0.03,-0.08,-0.25,-0.18,E_daily_wf,1,1.0,
pre_hol_wf_sign,1990-08-30,2024-03-28,33.6,0.004512033207973384,0.004356717939081323,0.01815519427346805,0.2485257464067601,0.09427431886707317,-0.04456182532049047,0.09776794167984883,0.43287961718967727,1.439639001098896,0.26405451448040884,,,,,,PORT,fut,0.3195229432683099,0.19547349515162663,-0.25,0.68,0.11,0.31,E_daily_wf,1,1.0,
post_hol_wf_sign,1991-10-29,2024-03-28,32.2,-0.002936354165968903,-0.0036596803917299248,0.03823961720483975,-0.07678827301642724,-0.02598062169247113,-0.30456404454120267,-0.01201612750199352,1.2434580696295738,-0.43569780090319804,0.2510204081632653,9.533906341973703,0.004056589689258563,0.029286604717931392,0.018916480837249408,0.030198446937014668,XTIUSD,fut,0.06979733123513777,-0.20359131302609715,-0.16,0.09,-0.33,0.12,E_daily_wf,1,1.0,
post_hol_wf_sign,1990-08-30,2024-03-28,33.3,-0.0003833310322789442,-0.0010536969886005831,0.03661416270034484,-0.010469474214559436,-0.003449412773225342,-0.2567202200236893,-0.0041044565500269175,-0.3268886040393758,-0.06042394601218909,0.24173553719008264,7.584240001034932,0.0035610495637022157,0.0867570640141889,0.015048095240148674,0.028830116750059566,XBRUSD,fut,0.09235847112710995,-0.09455014971010371,0.02,-0.01,-0.31,0.61,E_daily_wf,1,1.0,
post_hol_wf_sign,1991-08-09,2024-03-28,32.4,-0.003256559788708804,-0.0038992512574840266,0.03606480395248057,-0.09029744880908508,-0.0315206778531627,-0.3648950857534041,-0.010685951687820586,0.1305451653334149,-0.5137050303039615,0.24390243902439024,5.574138859439242,0.006270717235297999,0.08360844649410722,0.011059799324284211,0.030161844041196664,XNGUSD,fut,-0.6777010925554434,0.4113948626737668,-0.77,-0.45,0.36,0.6,E_daily_wf,1,1.0,
