bot,series,config,n_starts,first_start,last_start,p_stop_out,p_loss_ge_50pct,p_final_loss,mean_2y_ret,median_2y_ret,p05_2y_ret,worst_2y_ret,best_2y_ret,median_win_rate,median_trades,median_max_dd,p_stop_given_profitable_year1,share_profitable_year1,median_seq_win_rate,step,size,depth,full_exposure_x
martingale,Brent (BRENT_W),step5.0%_base0.5x_k4,375,1991-01-02,2022-03-01,0.0,0.4026666666666667,0.4186666666666667,-0.02919464958574114,0.10676004336205369,-0.9923342209718263,-0.9998857654992171,1.3427564880487504,0.5303030303030303,46.0,-0.49348830358569784,0.0,0.656,1.0,0.05,0.5,4,8.0
martingale,Brent (BRENT_W),step5.0%_base0.5x_k8,375,1991-01-02,2022-03-01,0.0,0.44,0.42933333333333334,-0.01970806978221784,0.10929015450786905,-0.978052509461375,-0.9999652335926318,1.3427564880487504,0.5303030303030303,46.0,-0.5418047434848339,0.0,0.6586666666666666,1.0,0.05,0.5,8,9.0
martingale,Brent (BRENT_W),step5.0%_base1.0x_k4,375,1991-01-02,2022-03-01,0.034666666666666665,0.64,0.5413333333333333,-0.04002774428580147,-0.13882187643081623,-0.9997139067346839,-0.999973091702602,1.9687729358121273,0.5303030303030303,46.0,-0.7266164657698112,0.004878048780487805,0.5466666666666666,1.0,0.05,1.0,4,9.0
martingale,Brent (BRENT_W),step5.0%_base1.0x_k8,375,1991-01-02,2022-03-01,0.034666666666666665,0.6693333333333333,0.5493333333333333,-0.03519918871382921,-0.17925855569288607,-0.9995085762100803,-0.9999738829413355,1.9687729358121273,0.5303030303030303,46.0,-0.7489408969412219,0.004878048780487805,0.5466666666666666,1.0,0.05,1.0,8,9.0
dca,Brent (BRENT_W),step5.0%_tp2%_v1.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.3333333333333333,0.5306666666666666,0.45866666666666667,-0.16315230258515034,0.07778854487293918,-0.9026536012130885,-0.9160848727683351,0.6925984578786502,1.0,22.0,-0.6938746479918401,0.1111111111111111,0.624,,0.05,1.0,6,3.0
dca,Brent (BRENT_W),step5.0%_tp2%_v1.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.5573333333333333,0.6933333333333334,0.592,-0.19176563439288052,-0.7663861992326131,-0.8311280931045582,-0.872956470542738,1.3851969157573052,1.0,17.0,-0.8160378390389819,0.27053140096618356,0.552,,0.05,1.0,6,6.0
dca,Brent (BRENT_W),step5.0%_tp2%_v1.5_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.2693333333333333,0.5146666666666667,0.37333333333333335,-0.18486414042842514,0.06776757838208991,-0.898629752923258,-0.9011229574774883,0.2835971942657862,1.0,29.0,-0.6023015016240807,0.13618677042801555,0.6853333333333333,,0.05,1.5,6,3.0
dca,Brent (BRENT_W),step5.0%_tp2%_v1.5_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.5226666666666666,0.5626666666666666,0.552,-0.28685661725173817,-0.7389860388500493,-0.8501056221082998,-0.8585799986191545,0.5671943885315596,1.0,22.0,-0.7454514661933562,0.2765957446808511,0.6266666666666667,,0.05,1.5,6,6.0
dca,Brent (BRENT_W),step5.0%_tp2%_v2.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.25866666666666666,0.5013333333333333,0.352,-0.2057210863892841,0.04037829806905524,-0.8967523367657103,-0.9000152581567494,0.21070643682254997,1.0,33.0,-0.525292773765105,0.1263537906137184,0.7386666666666667,,0.05,2.0,6,3.0
dca,Brent (BRENT_W),step5.0%_tp2%_v2.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.5173333333333333,0.528,0.544,-0.321622999501307,-0.7374061331694979,-0.7531208556713543,-0.901123925085027,0.4214128736451128,1.0,25.0,-0.7382261459791499,0.291497975708502,0.6586666666666666,,0.05,2.0,6,6.0
grid,Brent (BRENT_W),step8.0%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.04533333333333334,0.264,0.3626666666666667,0.005650157068432637,0.09812638221798808,-0.7923700612582112,-0.9787250356618032,0.9582432121886724,1.0,10.0,-0.2988541525206795,0.04032258064516129,0.6613333333333333,,0.08,0.25,5,1.25
grid_hedged,Brent (BRENT_W),step8.0%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.22933333333333333,0.4746666666666667,0.856,-0.38893532708882916,-0.3548026874210891,-0.878049846533437,-0.9718621510856367,0.47699001100112004,1.0,16.0,-0.49525169858196894,0.07291666666666667,0.256,,0.08,0.25,5,1.25
grid,Brent (BRENT_W),step8.0%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.16266666666666665,0.27466666666666667,0.37066666666666664,-0.05253611749652831,0.11661730083692534,-0.9546105871455005,-0.9657159232067003,0.9582432121886724,1.0,11.0,-0.3042830908721321,0.07142857142857142,0.672,,0.08,0.25,10,2.5
grid_hedged,Brent (BRENT_W),step8.0%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.3973333333333333,0.6293333333333333,0.808,-0.44097591248167345,-0.47452762775041524,-0.9513591314434958,-0.9705438694548101,0.5347718425947974,1.0,16.0,-0.7201466807768524,0.11009174311926606,0.2906666666666667,,0.08,0.25,10,2.5
grid,Brent (BRENT_W),step8.0%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.26666666666666666,0.4693333333333333,0.39466666666666667,0.028887454437454885,0.1811278770030169,-0.9405703659219617,-0.952823265409627,1.9164864243773474,1.0,10.0,-0.560162255393739,0.11740890688259109,0.6586666666666666,,0.08,0.5,5,2.5
grid_hedged,Brent (BRENT_W),step8.0%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.5493333333333333,0.7786666666666666,0.8666666666666667,-0.5597497918552168,-0.7625804882400675,-0.9483279552146856,-0.961389874893585,0.8856371433426731,1.0,13.0,-0.7890851522568547,0.17708333333333334,0.256,,0.08,0.5,5,2.5
grid,Brent (BRENT_W),step8.0%_lot0.5x_n10,375,1991-01-02,2022-03-01,0.29333333333333333,0.49866666666666665,0.4,0.025355561270044236,0.17765465205397457,-0.9075249221343139,-0.9180883975890333,1.9164864243773474,1.0,10.0,-0.5489711535805812,0.12955465587044535,0.6586666666666666,,0.08,0.5,10,5.0
grid_hedged,Brent (BRENT_W),step8.0%_lot0.5x_n10,375,1991-01-02,2022-03-01,0.6933333333333334,0.808,0.8373333333333334,-0.5549829041443536,-0.7511218990806718,-0.892998225891411,-0.9064649766137767,0.9429725186267028,1.0,11.0,-0.7683626599713341,0.3106796116504854,0.27466666666666667,,0.08,0.5,10,5.0
grid,Brent (BRENT_W),step8.0%_lot1.0x_n5,375,1991-01-02,2022-03-01,0.5226666666666666,0.5866666666666667,0.5493333333333333,0.06431478699596038,-0.7294336307750372,-0.8665795525021737,-0.8701102748371901,3.8329728487546983,1.0,7.0,-0.8509394539035733,0.26956521739130435,0.6133333333333333,,0.08,1.0,5,5.0
grid_hedged,Brent (BRENT_W),step8.0%_lot1.0x_n5,375,1991-01-02,2022-03-01,0.832,0.8826666666666667,0.8906666666666667,-0.5834727234412516,-0.6985777356359026,-0.8512340865942066,-0.9103607104371755,1.5590268398266591,1.0,7.0,-0.737227875202014,0.48314606741573035,0.23733333333333334,,0.08,1.0,5,5.0
grid,Brent (BRENT_W),step8.0%_lot1.0x_n10,375,1991-01-02,2022-03-01,0.5226666666666666,0.5866666666666667,0.5493333333333333,0.0649236556239785,-0.7270061412282562,-0.8665795525021737,-0.8701102748371901,3.8329728487546983,1.0,7.0,-0.8509394539035733,0.26956521739130435,0.6133333333333333,,0.08,1.0,10,10.0
grid_hedged,Brent (BRENT_W),step8.0%_lot1.0x_n10,375,1991-01-02,2022-03-01,0.8293333333333334,0.88,0.8826666666666667,-0.5705980033771902,-0.7047422576688764,-0.8438278624306583,-0.9103607104371755,1.5590268398266591,1.0,7.0,-0.737227875202014,0.4835164835164835,0.24266666666666667,,0.08,1.0,10,10.0
martingale,Brent (BRENT_W),step8.0%_base0.25x_k4,375,1991-01-02,2022-03-01,0.037333333333333336,0.18133333333333335,0.28,0.035328770775001406,0.10178286321692798,-0.6345365309352913,-0.9562671317866663,0.7927521960454855,0.5,21.0,-0.3132330293243133,0.017605633802816902,0.7573333333333333,1.0,0.08,0.25,4,4.0
martingale,Brent (BRENT_W),step8.0%_base0.25x_k8,375,1991-01-02,2022-03-01,0.20533333333333334,0.272,0.32266666666666666,-0.04606723848255423,0.09329688935923897,-0.8457938970248651,-0.898677722331096,0.7927521960454855,0.5,20.0,-0.3396379124486718,0.14336917562724014,0.744,1.0,0.08,0.25,8,9.0
martingale,Brent (BRENT_W),step8.0%_base0.5x_k4,375,1991-01-02,2022-03-01,0.2826666666666667,0.448,0.47733333333333333,-0.08201027578470954,0.04470048896187451,-0.8305169441607307,-0.9179861336137956,1.585504392090972,0.5,19.0,-0.535343850824639,0.17578125,0.6826666666666666,1.0,0.08,0.5,4,8.0
martingale,Brent (BRENT_W),step8.0%_base0.5x_k8,375,1991-01-02,2022-03-01,0.34933333333333333,0.5066666666666667,0.5226666666666666,-0.13469140189534057,-0.053484901451998246,-0.8305169441607307,-0.9002491515110039,1.585504392090972,0.5,19.0,-0.6023640967469861,0.23904382470119523,0.6693333333333333,1.0,0.08,0.5,8,9.0
martingale,Brent (BRENT_W),step8.0%_base1.0x_k4,375,1991-01-02,2022-03-01,0.5066666666666667,0.5733333333333334,0.5733333333333334,-0.04868921597375786,-0.3861738099274372,-0.8259777078467944,-0.9001579578882353,2.6475769190708647,0.5098039215686274,16.0,-0.7420942213696718,0.3620689655172414,0.6186666666666667,1.0,0.08,1.0,4,9.0
martingale,Brent (BRENT_W),step8.0%_base1.0x_k8,375,1991-01-02,2022-03-01,0.5546666666666666,0.5706666666666667,0.6026666666666667,-0.07485569539553127,-0.44281170169723316,-0.8251984918735169,-0.8607784263565765,2.6475769190708647,0.5172413793103449,16.0,-0.7459135148644777,0.41409691629955947,0.6053333333333333,1.0,0.08,1.0,8,9.0
dca,Brent (BRENT_W),step8.0%_tp2%_v1.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.2986666666666667,0.47733333333333333,0.3893333333333333,-0.14392103100357267,0.10990384405203946,-0.9030044420727331,-0.9107167509539751,0.5848800250622863,1.0,22.0,-0.5280170531789287,0.125,0.6613333333333333,,0.08,1.0,6,3.0
dca,Brent (BRENT_W),step8.0%_tp2%_v1.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.496,0.576,0.5493333333333333,-0.20172532985841873,-0.49901583247263837,-0.87314322285523,-0.8788812462952351,1.1697600501245815,1.0,17.0,-0.8315123470736108,0.21524663677130046,0.5946666666666667,,0.08,1.0,6,6.0
dca,Brent (BRENT_W),step8.0%_tp2%_v1.5_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.21866666666666668,0.272,0.2906666666666667,-0.14900680184482884,0.05999915720263793,-0.8997389576975613,-0.90175861985069,0.18910999025545738,1.0,28.0,-0.2809561089720377,0.11149825783972125,0.7653333333333333,,0.08,1.5,6,3.0
dca,Brent (BRENT_W),step8.0%_tp2%_v1.5_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.27466666666666667,0.512,0.3546666666666667,-0.1541693004066107,0.09046001613802579,-0.8556952893923772,-0.9236824187115446,0.31805147547891677,1.0,26.0,-0.5583331338292485,0.13059701492537312,0.7146666666666667,,0.08,1.5,6,6.0
dca,Brent (BRENT_W),step8.0%_tp2%_v2.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.18133333333333335,0.21866666666666668,0.22933333333333333,-0.1350064271768051,0.025688705145168633,-0.8985675962655135,-0.8991388925757459,0.13306323123040253,1.0,31.0,-0.07393958021750768,0.09395973154362416,0.7946666666666666,,0.08,2.0,6,3.0
dca,Brent (BRENT_W),step8.0%_tp2%_v2.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.2693333333333333,0.27466666666666667,0.312,-0.16874944172160278,0.04069754350679555,-0.8968517680098869,-0.9006349941698425,0.1762586350926565,1.0,30.0,-0.14668707642674628,0.13120567375886524,0.752,,0.08,2.0,6,6.0
grid,NatGas (GAS_US),step1.5%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.3333333333333333,0.8986666666666666,0.9066666666666666,-0.610205029803712,-0.713023776469199,-0.9741890141570929,-0.9883215291023502,0.529865770762296,1.0,34.0,-0.836304575227351,0.43137254901960786,0.136,,0.015,0.25,5,1.25
grid_hedged,NatGas (GAS_US),step1.5%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.44,0.9333333333333333,1.0,-0.7633040187040878,-0.8097344904727428,-0.9585891316044484,-0.9914964717655615,-0.2647360625090648,1.0,77.0,-0.8297416209866889,,0.0,,0.015,0.25,5,1.25
grid,NatGas (GAS_US),step1.5%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.8986666666666666,0.9973333333333333,0.9626666666666667,-0.8024893679179137,-0.8861028947471236,-0.9301991567538825,-0.9360848054103795,0.7792212005808248,1.0,49.0,-0.9012278401307107,0.7755102040816326,0.13066666666666665,,0.015,0.25,10,2.5
grid_hedged,NatGas (GAS_US),step1.5%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.9413333333333334,1.0,1.0,-0.8557831661010925,-0.8499836756144713,-0.9391241956071502,-0.950762677551245,-0.33960925755969973,1.0,74.0,-0.852954774477269,,0.0,,0.015,0.25,10,2.5
grid,NatGas (GAS_US),step1.5%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.9306666666666666,1.0,0.9653333333333334,-0.8190818067336196,-0.8928483137043829,-0.9256067284254152,-0.9275553584294488,1.0597315415245863,1.0,25.0,-0.9091465501123763,0.8378378378378378,0.09866666666666667,,0.015,0.5,5,2.5
grid_hedged,NatGas (GAS_US),step1.5%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.96,1.0,1.0,-0.8600983602565971,-0.8491835702099703,-0.9372479722885002,-0.9442862028349858,-0.41340272576717263,1.0,44.0,-0.8558882788525437,,0.0,,0.015,0.5,5,2.5
grid,NatGas (GAS_US),step1.5%_lot0.5x_n10,375,1991-01-02,2022-03-01,1.0,1.0,1.0,-0.7620224919712069,-0.7818457912506953,-0.8109328895386673,-0.8217198215660075,-0.5414822662493264,1.0,23.0,-0.8038923918777452,1.0,0.021333333333333333,,0.015,0.5,10,5.0
grid_hedged,NatGas (GAS_US),step1.5%_lot0.5x_n10,375,1991-01-02,2022-03-01,1.0,1.0,1.0,-0.7592975686716762,-0.7431229531278982,-0.822087090280483,-0.8452644836056467,-0.5880592499186372,1.0,29.0,-0.7550832919254329,1.0,0.008,,0.015,0.5,10,5.0
grid,NatGas (GAS_US),step1.5%_lot1.0x_n5,375,1991-01-02,2022-03-01,1.0,0.9973333333333333,1.0,-0.7491905160142527,-0.7761445880205542,-0.801811924612191,-0.811436004201035,-0.13337347051731852,1.0,11.0,-0.8005383576972107,1.0,0.0026666666666666666,,0.015,1.0,5,5.0
grid_hedged,NatGas (GAS_US),step1.5%_lot1.0x_n5,375,1991-01-02,2022-03-01,1.0,1.0,1.0,-0.7578206411769739,-0.7681286251446627,-0.8144598333243025,-0.8380019311151964,-0.6073302097296089,1.0,16.0,-0.779486054281451,,0.0,,0.015,1.0,5,5.0
grid,NatGas (GAS_US),step1.5%_lot1.0x_n10,375,1991-01-02,2022-03-01,1.0,0.9733333333333334,1.0,-0.6712140901299973,-0.6950200612272684,-0.7528604985237589,-0.791066830588673,-0.357795437997141,1.0,11.0,-0.7270923894267226,,0.0,,0.015,1.0,10,10.0
grid_hedged,NatGas (GAS_US),step1.5%_lot1.0x_n10,375,1991-01-02,2022-03-01,1.0,0.9946666666666667,1.0,-0.6769631271721317,-0.6782971503602632,-0.73851804642008,-0.7936400393059473,-0.4554094460117042,1.0,13.0,-0.6966851815645939,,0.0,,0.015,1.0,10,10.0
martingale,NatGas (GAS_US),step1.5%_base0.25x_k4,375,1991-01-02,2022-03-01,0.0,0.21066666666666667,0.8533333333333334,-0.25642046491453796,-0.2473541274306541,-0.7121959408804267,-0.9349112826020228,0.2933721574311412,0.5204081632653061,270.0,-0.3511566057922987,0.0,0.2,0.9714285714285714,0.015,0.25,4,4.0
martingale,NatGas (GAS_US),step1.5%_base0.25x_k8,375,1991-01-02,2022-03-01,0.0,0.5706666666666667,0.824,-0.40705698973021287,-0.4838104257163909,-0.9006576113768612,-0.9975838619300288,0.35726983666614376,0.5204081632653061,270.0,-0.5983884950331011,0.0,0.3546666666666667,1.0,0.015,0.25,8,9.0
martingale,NatGas (GAS_US),step1.5%_base0.5x_k4,375,1991-01-02,2022-03-01,0.0,0.656,0.8666666666666667,-0.48322013636614747,-0.538594698884804,-0.9760294514547886,-0.9977801916478795,0.4887781055856313,0.5204081632653061,270.0,-0.6661603420892148,0.0,0.192,0.9714285714285714,0.015,0.5,4,8.0
martingale,NatGas (GAS_US),step1.5%_base0.5x_k8,375,1991-01-02,2022-03-01,0.0,0.7386666666666667,0.8746666666666667,-0.5640304405016078,-0.705779511065664,-0.9908781932811346,-0.9990077138353407,0.6511322833007684,0.5204081632653061,270.0,-0.8035632472106977,0.0,0.26666666666666666,1.0,0.015,0.5,8,9.0
martingale,NatGas (GAS_US),step1.5%_base1.0x_k4,375,1991-01-02,2022-03-01,0.0,0.8586666666666667,0.904,-0.697603084738441,-0.8863538628175005,-0.9980801779340639,-0.9997924013850056,0.7248676951363033,0.5204081632653061,270.0,-0.926492587139677,0.0,0.152,0.9714285714285714,0.015,1.0,4,9.0
martingale,NatGas (GAS_US),step1.5%_base1.0x_k8,375,1991-01-02,2022-03-01,0.0,0.8826666666666667,0.8986666666666666,-0.7091717015699703,-0.9324284400084484,-0.9990474820270564,-0.9998077153365058,0.9090892961172501,0.5204081632653061,270.0,-0.9577866124185748,0.0,0.17333333333333334,1.0,0.015,1.0,8,9.0
dca,NatGas (GAS_US),step1.5%_tp2%_v1.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.7866666666666666,0.9573333333333334,0.8906666666666667,-0.7095071963168069,-0.8991340647067709,-0.9254090400626084,-0.9487218507653954,0.9066602687636871,1.0,9.0,-0.9058657785306772,0.4375,0.17066666666666666,,0.015,1.0,6,3.0
dca,NatGas (GAS_US),step1.5%_tp2%_v1.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.984,1.0,0.9866666666666667,-0.7357840124960959,-0.7499916204680919,-0.788561308951634,-0.8466799361139532,1.2270206809071729,1.0,5.0,-0.7885077959249267,0.6923076923076923,0.034666666666666665,,0.015,1.0,6,6.0
dca,NatGas (GAS_US),step1.5%_tp2%_v1.5_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.7626666666666667,0.952,0.8773333333333333,-0.6821644376929844,-0.8983014386383179,-0.9195231774480594,-0.9288336045000665,0.7874331175800462,1.0,14.0,-0.9038519359137932,0.4444444444444444,0.216,,0.015,1.5,6,3.0
dca,NatGas (GAS_US),step1.5%_tp2%_v1.5_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.992,1.0,0.9946666666666667,-0.7419987336594018,-0.747928455288988,-0.7765314941713515,-0.8035169114271656,1.0782887923406825,1.0,6.0,-0.77834344659946,0.8125,0.042666666666666665,,0.015,1.5,6,6.0
dca,NatGas (GAS_US),step1.5%_tp2%_v2.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.7466666666666667,0.9626666666666667,0.8746666666666667,-0.6810510041013621,-0.8975398863502617,-0.9150737296010699,-0.922502764830923,0.6488192004014421,1.0,18.0,-0.9030355812457609,0.425,0.21333333333333335,,0.015,2.0,6,3.0
dca,NatGas (GAS_US),step1.5%_tp2%_v2.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.9973333333333333,1.0,0.9973333333333333,-0.7456873391884442,-0.7470676838722619,-0.7708959195922864,-0.7887508099201401,0.9253029087745612,1.0,7.0,-0.7768718426012252,0.9411764705882353,0.04533333333333334,,0.015,2.0,6,6.0
grid,NatGas (GAS_US),step3.0%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.23733333333333334,0.7173333333333334,0.856,-0.506118106734582,-0.6042848714951387,-0.9674663733825187,-0.9901330368794188,0.7235313449216083,1.0,22.0,-0.7593087983826423,0.25,0.224,,0.03,0.25,5,1.25
grid_hedged,NatGas (GAS_US),step3.0%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.33866666666666667,0.7866666666666666,1.0,-0.6498664350269463,-0.619215364038431,-0.9005555633092951,-0.989598050019669,-0.04475638899571566,1.0,56.0,-0.6687488204337884,0.0,0.005333333333333333,,0.03,0.25,5,1.25
grid,NatGas (GAS_US),step3.0%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.6853333333333333,0.9333333333333333,0.8506666666666667,-0.6149132760236853,-0.8732841179636631,-0.9390453422543742,-0.9454120421986769,1.004159541337366,1.0,35.0,-0.900857463784966,0.4056603773584906,0.2826666666666667,,0.03,0.25,10,2.5
grid_hedged,NatGas (GAS_US),step3.0%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.8053333333333333,0.936,0.968,-0.7821648428909329,-0.8281870690086804,-0.9499889309687164,-0.9609754542851398,0.1535272807304815,1.0,59.0,-0.8387631961488016,0.47619047619047616,0.056,,0.03,0.25,10,2.5
grid,NatGas (GAS_US),step3.0%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.8293333333333334,0.984,0.9173333333333333,-0.7231819282076895,-0.8862210351827277,-0.9301590144737636,-0.937481537047532,1.447062689843217,1.0,21.0,-0.9127729670947694,0.5972222222222222,0.192,,0.03,0.5,5,2.5
grid_hedged,NatGas (GAS_US),step3.0%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.8373333333333334,0.9786666666666667,1.0,-0.8202898094127213,-0.8334573778864882,-0.9509821464470394,-0.959329882008054,-0.08951277799142965,1.0,37.0,-0.8404746846009029,0.5,0.005333333333333333,,0.03,0.5,5,2.5
grid,NatGas (GAS_US),step3.0%_lot0.5x_n10,375,1991-01-02,2022-03-01,0.968,0.9946666666666667,0.9786666666666667,-0.7479457972125403,-0.802946791641628,-0.8391052275910778,-0.8632242342974407,0.890696842824485,1.0,18.0,-0.8306671317170592,0.8723404255319149,0.12533333333333332,,0.03,0.5,10,5.0
grid_hedged,NatGas (GAS_US),step3.0%_lot0.5x_n10,375,1991-01-02,2022-03-01,0.9733333333333334,0.9946666666666667,0.9786666666666667,-0.7489057003124655,-0.7657959600257921,-0.8438613520685,-0.8649969107557749,0.6614927267619568,1.0,25.0,-0.7821843074993194,0.65,0.05333333333333334,,0.03,0.5,10,5.0
grid,NatGas (GAS_US),step3.0%_lot1.0x_n5,375,1991-01-02,2022-03-01,0.9973333333333333,0.984,0.9973333333333333,-0.7457888461223434,-0.7824120787467932,-0.8115775370270252,-0.8351089370400078,0.6652055807023751,1.0,9.0,-0.8156752802267855,0.9565217391304348,0.06133333333333333,,0.03,1.0,5,5.0
grid_hedged,NatGas (GAS_US),step3.0%_lot1.0x_n5,375,1991-01-02,2022-03-01,0.9893333333333333,0.9973333333333333,0.9973333333333333,-0.7491207235224355,-0.7312363313905315,-0.8357323524652993,-0.8677205110693612,0.06123999949943637,1.0,14.0,-0.7551982818475781,0.5714285714285714,0.018666666666666668,,0.03,1.0,5,5.0
grid,NatGas (GAS_US),step3.0%_lot1.0x_n10,375,1991-01-02,2022-03-01,1.0,0.9813333333333333,0.9973333333333333,-0.7087643190121258,-0.7394368159622304,-0.7918311255453667,-0.8121563683080525,0.03841251658227307,1.0,9.0,-0.7826233105515066,1.0,0.02666666666666667,,0.03,1.0,10,10.0
grid_hedged,NatGas (GAS_US),step3.0%_lot1.0x_n10,375,1991-01-02,2022-03-01,0.9973333333333333,1.0,0.9973333333333333,-0.6953901195515011,-0.7018198538644176,-0.7709697908035066,-0.8136727918199116,0.2704082993693644,1.0,12.0,-0.7288887830587545,0.8888888888888888,0.024,,0.03,1.0,10,10.0
martingale,NatGas (GAS_US),step3.0%_base0.25x_k4,375,1991-01-02,2022-03-01,0.0,0.32266666666666666,0.6506666666666666,-0.16535279920970913,-0.1708565864692222,-0.851903539588795,-0.9960337700551157,0.8959988044109433,0.5294117647058824,141.0,-0.378667478643108,0.0,0.3626666666666667,0.9736842105263158,0.03,0.25,4,4.0
martingale,NatGas (GAS_US),step3.0%_base0.25x_k8,375,1991-01-02,2022-03-01,0.0,0.5173333333333333,0.5973333333333334,-0.19800201801231376,-0.2538028087297072,-0.9687080598205415,-0.9995169448937292,0.8959988044109433,0.5294117647058824,141.0,-0.5709576408297823,0.0,0.6133333333333333,1.0,0.03,0.25,8,9.0
martingale,NatGas (GAS_US),step3.0%_base0.5x_k4,375,1991-01-02,2022-03-01,0.0,0.5573333333333333,0.6773333333333333,-0.2683873351224123,-0.32866781583448534,-0.9982610486620976,-0.999893772408548,1.5063439799688534,0.5294117647058824,141.0,-0.6910299635455152,0.0,0.35733333333333334,0.9736842105263158,0.03,0.5,4,8.0
martingale,NatGas (GAS_US),step3.0%_base0.5x_k8,375,1991-01-02,2022-03-01,0.0,0.6453333333333333,0.6533333333333333,-0.26319204028254795,-0.437286503401926,-0.9991243744274602,-0.9999595416055652,1.5063439799688534,0.5294117647058824,141.0,-0.7796616049179406,0.0,0.4826666666666667,1.0,0.03,0.5,8,9.0
martingale,NatGas (GAS_US),step3.0%_base1.0x_k4,375,1991-01-02,2022-03-01,0.0,0.7493333333333333,0.688,-0.30612615832173595,-0.6155858499367087,-0.9999170417048303,-0.9999923457489525,2.7150875490685586,0.5294117647058824,141.0,-0.9213769950382851,0.0,0.3546666666666667,0.9736842105263158,0.03,1.0,4,9.0
martingale,NatGas (GAS_US),step3.0%_base1.0x_k8,375,1991-01-02,2022-03-01,0.0,0.768,0.696,-0.2802343841862054,-0.676930803310807,-0.999918166567269,-0.9999966909870013,2.7150875490685586,0.5294117647058824,141.0,-0.9388027823876156,0.0,0.4026666666666667,1.0,0.03,1.0,8,9.0
dca,NatGas (GAS_US),step3.0%_tp2%_v1.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.7173333333333334,0.92,0.8293333333333334,-0.6365893044488418,-0.8986445451078221,-0.924327464878642,-0.9359339632684346,0.7856470510454983,1.0,16.0,-0.9047319093506352,0.40860215053763443,0.248,,0.03,1.0,6,3.0
dca,NatGas (GAS_US),step3.0%_tp2%_v1.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.9706666666666667,1.0,0.9733333333333334,-0.728949446177813,-0.7719218134763273,-0.7922985076568472,-0.8340333111616921,1.2799936221556205,1.0,6.0,-0.8041604015355746,0.7142857142857143,0.07466666666666667,,0.03,1.0,6,6.0
dca,NatGas (GAS_US),step3.0%_tp2%_v1.5_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.6453333333333333,0.9093333333333333,0.8266666666666667,-0.5970835630370297,-0.8971657744230143,-0.9127250288571065,-0.9284928313548069,0.5829178962583346,1.0,24.0,-0.9005152582803264,0.35537190082644626,0.32266666666666666,,0.03,1.5,6,3.0
dca,NatGas (GAS_US),step3.0%_tp2%_v1.5_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.9573333333333334,0.9786666666666667,0.968,-0.7072154778689614,-0.7475046978974006,-0.7689757492231437,-0.8517916107239483,0.6292451632581035,1.0,10.0,-0.7772471746755141,0.717391304347826,0.12266666666666666,,0.03,1.5,6,6.0
dca,NatGas (GAS_US),step3.0%_tp2%_v2.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.6213333333333333,0.8293333333333334,0.768,-0.5505629741207393,-0.8962131736465383,-0.9078047477217389,-0.9223964725071379,0.4925131359371151,1.0,30.0,-0.8980100773381037,0.28289473684210525,0.4053333333333333,,0.03,2.0,6,3.0
