date,revised,revised_no_crack
1999-02-22,0.001629923848345441,0.0007744163323614174
1999-02-23,-0.007780824064913416,-0.009658519603724837
1999-02-24,-0.0017534279297945273,-0.0023371922518402085
1999-02-25,0.0027534220470461896,0.00274393176629851
1999-02-26,0.00813674456923135,0.009088136475010234
1999-03-01,-0.007107530370367872,-0.0073108259993542105
1999-03-02,-0.002869802720460784,-0.0037814003450371437
1999-03-03,-0.0064489903519224095,-0.007607106148062052
1999-03-04,-0.0059067663015723885,-0.006654045959079297
1999-03-05,-0.007509509557547204,-0.007435312197934078
1999-03-08,-0.00039999755249258356,-0.0014626092969939304
1999-03-09,-0.004373101834908139,-0.004385043876122373
1999-03-10,0.003664568810981579,-0.0017702960058100716
1999-03-11,-0.0007008919155770272,0.0025251787277388265
1999-03-12,0.004208904196197368,0.0028316808051810118
1999-03-15,0.0039277480873966646,0.0020200378129479873
1999-03-16,0.00043987246021078675,0.0002737251312517821
1999-03-17,0.004807053864145794,-0.0006196038629701335
1999-03-18,0.005376069512632707,0.004122911727490904
1999-03-19,0.002497090785056419,-9.747834793351051e-05
1999-03-22,0.004280025039808923,-0.0010278993666882387
1999-03-23,-0.00417958983418176,-0.0011170638670969027
1999-03-24,-0.001022750204741776,-0.0005533521007377275
1999-03-25,0.0032421561273085434,-0.0009588286719820304
1999-03-26,0.007803328802213073,0.0029433542663192345
1999-03-29,0.005196237269668716,0.0029136061997877233
1999-03-30,0.0053169245228546005,0.0016942060343103707
1999-03-31,0.002192993638047281,0.0014532950369453238
1999-04-01,-0.008954745461178996,-0.005444343864509016
1999-04-05,0.004832109808876291,0.0027260969787557517
1999-04-06,0.003605425122240994,0.001253244524463277
1999-04-07,-0.019191469522696732,-0.011743046040600983
1999-04-08,-0.0015827882517534724,-0.0005565931607567509
1999-04-09,0.01360511455134083,0.006695041563047967
1999-04-12,-0.001543201013065863,-0.00012713797884576165
1999-04-13,0.006580449970566997,0.003247497029576709
1999-04-14,-0.004749758689872169,-0.0029938679176402423
1999-04-15,0.006609174639012416,0.003910101789148329
1999-04-16,0.008904452391732006,0.0050120424388632335
1999-04-19,0.00603444026013247,0.004490262644360668
1999-04-20,-0.007203528655741671,-0.005064486436232839
1999-04-21,0.006056134657984161,0.004932200642496998
1999-04-22,0.004580568920846711,0.004059792438346515
1999-04-23,-0.004121772313711743,-0.0030899651031470656
1999-04-26,0.0001439081308625296,0.0010671229185551818
1999-04-27,0.004132805288098555,0.003310017358248197
1999-04-28,0.011017137900391452,0.008360369054107275
1999-04-29,0.000205444354463578,5.372189927535889e-05
1999-04-30,0.002918587609501817,0.00035484314148267505
1999-05-03,0.007079753594005554,0.006520519441683509
1999-05-04,0.010285614601049698,0.008368603787138268
1999-05-05,0.005407250153484799,0.004021258955259531
1999-05-06,-0.015606263935966083,-0.01273060936107997
1999-05-07,-0.0014267327564542812,-0.0013707451428633095
1999-05-10,0.00748959474044316,0.007003015391843778
1999-05-11,-0.010997375930282619,-0.010474009229499419
1999-05-12,-0.009723597260851619,-0.009631929607543216
1999-05-13,0.009653765639030906,0.010615855252299689
1999-05-14,0.00018949823597739593,0.00013080849144158157
1999-05-17,-0.0006259744518109633,-0.0010409305201346507
1999-05-18,-0.013435561184378941,-0.01602073216725616
1999-05-19,-0.0018678551453218466,-0.002342214411035419
1999-05-20,-0.0006081217257671934,-0.0005771220984498717
1999-05-21,0.003232236792416146,0.00356565059353252
1999-05-24,-0.003491068976294869,-0.0037716654897734874
1999-05-25,0.001233433903157143,0.001744557175938706
1999-05-26,0.00034426782391874154,0.00039300480085912074
1999-05-27,-0.0006442830436892733,-0.0009199399538603108
1999-05-28,-0.002136033869869935,-0.0032477234521592706
1999-06-01,-0.002595026020225265,-0.002431549308638598
1999-06-02,0.0022135278638166513,0.0023653977488574244
1999-06-03,0.0001349186837506977,0.00014671420006218526
1999-06-04,0.0026967711383311652,0.002683501751579411
1999-06-07,0.0018038390977349438,0.0017813104265239355
1999-06-08,-0.003164206241439864,-0.0035170064013948974
1999-06-09,0.005003645297649684,0.005433880418365712
1999-06-10,-0.005607023213066844,-0.0059577912102304524
1999-06-11,0.0064361432276489735,0.00830127194190059
1999-06-14,-0.0005764856747191254,-0.0006595968012864344
1999-06-15,0.003399706109104974,0.0046760087875714
1999-06-16,-0.008169985437108585,-0.010440160802414741
1999-06-17,0.005503112023263212,0.008986197280900641
1999-06-18,-0.0031940232722323185,-0.0051754658887537466
1999-06-21,-0.004471973617121498,-0.005786050399256725
1999-06-22,-0.002689300903798002,-0.00446593370769813
1999-06-23,0.007952512573489622,0.012229019427430514
1999-06-24,-0.0005542643833236657,-0.0012955618176931547
1999-06-25,0.0004893674458074553,0.001195027091059762
1999-06-28,-0.0012883442987230822,-0.0024829966065462367
1999-06-29,0.005040929108413056,0.007069185445598434
1999-06-30,0.012277189214912236,0.01735296852282372
1999-07-01,-0.0005688448021032109,-0.0002460174870283433
1999-07-02,0.003276757264159352,0.004020797652854796
1999-07-05,0.016839340238260905,0.018420803662265832
1999-07-06,-0.0017407950777634025,-0.001894855547205517
1999-07-07,0.003114017373190517,0.0034551951062849365
1999-07-08,0.001997690896318169,0.0021266916437665652
1999-07-09,0.007553225474299978,0.008143903858919478
1999-07-12,0.0011404937189854634,0.0012132959809027443
1999-07-13,0.007674373851292975,0.00879161742375204
1999-07-14,-0.0017283057368029972,-0.0021564903319205176
1999-07-15,0.006640611013304146,0.007675989365747443
1999-07-16,0.004497434514718672,0.004868040237838296
1999-07-19,-0.004255292177670085,-0.004522178368597014
1999-07-20,-0.0189071604136855,-0.021243157504602997
1999-07-21,-0.002288854495605328,-0.0022149981237299635
1999-07-22,0.0033617235892158073,0.005224003667429537
1999-07-23,0.016160896712809115,0.020051893517556166
1999-07-26,-0.0018530989806627718,-0.002435580283599765
1999-07-27,-0.0026032096525076278,-0.003577955024524625
1999-07-28,0.003202129396125562,0.004234015080027457
1999-07-29,0.006904090772270128,0.009361794636848374
1999-07-30,-0.01000784351163379,-0.012235557294302495
1999-08-02,0.0022866083044822114,0.0025653106553451847
1999-08-03,0.00036896377969021987,0.0001458455417817551
1999-08-04,0.006744276948068108,0.007930129985260275
1999-08-05,0.0032664008114358517,0.0038237863925630693
1999-08-06,0.008673325802870446,0.009344619904342539
1999-08-09,0.013896205934216055,0.013963625083370436
1999-08-10,0.00030416570981643313,0.0002824214871211871
1999-08-11,0.0006391556075883165,0.00074517829954981
1999-08-12,1.741205083564566e-05,-4.194400281815275e-05
1999-08-13,0.007261417371801383,0.007621492266330456
1999-08-16,-0.006186521242867002,-0.006442043415927187
1999-08-17,0.011605180530027724,0.01273381412201389
1999-08-18,0.0028908573755367004,0.0022187386198440455
1999-08-19,0.012971843085011722,0.014040890070670555
1999-08-20,0.0050000110418352344,0.005402695799158083
1999-08-23,0.01022903473080445,0.010470970880441646
1999-08-24,-0.008764100272688773,-0.010634654147191324
1999-08-25,-0.024943563639305572,-0.029668410724952743
1999-08-26,0.006181888713287761,0.008368548607737907
1999-08-27,0.0020369750797761426,0.003099993867098347
1999-08-30,0.017197651594721537,0.019426372557968134
1999-08-31,-0.002184707976609021,-0.00116617855430363
1999-09-01,-0.007033608151713287,-0.0074915423326439605
1999-09-02,-0.018464696492035703,-0.020050273814032012
1999-09-03,0.00761947497533112,0.009149452369417126
1999-09-06,0.01013648433009797,0.012142932557128684
1999-09-07,0.017727107998033204,0.020219845004074383
1999-09-08,0.0005351565124809976,0.0012422784670766938
1999-09-09,0.016107908899458713,0.018957680444827697
1999-09-10,0.004920335964780075,0.0061233035932805385
1999-09-13,0.004177084722752917,0.0050493659805747335
1999-09-14,-0.00750890936253453,-0.008239417676178909
1999-09-15,0.0002493584670441613,0.0002896086194977467
1999-09-16,0.00024801093060699067,0.0007076101162666644
1999-09-17,0.0036880901158992223,0.004472954831647981
1999-09-20,-0.004537569544666885,-0.006436502601093796
1999-09-21,-0.0005594579769348841,-0.0005213235265337277
1999-09-22,0.0037047387072422504,0.006082720681929841
1999-09-23,0.012722716083359974,0.020892970410327047
1999-09-24,0.0011786989324868101,0.0019010860673112247
1999-09-27,0.001248248771927405,0.0014773156377577042
1999-09-28,-0.005015847620319783,-0.007298450242244296
1999-09-29,0.001807073611478277,0.003504162776932909
1999-09-30,-0.004445462668528834,-0.0061416775273212335
1999-10-01,0.001297126046854545,0.001849399162832093
1999-10-04,-0.01173319120355293,-0.01798602279534448
1999-10-05,-0.0037944494828287844,-0.00603100424536339
1999-10-06,-0.0022447334247914135,-0.003446574239522302
1999-10-07,-0.011129199268566405,-0.018438730913641597
1999-10-08,-0.01467023823479697,-0.025735125217590294
1999-10-11,0.0019064316158759094,0.003169774630723751
1999-10-12,0.0063531819123857575,0.008048860859395279
1999-10-13,0.004003566090945799,0.00478359984062032
1999-10-14,-0.00624113665411806,-0.007886514154944938
1999-10-15,0.011739741225855907,0.00816128914060963
1999-10-18,-0.002739406733901211,-0.002503814014009068
1999-10-19,-0.0022068590910494165,-6.634503729463445e-05
1999-10-20,-0.00046587190535915535,-0.0014672830764734365
1999-10-21,0.002532161718493898,0.002393520814809635
1999-10-22,0.010509545816210067,0.005046045733281945
1999-10-25,-0.004573881477900382,-0.0035758785791507853
1999-10-26,-0.0002589635616791415,0.0004662099479017772
1999-10-27,0.0006303098674193536,0.0021393936029151625
1999-10-28,-0.027866280286157192,-0.01848577889726359
1999-10-29,0.002827406538791752,0.0010410191682168658
1999-11-01,0.009727015770068308,0.0029693466552604456
1999-11-02,-0.007560237257605437,-0.0038981730566922715
1999-11-03,0.000900950792722192,0.00132434205163271
1999-11-04,0.0006653491597816774,-0.00020629698256262305
1999-11-05,-0.001901566917843619,-0.0008462554252076799
1999-11-08,0.0038350218219412365,0.0021859659941436227
1999-11-09,0.011091322099922545,0.006643408714502772
1999-11-10,0.004104681205851997,0.002108681178226565
1999-11-11,0.00398837517576293,0.002224271485117809
1999-11-12,0.005591762389598001,0.0024178238204057303
1999-11-15,0.005409486846661155,0.0049546709676687554
1999-11-16,0.0062230299196981845,0.005251354611164373
1999-11-17,0.0035613171089648892,0.002864801369698227
1999-11-18,-0.015015777372027188,-0.011566582304881494
1999-11-19,0.015970427121554033,0.011420763656458083
1999-11-22,0.01279023343782647,0.012301410559498883
1999-11-23,-0.010067484258397364,-0.007560895441594931
1999-11-24,0.005155985004714409,0.004939288322146324
1999-11-25,-0.007480948166533458,-0.006231952148004568
1999-11-26,-0.0041428856526979346,-0.003451202249705191
1999-11-29,-0.014530192658243775,-0.009692625272785723
1999-11-30,-0.0174933540980546,-0.012146471937411382
1999-12-01,0.006813163718717045,0.0022772748502002684
1999-12-02,0.012454020989778778,0.005643736303537254
1999-12-03,0.004015081133808771,0.003977362302713407
1999-12-06,0.013688524124614127,0.009413531553778777
1999-12-07,-0.006951445329671864,-0.005680263443866226
1999-12-08,0.0068051406164853995,0.0037564006127866014
1999-12-09,-0.009859699424754002,-0.0070875522247717095
1999-12-10,-0.008834970882419338,-0.008452042901383456
1999-12-13,0.004116358396079871,0.0023551625066276726
1999-12-14,0.004041601244877303,0.0025236220705363677
1999-12-15,0.005897136177886154,0.004969157373965689
1999-12-16,0.003679566028525507,0.0020929553306964816
1999-12-17,0.003757701249367676,0.002885735013988112
1999-12-20,-0.0023111161541809946,-0.001757147932231095
1999-12-21,0.004304350166399843,0.0036435496302811288
1999-12-22,-0.009398136659885963,-0.007220400457852723
1999-12-23,0.010179924504785198,0.008207398349485749
1999-12-24,-0.0033938339091972637,-0.002739962776847726
1999-12-27,0.0034335282840577347,0.00295490278848908
1999-12-28,-0.0020827309926540194,-0.002200709344190912
1999-12-29,-0.0008358976820798941,-0.0007634367992692947
1999-12-30,-0.012066340289802717,-0.009273676590481802
2000-01-04,0.002437243330624374,0.0018269144291099965
2000-01-05,-0.010129805591994176,-0.007337302942121374
2000-01-06,-0.004995912639598837,-0.004271918925566169
2000-01-07,-0.0027016764397968236,-0.0021346833612810555
2000-01-10,0.007321829741199229,0.003998661249143135
2000-01-11,0.010124057243729489,0.006215521770437513
2000-01-12,0.005150036076820409,0.004124358160880554
2000-01-13,0.0030785720420021313,0.002242369135928289
2000-01-14,0.014641235135303576,0.010968952309777855
2000-01-17,0.009398113339072216,0.007149247094550345
2000-01-18,0.006139199186222716,0.004371611957379495
2000-01-19,-0.004216575079594823,-0.0036824915618764186
2000-01-20,-0.001789526300973587,-0.002245134914423808
2000-01-21,0.0025979390270523465,0.0024586746197650194
2000-01-24,-0.002282864541838155,-0.0019930375056972293
2000-01-25,0.008220463308126771,0.006766201101142447
2000-01-26,-0.010742073375901039,-0.00910186189997898
2000-01-27,-0.009242942550878125,-0.007740454533112735
2000-01-28,0.002965642922644737,0.0025008216950193644
2000-01-31,0.011198713976330078,0.009500474505915344
2000-02-01,0.010873710376944845,0.009167425237020079
2000-02-02,-0.010062322403853198,-0.008395565540451918
2000-02-03,0.011903031338123803,0.009822477176993747
2000-02-04,0.014579748107815281,0.012430877663380531
2000-02-07,-0.012918983324058756,-0.011212035638296236
2000-02-08,-0.007197177166829345,-0.006171129936722828
2000-02-09,0.011660251337540494,0.00990180909367927
2000-02-10,0.009342389058986704,0.008007558408600637
2000-02-11,0.0015803763376558342,0.0013302558101839336
2000-02-14,0.017284387902153805,0.01435534211766871
2000-02-15,-0.0012119335894906376,-0.0008659276258569929
2000-02-16,0.007939276983015749,0.006579877414094355
2000-02-17,-0.013239213000948748,-0.01106743465570244
2000-02-18,-0.006501252016027144,-0.005641619272283681
2000-02-21,-0.01190119155058308,-0.01075811058096927
2000-02-22,0.006976391931915346,0.005804878235018427
2000-02-23,0.0014134342435449443,0.0012073254525001359
2000-02-24,-0.001229071476338259,-0.001050876593633064
2000-02-25,0.005639396929561214,0.004950002342240662
2000-02-28,-0.0006142777426513379,-0.0003167899540430649
2000-02-29,0.0130456116990548,0.011167581479091485
2000-03-01,0.027148125025775807,0.022773303269778365
2000-03-02,0.00045526322467617976,0.00030376471388758396
2000-03-03,-6.128170919288683e-05,0.00021887674178168678
2000-03-06,0.01334906897097522,0.011304609225070233
2000-03-07,0.0372714944360683,0.030580777552708563
2000-03-08,-0.06196003685301122,-0.052980209995728604
2000-03-09,0.010986094623471665,0.0072290360410624714
2000-03-10,-0.005980244352106462,-0.0034165351902303415
2000-03-13,0.004464162301873367,0.004002297287200268
2000-03-14,-0.0013206934137440316,-0.0016522556055469414
2000-03-15,-0.004849529322042801,-0.0014785012662145644
2000-03-16,0.002828296196651621,0.0014747329547546671
2000-03-17,-0.0031480301469973895,-0.002910294675913635
2000-03-20,-0.00949214733122293,-0.007988717049702285
2000-03-21,0.004416708065804933,0.004015754551445803
2000-03-22,-0.0005345875601554204,-0.00011808404497335324
2000-03-23,0.0033102903034354105,0.003177349492548173
2000-03-24,0.002610805217192162,0.0020562415804682983
2000-03-27,0.0020836695480914032,0.0023730878454356007
2000-03-28,-0.0005419414084162641,-0.00019806888304442927
2000-03-29,-0.004599363542410486,-0.0035804808736213216
2000-03-30,-0.001620557032969568,-0.0017064841966634079
2000-03-31,0.0052689701497328455,0.004826617489464403
2000-04-03,-0.004945488710487978,-0.004377510015783716
2000-04-04,-0.007597433502454226,-0.006385262626641804
2000-04-05,0.003276499838956301,0.003216417712010156
2000-04-06,0.001757304245397515,0.0018121007366371622
2000-04-07,-0.001839102725370081,-0.0015285475763806022
2000-04-10,-0.005671884623328928,-0.004507363716405456
2000-04-11,-0.0002030867006709783,-0.000883521515158157
2000-04-12,0.006878130048221083,0.004836657235883306
2000-04-13,0.00298265585393979,0.0035141499521120488
2000-04-14,-0.0016432619021427087,-0.0009703934148815582
2000-04-17,0.005782577273745579,0.005408813564718601
2000-04-18,-0.0034348014625733263,-0.0038311378909427606
2000-04-19,-0.0014920700871094655,-0.002466867141038524
2000-04-20,0.0010169184078203971,0.0009147547989239037
2000-04-24,0.006761242879359207,0.006680204729428892
2000-04-25,-0.0028616496956607126,-0.00216364955967108
2000-04-26,-0.0027661137622117964,-0.002137886219068998
2000-04-27,-0.0007314691133943537,-0.0018429279777150331
2000-04-28,0.005992620859467516,0.005837475114410732
2000-05-01,0.007878540426573589,0.007888643666600003
2000-05-02,0.0020978119294824183,0.0010790018135751489
2000-05-03,-0.0075497920417447115,-0.0066492281204931615
2000-05-04,-0.0012422475952013087,-0.0017473766113168634
2000-05-05,-0.002524208328883198,-0.003217684850252046
2000-05-08,0.015959719870132862,0.015097027374647569
2000-05-09,0.00820209473563254,0.006853837237511279
2000-05-10,0.006443727066316828,0.0066259553616410645
2000-05-11,0.012100790039160527,0.011467223493028365
2000-05-12,0.005067218627403071,0.004954872552361843
2000-05-15,0.006703178167377692,0.006855637615121891
2000-05-16,0.0037091383204721187,0.0036105193140191726
2000-05-17,0.01474939441568423,0.01481299734937356
2000-05-18,0.009830483982000723,0.010066339064193894
2000-05-19,0.005430617715862475,0.005337651914491433
2000-05-22,-0.01809048284126989,-0.019829112503070814
2000-05-23,0.0037663952131323473,0.003842350983052285
2000-05-24,0.024900362244445973,0.027034965367817698
2000-05-25,0.012324879572487924,0.013303907922799793
2000-05-26,-0.0034224099221321406,-0.004729478400009515
2000-05-30,0.006535213677788573,0.007381586723410387
2000-05-31,-0.012122202116825227,-0.013878979126532598
2000-06-01,-0.001564043541818436,-0.00018661368051717947
2000-06-02,-0.0010416528077648243,-0.0010598227672039865
2000-06-05,0.006029939042230412,0.005607257213816345
2000-06-06,-0.0016030846687807195,-0.001563645550788261
2000-06-07,-0.006656116607341572,-0.006241115008209769
2000-06-08,-0.0012793178636986199,-0.001630849688819649
2000-06-09,0.002770474398253495,0.0025026610312348604
2000-06-12,0.017520164235713755,0.01715367049829861
2000-06-13,0.006890265128437045,0.00684461031472253
2000-06-14,-0.0015974728030394801,-0.0013838489989980995
2000-06-15,0.00013287254315674847,0.00026669630972560543
2000-06-16,-0.01379323677548014,-0.012755780987341167
2000-06-19,-0.015064762385567483,-0.014676405160717526
2000-06-20,0.008783898331049096,0.010612908692989864
2000-06-21,0.007845716255602337,0.008602411512634694
2000-06-22,0.010494726353002531,0.01266705228678971
2000-06-23,0.0011259649345006595,0.0017604819525181244
2000-06-26,-0.004286598834855523,-0.005757290234538838
2000-06-27,0.007125248169489549,0.008575595764067044
2000-06-28,-0.005879403861958166,-0.006603682709814339
2000-06-29,0.006802722922676759,0.008624016167943052
2000-06-30,-0.0017630325304139572,-0.002451553651215118
2000-07-03,0.006960462373976312,0.008759766163028905
2000-07-04,-0.019232128554571237,-0.02510693122129688
2000-07-05,-0.01563436332350539,-0.018604199345069242
2000-07-06,-0.0028087418055715995,-0.003519268428455669
2000-07-07,0.0031818464069807172,0.0036860096332958013
2000-07-10,-0.0032989600847103885,-0.004914107682435433
2000-07-11,0.002920376072179595,0.0040857336478452395
2000-07-12,0.0017198869660166513,0.00305382083208847
2000-07-13,0.006413599690075413,0.008178178874753058
2000-07-14,-2.813114589025938e-05,4.19234507648819e-05
2000-07-17,-0.006198245253791556,-0.008752246645890263
2000-07-18,0.006448264880533058,0.009589576508469163
2000-07-19,-0.0021953746144090674,-0.0034721768488803514
2000-07-20,-0.002432083841696104,-0.00622720510597636
2000-07-21,-0.003180104464548064,-0.009127017467312733
2000-07-24,-0.001423238560660534,-0.007718153925034205
2000-07-25,-0.00048486820443716826,-0.0007820882366863607
2000-07-26,0.0008452600295439593,0.0007393056747051341
2000-07-27,-0.00018176083196093677,0.001788205432020014
2000-07-28,-0.0004170616250454416,0.0009379097149118326
2000-07-31,0.0010227484963889763,-0.004223651952328405
2000-08-01,0.0007893397088373365,0.0022483902359115163
2000-08-02,0.0006306186700440631,0.0029359742191520364
2000-08-03,-0.00045345017541849087,0.0018968396757419554
2000-08-04,-0.0014631313491442258,0.005490952841072664
2000-08-07,0.002174732659197726,-0.005179647748685126
2000-08-08,0.0009925962746218499,0.0030089233401983813
2000-08-09,-0.0009215507424592512,0.008686933359146744
2000-08-10,0.0009933896174165611,0.008899949989956977
2000-08-11,-0.0004312712806120495,-0.0036878331010867936
2000-08-14,-0.003776002751678375,0.00046277538187838055
2000-08-15,-0.00236747950151767,-0.0024571450865414923
2000-08-16,0.006189647154378101,0.007725419306837365
2000-08-17,0.0010776501484703156,0.005407390518670212
2000-08-18,0.002135624615766727,0.006762450782474822
2000-08-21,0.009886236733810267,0.013028743039893797
2000-08-22,-0.00810176169864404,-0.014988868510391273
2000-08-23,0.004882671846024869,0.015891419586885447
2000-08-24,-0.0031411411621071715,-0.009378181673712791
2000-08-25,0.002969069916900791,0.004827656773094034
2000-08-28,0.00466285473183465,0.011541784768162162
2000-08-29,0.0001980283122836983,0.003999582899004276
2000-08-30,0.00802559415807033,0.015110739514873413
2000-08-31,-0.0018332566608498565,-0.004436433045023216
2000-09-01,0.0034938575420588483,0.005488023505031456
2000-09-04,0.00957046001261862,0.023239855737298858
2000-09-05,0.005921719719627287,0.00836413588997833
2000-09-06,0.0112030605352054,0.021099557387347433
2000-09-07,0.0020051634689064626,0.0071802567324849185
2000-09-08,-0.014336259082851792,-0.030537006292618695
2000-09-11,0.011876367305099026,0.021765810823519065
2000-09-12,-0.004862364498503442,-0.00985382763974126
2000-09-13,-0.001204604897709874,-0.005545398727623632
2000-09-14,0.006827131526066875,0.008775147271297386
2000-09-15,0.005020899228881539,0.014576426670982086
2000-09-18,0.004957340534711224,0.009417139173200676
2000-09-19,0.002846370518825105,-0.0031810035784628466
2000-09-20,-0.0014302395927032604,-0.0009476685492576355
2000-09-21,-0.0014148465380837626,-0.009647910505993356
2000-09-22,-0.005545853761393899,-0.016843233720948193
2000-09-25,0.005842302782208343,-0.0005930022151591883
2000-09-26,0.0017365198688985778,0.0025299144109652842
2000-09-27,-0.00015901682466990606,5.130791377430093e-05
2000-09-28,-0.011491322299161966,-0.01966004927542677
2000-09-29,0.0002894742719563367,0.003048316130102237
2000-10-02,0.001018652715807953,0.008766146883403063
2000-10-03,-0.0001391616373405626,0.0002692416841246078
2000-10-04,0.00026944033214529084,-0.003609369625092627
2000-10-05,-0.0022782360921609055,-0.0065617181906856385
2000-10-06,-0.005561548223017428,-0.0038689568742677105
2000-10-09,-0.001028054351129768,0.005431181846156721
2000-10-10,-0.005588880523062749,0.0029496829347517594
2000-10-11,0.008610489207595657,0.00937529819060558
2000-10-12,-0.00608142965716259,0.010924650989998895
2000-10-13,0.0022650511184700334,-0.007431598827105969
2000-10-16,-0.000833895392614918,-0.008598987019639228
2000-10-17,0.003262281729704644,0.0024511195063997735
2000-10-18,-0.006175961750360025,-0.0058069783576038085
2000-10-19,-0.009329796300670028,-0.007506454576014637
2000-10-20,0.0045971648330343905,0.0019051349387263596
2000-10-23,0.004315833755254958,0.003065328964234807
2000-10-24,-0.007019187684127434,-0.005038095014993935
2000-10-25,-0.003539561556568554,-0.002518342433831204
2000-10-26,0.0030422167736512636,0.0009730385483431468
2000-10-27,-0.009760939296359001,-0.004024076434344547
2000-10-30,-0.0010145248065325865,-0.000968354369952096
2000-10-31,-0.0011761181745351403,-0.0003639129085088405
2000-11-01,0.0020663473895139437,0.0008962424373353343
2000-11-02,-0.004306681880925115,-0.0013582392988883538
2000-11-03,0.0028775839101843575,0.0011956999568428501
2000-11-06,0.0013137122186141093,0.0005406178046481513
2000-11-07,0.0030021783734057194,0.0016244205367053188
2000-11-08,0.0008023283308558671,0.0008500720819549973
2000-11-09,0.006577270407449559,0.0032467364104384762
2000-11-10,-0.0017244328347090973,-0.0005918113361347201
2000-11-13,0.0039565538017972595,0.0032186814012028823
2000-11-14,0.006810514564755972,0.006167626533934067
2000-11-15,0.012925202084028184,0.00866493782283395
2000-11-16,-0.012286417417349845,-0.010690846438419657
2000-11-17,0.009593987089163578,0.00605511140410633
2000-11-20,-0.0007680052153066609,0.0004726238089968468
2000-11-21,0.0037919438186608165,0.00299587982183628
2000-11-22,0.002884886408559807,0.0024332395463108375
2000-11-23,0.0020151564855821584,0.001428423812672282
2000-11-24,-0.004802753500389076,-0.003474537194269363
2000-11-27,-0.0027033526074860203,-0.0027677857593241244
2000-11-28,-0.012430414739522088,-0.009090284451588772
2000-11-29,0.004623421033099306,0.0037911711843864864
2000-11-30,0.0011514772206053792,0.0023969014371840965
2000-12-01,-0.01090158404444295,-0.007962251813004306
2000-12-04,0.009316599211447505,0.011069166212280629
2000-12-05,-0.005267641039363672,-0.001302674414956275
2000-12-06,0.008855621036425848,0.007886027453994847
2000-12-07,-0.0020211866982068048,-0.0005220382537902373
2000-12-08,0.0018095695791547168,0.0036921651848557807
2000-12-11,0.007622209282310055,0.0068431869046527115
2000-12-12,-0.006454171898629374,-0.006219130921725946
2000-12-13,0.0007915748960196292,0.0033010137842012454
2000-12-14,-0.0009677037292940418,0.0002629858151431041
2000-12-15,0.004447927161095858,0.0027128837474451675
2000-12-18,-0.0005531255927806722,-0.0022913770189004917
2000-12-19,0.0043500064525772075,0.007778686419899342
2000-12-20,0.004765177930350817,0.011693207070144403
2000-12-21,-0.001449969766628064,-0.003315064561136769
2000-12-22,-0.0015835838445753048,-0.0013253889659710528
2000-12-26,0.0020024804294130616,0.0015679514411285776
2000-12-27,0.0019784613734219977,0.0018384431178421444
2000-12-28,0.0012094748477605884,0.0023132028809288332
2000-12-29,0.002320618893717989,0.00044310259349181436
2001-01-02,-0.007587348237797487,-0.009129808378988268
2001-01-03,-0.0015313295492302636,-0.0043020056406638755
2001-01-04,0.005144196845121019,0.004329516407445858
2001-01-05,0.002244018047780278,0.00455442821312595
2001-01-08,0.0019475328990898276,0.00783085671974725
2001-01-09,0.001846481489017385,-0.001478225659034098
2001-01-10,-0.002282588367006169,-0.008843351338768781
2001-01-11,-0.0022593437609129477,-0.003204466195824186
2001-01-12,-0.00021813103032172908,-0.0022450767552043
2001-01-15,0.0022310890146780586,-0.002625114546345125
2001-01-16,-0.003817863029900302,-0.0006181256115562712
2001-01-17,-0.009466477015170597,-0.0066011073493874054
2001-01-18,0.0026703704903996857,-0.0002268988675874304
2001-01-19,0.004133717457471758,-0.002186280028425357
2001-01-22,-0.00368652075412247,0.00032587567335008385
2001-01-23,0.00037994518984896486,-0.0018370846093918537
2001-01-24,-0.0016912077663129865,0.00043079723723384034
2001-01-25,0.0020920560281153058,0.0007313021060330496
2001-01-26,0.002089633160283193,0.00024515158950707026
2001-01-29,-0.004633836904536804,-0.0023037592671481563
2001-01-30,0.0015209487265233246,0.00033707314020997467
2001-01-31,-0.0020887360809318527,-0.001176921366801353
2001-02-01,0.006028391026835812,0.002349289055111361
2001-02-02,0.005304906991744028,0.0024287569646676507
2001-02-05,-0.005977315916647207,-0.004211741979334781
2001-02-06,0.0005777337414263808,0.0003590358624379855
2001-02-07,0.010495718608298364,0.0073954553119448515
2001-02-08,0.0015118546472936273,0.0009694712256953378
2001-02-09,-0.0036131371002202984,-0.0022160535360498685
2001-02-12,-0.004882077925149321,-0.0033244114859463923
2001-02-13,0.003065279795425048,0.0024842206567461684
2001-02-14,-0.005549834682940712,-0.004920322636774563
2001-02-15,-0.003380355127717075,-0.0025918262443746375
2001-02-16,0.0006051106238028075,0.0008224082931046249
2001-02-19,0.002492122816737745,0.0028938111199241683
2001-02-20,-0.0022161900875532674,-0.0024929591080671124
2001-02-21,-0.0016101964164681598,-0.002141754832965866
2001-02-22,0.0008602047275238361,0.001183691163201515
2001-02-23,0.0004379926176606955,0.0007746269681132956
2001-02-26,-0.0008124253731822856,-0.0013623547314312063
2001-02-27,0.0004944607552930919,0.0007003886154342693
2001-02-28,-0.0010597155305414275,-0.0019156533877278754
2001-03-01,-0.00028779874153626596,0.0004195827531139757
2001-03-02,-1.906114019932471e-05,0.0003903569650083104
2001-03-05,-0.0006721716197094664,0.00041428526164854454
2001-03-06,8.876301572455636e-05,8.314143468247447e-05
