name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,lag
reversal_2d,1991-08-09,2024-03-28,32.5,-0.12657059944116203,-0.12971896653770387,0.15692963769018353,-0.8065436287506286,-1.214905538040093,-0.9899662496425737,-0.13103372623515072,-0.11582784178287202,-4.600251244170198,0.4786533300805074,66.38417445361877,0.07626879842047238,-0.3207507157435617,0.394006594871594,0.997682361551598,XNGUSD,fut,-0.7119849210726749,-0.9072323753343269,-0.71,-0.91,-0.74,-0.89,2
reversal_2d,1990-08-23,2024-03-28,34.4,-0.051625244791380046,-0.056050835101211005,0.109968508877735,-0.4694548040910324,-0.6899929243302466,-0.8836432962551071,-0.0634315173767008,-0.11346191772149324,-2.752343328395048,0.48302932348187483,,,,,,PORT,fut,-0.3015320516151154,-0.6457224069368864,0.01,-0.68,-0.66,-0.52,2
reversal_3d,1991-10-29,2024-03-28,32.4,-0.024441809407530123,-0.035784938446058456,0.15480235698287256,-0.1578904215924463,-0.23150643881349126,-0.8643098136896877,-0.04140290654955618,-0.1500210202304476,-0.8984638201061773,0.4912990196078431,91.49427028989037,0.04349316488436734,0.12311432414858639,0.6389308899830393,0.9971813725490196,XTIUSD,fut,0.20929571956352944,-0.520872335665424,0.18,-0.02,-0.59,-0.16,1
reversal_3d,1990-08-23,2024-03-28,34.1,-0.055027863709219096,-0.0645384731181905,0.15271394991966603,-0.36033292137467515,-0.5241435711630753,-0.9181192792584496,-0.0702942140266537,-0.17854263400433068,-2.1039021229450805,0.497264579210802,73.98210319331909,0.03908404427986537,-0.1044011801797374,0.5347682468274206,0.9977883831917123,XBRUSD,fut,-0.3704163414308672,-0.349885515109751,-0.56,-0.22,-0.38,-0.25,1
reversal_3d,1991-08-09,2024-03-28,32.5,-0.0823372584637541,-0.0902639691450996,0.15640135771725894,-0.5264484891020109,-0.7993572222739551,-0.9571283132764605,-0.09430707240924281,-0.12733826275257887,-3.0026835879101963,0.48950963649670653,53.20261123655721,0.06311294638773694,-0.12297278457085994,0.39452681405535184,0.9986582093193462,XNGUSD,fut,-0.6682700617766957,-0.3760771691254515,-0.89,-0.36,-0.5,-0.26,1
reversal_3d,1990-08-23,2024-03-28,34.4,-0.05468012437932961,-0.0587755523372161,0.1084540351553896,-0.5041778694631843,-0.7359545374441906,-0.8902388976911815,-0.06602222447216072,-0.1419429743772083,-2.955919469241048,0.4864927268529208,,,,,,PORT,fut,-0.43634596586209934,-0.5766657850508983,-0.66,-0.31,-0.68,-0.31,1
reversal_3d,1991-10-29,2024-03-28,32.4,-0.03272582096821812,-0.04389699487750831,0.1558435026323284,-0.20999156471364772,-0.31129692559328553,-0.8554109836438536,-0.051316847359753594,-0.15407425570796773,-1.1949415393271945,0.4860294117647059,91.49718380389317,0.043473851707286716,0.06898997441390925,0.638968267141398,0.9971813725490196,XTIUSD,fut,-0.03979034103932626,-0.37687211875938637,0.26,-0.5,-0.23,-0.31,2
reversal_3d,1990-08-23,2024-03-28,34.1,-0.06871979251741435,-0.07744098217182227,0.1539570518943707,-0.44635690065410394,-0.6585866367272246,-0.9595781719645495,-0.08070315106613662,-0.17801121450681592,-2.606176608273009,0.4825980677453149,73.9820453242023,0.03907183067581518,-0.19259093010712103,0.5347197041588322,0.9977883831917123,XBRUSD,fut,-0.12936804803283752,-0.7712418259072199,-0.09,-0.48,-0.92,-0.06,2
reversal_3d,1991-08-09,2024-03-28,32.5,-0.097278837121338,-0.10384587719162042,0.15703506995924008,-0.6194720526223069,-0.9512334520279341,-0.972961616425974,-0.10673173066485644,-0.05251521788347371,-3.5332584366437634,0.48585020736765067,53.20290475031867,0.06310149000371633,-0.2176997963223733,0.3945534048112218,0.9986582093193462,XNGUSD,fut,-0.44647325216788153,-0.8033657459524222,-0.63,-0.38,-0.53,-1.32,2
reversal_3d,1990-08-23,2024-03-28,34.4,-0.06315665638953455,-0.06702903719939379,0.11143038012925593,-0.5667813061058815,-0.8328403797285211,-0.9160913262284985,-0.07316850982024788,-0.1618632287993625,-3.322954058463651,0.4746017086123297,,,,,,PORT,fut,-0.31402160344594804,-0.831473315968756,-0.27,-0.61,-0.74,-0.7,2
reversal_5d,1991-10-29,2024-03-28,32.4,-0.028167667111256598,-0.03939959437602647,0.15499473942987707,-0.18173305245627547,-0.26647568066866684,-0.8275859771795553,-0.04760785641910197,-0.14226850401575863,-1.0341385557313196,0.49583333333333335,69.07135624472396,0.03679586044619942,0.05568839388189241,0.6402958021815346,0.9990196078431373,XTIUSD,fut,-0.22509074506711585,-0.13886879897974494,-0.24,-0.14,-0.26,-0.0,1
reversal_5d,1990-08-23,2024-03-28,34.1,-0.09166612023555709,-0.09819887466532085,0.1526773996012925,-0.6003908926595386,-0.8740616131711411,-0.9743046998311216,-0.10078866978917568,-0.1689363068267146,-3.5055461178631915,0.4883017110930043,55.30777884440485,0.03256007016044693,-0.3871536592369205,0.5352308785980002,0.9984867884995926,XBRUSD,fut,-0.713006244313202,-0.483966753741945,-0.9,-0.28,-0.51,-0.93,1
reversal_5d,1991-08-09,2024-03-28,32.5,-0.08252793856448071,-0.09044569933628321,0.15649256091980823,-0.5273601382673433,-0.8142926001826064,-0.9557217476923735,-0.09463601676394598,-0.061840267410845695,-3.0078833254787187,0.48707001707733594,41.418496848913755,0.05132224730090329,-0.19956696246673974,0.39443479220398286,0.9987801902903147,XNGUSD,fut,-0.5619403989286649,-0.49099967152378665,-1.19,0.11,-0.34,-1.07,1
reversal_5d,1990-08-23,2024-03-28,34.4,-0.06516539769584916,-0.0687942680993876,0.11038249154222106,-0.5903599093061198,-0.8548500657488495,-0.9184892931646953,-0.07489936857331665,-0.2030655369365188,-3.4611918837995823,0.4832602170399446,,,,,,PORT,fut,-0.6830869584154037,-0.4912547664866978,-1.12,-0.11,-0.5,-0.89,1
reversal_5d,1991-10-29,2024-03-28,32.4,-0.03387297099150445,-0.04499824727937374,0.15593029370066444,-0.21723149612306614,-0.32846131203644885,-0.8969291109213229,-0.0501692349277767,-0.04783306629936433,-1.2361398360054014,0.48370098039215687,69.09380900406914,0.036785589320647565,0.018680526752625236,0.6403331793398934,0.9990196078431373,XTIUSD,fut,-0.08416010084910858,-0.347971793773213,0.49,-0.64,-0.32,-0.27,2
reversal_5d,1990-08-23,2024-03-28,34.1,-0.07444978379258685,-0.0827079680792977,0.1539389914870057,-0.4836317496524024,-0.7188421101655832,-0.9690462734115515,-0.08534986444777527,-0.12740219127285735,-2.8238159892121524,0.4825980677453149,55.268157327786504,0.032525564481386306,-0.2723261960779034,0.5351823359294118,0.9984867884995926,XBRUSD,fut,-0.06598341236039514,-0.9122516882781645,0.15,-0.42,-1.15,-0.48,2
reversal_5d,1991-08-09,2024-03-28,32.5,-0.057996582761231104,-0.06792297990238805,0.1570207439342944,-0.36935618382689533,-0.5733142171099531,-0.9030256775982669,-0.07521710798195624,-0.020793487542331263,-2.1066823710747804,0.4879238838741156,41.45081183303334,0.05134736898024562,-0.042350982698363744,0.39446138295985284,0.9987801902903147,XNGUSD,fut,-0.32454867390318004,-0.4171493294744677,-0.79,-0.07,-0.33,-0.31,2
reversal_5d,1990-08-23,2024-03-28,34.4,-0.054560454968963217,-0.05890621455807843,0.11080643109729925,-0.49239429903715265,-0.7283197037176022,-0.8956734432654475,-0.06576751270342243,-0.14063889613399908,-2.8868341575898917,0.4779496652043408,,,,,,PORT,fut,-0.2465095703423495,-0.7524296398471549,-0.12,-0.52,-0.81,-0.51,2
reversal_10d,1991-10-29,2024-03-28,32.4,-0.04930009361175201,-0.05947454570354538,0.1549197025016301,-0.31822997859961205,-0.47800025109252536,-0.9218824404959529,-0.06451424074369977,-0.06233838930974159,-1.8108642649833373,0.4818627450980392,49.210050916519585,0.030828970970175833,-0.11923318369707608,0.6404017500535315,0.9988970588235294,XTIUSD,fut,-0.20029015822415042,-0.4347287188455085,-0.06,-0.32,-0.56,-0.26,1
reversal_10d,1990-08-23,2024-03-28,34.1,-0.09125209025547204,-0.09783776888605555,0.1527706597493097,-0.5973142382523773,-0.886386807275394,-0.9804231168986556,-0.09979137292839746,-0.16328129077937964,-3.4875822312604896,0.4799208473984402,38.04671650793826,0.026536451119902816,-0.4236238860854156,0.5359650730568212,0.9997671982307066,XBRUSD,fut,-0.6052932846935077,-0.5890369269053123,-0.66,-0.46,-0.72,-0.51,1
reversal_10d,1991-08-09,2024-03-28,32.5,-0.09190210693167887,-0.09892541846556024,0.1564285608457995,-0.5875020931904628,-0.912813739686315,-0.9680374285665044,-0.1021917289004534,-0.04155773797728389,-3.3509126336272184,0.48621615028055626,26.94354553145891,0.03685693249997194,-0.35202305591056154,0.39472380544670166,0.9993900951451573,XNGUSD,fut,-0.6886479518886798,-0.4806217993798454,-0.98,-0.39,-0.35,-0.77,1
reversal_10d,1990-08-23,2024-03-28,34.4,-0.07731206783010869,-0.08005842711497291,0.11059093009876766,-0.699081450540854,-1.04136492869902,-0.9457548454293699,-0.08465029547760511,-0.07635965740059897,-4.098610025146842,0.4772569845301316,,,,,,PORT,fut,-0.7143578351498837,-0.6829185536996811,-0.85,-0.53,-0.75,-0.73,1
reversal_10d,1991-10-29,2024-03-28,32.4,-0.06551736507690856,-0.07476516020712243,0.1559847997309835,-0.42002403561053353,-0.6328426946237528,-0.9584434601357845,-0.0780068551947032,-0.09015476754354813,-2.3901158522785733,0.47634803921568625,49.21296443052241,0.030829204230394824,-0.22245336729901588,0.6404391272118902,0.9988970588235294,XTIUSD,fut,-0.4568687001593718,-0.3837440615514267,-0.17,-0.69,-0.37,-0.36,2
reversal_10d,1990-08-23,2024-03-28,34.1,-0.09268787629732203,-0.09930722757062216,0.15398333310376033,-0.6019344719266799,-0.8824541507917529,-0.9815942825241956,-0.1011693215197332,-0.24397222458079956,-3.5145587267713183,0.4823652659760214,38.04665863882148,0.02651840640726617,-0.42976057496132436,0.5359165303882327,0.9997671982307066,XBRUSD,fut,-0.6379963488494141,-0.5649953183228237,-0.47,-0.75,-0.67,-0.4,2
reversal_10d,1991-08-09,2024-03-28,32.5,-0.072176863176775,-0.08105103096293398,0.15704500989261166,-0.4595934835887494,-0.7229106819034028,-0.9424979299869491,-0.08599597769308236,0.031959123208248064,-2.6213653165504747,0.48499634057087093,26.943839045220372,0.036843202623037793,-0.2250851943069516,0.3947503962025717,0.9993900951451573,XNGUSD,fut,-0.528458888423826,-0.3868135381831421,-0.81,-0.25,-0.5,-0.18,2
reversal_10d,1990-08-23,2024-03-28,34.4,-0.07522221103365281,-0.07827276103133662,0.11194734875811951,-0.6719427647740248,-0.9975533551829713,-0.9489185796065115,-0.08248627723549688,-0.08188597254231522,-3.9394999679894385,0.47783421842530593,,,,,,PORT,fut,-0.7435734135709099,-0.5965519835366219,-0.7,-0.73,-0.69,-0.46,2
rsi2_connors_trendfilter,1991-10-29,2024-03-28,32.4,0.025506294264642862,0.02308261115131094,0.07327334692223872,0.34809784643400277,0.2496011238571171,-0.2923986147364621,0.07894227259631588,-0.06546868711004147,1.980825168008736,0.4371482176360225,13.1843926310708,0.007470483623074668,0.4499395764446541,0.14097090369360507,0.22120098039215685,XTIUSD,fut,0.52497298953238,0.18254109086141926,0.32,0.73,-0.28,1.17,1
rsi2_connors_trendfilter,1990-08-23,2024-03-28,34.1,0.004446371046459427,0.00162937554801168,0.0750130424505165,0.05927463946543087,0.04123313063840354,-0.39340481402731353,0.004141727528272073,-0.5100204744219844,0.34609116295108794,0.4383073496659243,10.496669586160682,0.006583811927219876,0.14702534715066767,0.11767423047302136,0.22302409498312187,XBRUSD,fut,0.17734329396900794,-0.06978364693011664,0.31,0.15,-0.49,0.56,1
rsi2_connors_trendfilter,1991-08-09,2024-03-28,32.5,-0.0017137868556730462,-0.0047392266687695805,0.07792006639162806,-0.021994165752625437,-0.01666773793896467,-0.45155858591944653,-0.010495264217199516,-0.06747209855340854,-0.12544726008775367,0.43508771929824563,8.013633275123961,0.010365725537771668,0.11107197244172029,0.09382442775767996,0.23896072212734815,XNGUSD,fut,-0.18857177230196184,0.19860525026318046,-0.66,0.07,0.23,0.88,1
rsi2_connors_trendfilter,1990-08-23,2024-03-28,34.4,0.010490561749897872,0.009168820333421035,0.052216573055398535,0.20090483032595874,0.19611604725553056,-0.1807073841593413,0.05073849292918931,-0.05952723390782175,1.177874983004257,0.445821854912764,,,,,,PORT,fut,0.23180794643803707,0.166518466518343,-0.0,0.38,-0.22,1.28,1
rsi2_connors_trendfilter,1991-10-29,2024-03-28,32.4,0.0179254165791196,0.015487281559385169,0.07153982583315135,0.2505655607958303,0.18967199470592663,-0.2725272378074951,0.056828380473018664,0.3385338392600998,1.425824876956555,0.42166979362101314,13.1843926310708,0.007524327671381885,0.35554006063036814,0.14097090369360507,0.22120098039215685,XTIUSD,fut,0.35358642911241334,0.1530351775009483,0.17,0.58,-0.28,0.92,2
rsi2_connors_trendfilter,1990-08-23,2024-03-28,34.1,-0.004604123981372791,-0.007289270820032168,0.07358342707212753,-0.06257012162344332,-0.044143883451020674,-0.5133967878237629,-0.014198123153303413,-0.48851598671202745,-0.36533273511140874,0.42430988423864646,10.496883344568445,0.0065909756808937596,0.027000602419172806,0.11770526499203346,0.2231404958677686,XBRUSD,fut,-0.005980546556288696,-0.12198077184136574,0.18,-0.02,-0.56,0.51,2
rsi2_connors_trendfilter,1991-08-09,2024-03-28,32.5,-0.0037085460120885472,-0.0067091350512923364,0.07775229474748734,-0.04769693324335477,-0.03633551051005361,-0.42761566438288656,-0.015689638173041726,-0.013981479096746631,-0.272047126372734,0.43333333333333335,8.013633275123961,0.010350232096368971,0.0854121030861707,0.09382442775767996,0.23896072212734815,XNGUSD,fut,-0.1310255095037111,0.05239596841913663,-0.49,-0.01,0.1,0.57,2
rsi2_connors_trendfilter,1990-08-23,2024-03-28,34.4,0.005287654069956923,0.003963135004581675,0.051634946002992434,0.10240456278680884,0.10306815248263011,-0.21994912656016163,0.018018416651896352,0.23461448073077348,0.600382641155869,0.4384315523962394,,,,,,PORT,fut,0.12381093083548618,0.07920118382321847,-0.02,0.23,-0.3,0.98,2
rsi2_connors_nofilter,1991-10-29,2024-03-28,32.4,-0.00654344710667971,-0.013189827878461902,0.11595649404752299,-0.056430190999030884,-0.06152916595821563,-0.6708687418480941,-0.01966081746799957,-0.28224193407517156,-0.32111184746330484,0.42089728453364816,30.299172797067044,0.01781318628375695,0.09721270721496443,0.34726208589421975,0.5338235294117647,XTIUSD,fut,0.15116262924543894,-0.25591020898318495,0.29,0.02,-0.33,-0.23,1
