bot,series,start,ruined,stopped_out,years_to_ruin,years_observed,peak_equity_before_ruin,closed_trades,win_rate
martingale,NatGas (GAS_US),2015-12-01,True,False,0.11904761904761904,0.11904761904761904,1.0638476479016943,352,0.5568181818181818
martingale,NatGas (GAS_US),2016-01-04,True,False,2.634920634920635,2.634920634920635,1.4866439556244582,346,0.5606936416184971
martingale,NatGas (GAS_US),2016-02-01,True,False,2.5674603174603177,2.5674603174603177,1.5610513444861729,345,0.5652173913043478
martingale,NatGas (GAS_US),2016-03-01,True,False,2.4642857142857144,2.4642857142857144,1.4371301291250238,341,0.5601173020527859
martingale,NatGas (GAS_US),2016-04-01,True,False,2.384920634920635,2.384920634920635,1.6255029835519128,340,0.5647058823529412
martingale,NatGas (GAS_US),2016-05-02,True,False,2.3015873015873014,2.3015873015873014,1.5879807633842256,337,0.5667655786350149
martingale,NatGas (GAS_US),2016-06-01,True,False,2.2103174603174605,2.2103174603174605,1.5364681332863734,336,0.5654761904761905
martingale,NatGas (GAS_US),2016-07-01,True,False,2.123015873015873,2.123015873015873,1.3319772022885399,331,0.5589123867069486
martingale,NatGas (GAS_US),2016-08-01,True,False,2.0396825396825395,2.0396825396825395,1.4098211245836152,332,0.5632530120481928
martingale,NatGas (GAS_US),2016-09-01,True,False,1.9484126984126984,1.9484126984126984,1.351552545868723,328,0.5609756097560976
martingale,NatGas (GAS_US),2016-10-03,True,False,1.8611111111111112,1.8611111111111112,1.3569681577043764,326,0.5644171779141104
martingale,NatGas (GAS_US),2016-11-01,True,False,1.7738095238095237,1.7738095238095237,1.3373097588036622,323,0.5634674922600619
martingale,NatGas (GAS_US),2016-12-01,True,False,1.6865079365079365,1.6865079365079365,1.2564384410394962,319,0.5642633228840125
martingale,NatGas (GAS_US),2017-01-03,True,False,1.6031746031746033,1.6031746031746033,1.2261004298406668,315,0.5650793650793651
martingale,NatGas (GAS_US),2017-02-01,True,False,1.4325396825396826,1.4325396825396826,1.1874686645764985,312,0.5641025641025641
martingale,NatGas (GAS_US),2017-03-01,True,False,0.21031746031746032,0.21031746031746032,0.9997760138284191,311,0.5594855305466238
martingale,NatGas (GAS_US),2017-04-03,True,False,1.2619047619047619,1.2619047619047619,1.2189633835421905,310,0.567741935483871
martingale,NatGas (GAS_US),2017-05-01,True,False,1.1746031746031746,1.1746031746031746,1.1702300439009365,308,0.564935064935065
martingale,NatGas (GAS_US),2017-06-01,True,False,1.0833333333333333,1.0833333333333333,1.1932947173120394,308,0.564935064935065
martingale,NatGas (GAS_US),2017-07-03,True,False,0.9325396825396826,0.9325396825396826,1.1523410551921704,304,0.5657894736842105
martingale,NatGas (GAS_US),2017-08-01,True,False,0.8492063492063492,0.8492063492063492,1.1359234985673792,303,0.5643564356435643
martingale,NatGas (GAS_US),2017-09-01,True,False,0.7420634920634921,0.7420634920634921,1.0772033463633308,304,0.5592105263157895
martingale,NatGas (GAS_US),2017-10-02,True,False,0.6746031746031746,0.6746031746031746,1.11456987353931,301,0.5647840531561462
martingale,NatGas (GAS_US),2017-11-01,True,False,0.5674603174603174,0.5674603174603174,1.0978512003404721,300,0.5633333333333334
martingale,NatGas (GAS_US),2017-12-01,True,False,0.48412698412698413,0.48412698412698413,1.108131598115645,298,0.5671140939597316
martingale,NatGas (GAS_US),2018-01-02,True,False,0.4007936507936508,0.4007936507936508,1.065130588950149,295,0.5661016949152542
martingale,NatGas (GAS_US),2018-02-01,True,False,0.6150793650793651,0.6150793650793651,1.0191393399649318,292,0.565068493150685
martingale,NatGas (GAS_US),2018-03-01,False,False,,6.087301587301587,2.9477294129304963,289,0.5709342560553633
martingale,NatGas (GAS_US),2018-04-02,True,False,0.4523809523809524,0.4523809523809524,1.0029088688975216,291,0.563573883161512
martingale,NatGas (GAS_US),2018-05-01,False,False,,5.924603174603175,2.998033429946897,289,0.5743944636678201
martingale,NatGas (GAS_US),2018-06-01,True,False,0.2857142857142857,0.2857142857142857,1.0087147869037867,290,0.5655172413793104
martingale,NatGas (GAS_US),2018-07-02,False,False,,5.753968253968254,2.668411471740724,290,0.5689655172413793
martingale,NatGas (GAS_US),2018-08-01,True,False,0.21428571428571427,0.21428571428571427,0.9995,289,0.5674740484429066
martingale,NatGas (GAS_US),2018-09-05,False,False,,5.575396825396825,2.9700688362327616,287,0.5714285714285714
martingale,NatGas (GAS_US),2018-10-01,False,False,,5.531746031746032,2.8666382671175876,287,0.5749128919860628
martingale,NatGas (GAS_US),2018-11-01,False,False,,5.440476190476191,2.7928645823339364,285,0.5719298245614035
martingale,NatGas (GAS_US),2018-12-03,False,False,,5.353174603174603,2.335711289537609,277,0.5703971119133574
martingale,NatGas (GAS_US),2019-01-01,True,False,0.6865079365079365,0.6865079365079365,1.1547514811452577,270,0.5666666666666667
martingale,NatGas (GAS_US),2019-02-01,False,False,,5.178571428571429,2.8487576724411023,269,0.5613382899628253
martingale,NatGas (GAS_US),2019-03-01,True,False,0.5079365079365079,0.5079365079365079,1.0811380723109458,266,0.5639097744360902
martingale,NatGas (GAS_US),2019-04-01,True,False,0.4246031746031746,0.4246031746031746,1.0914895764876482,265,0.5660377358490566
martingale,NatGas (GAS_US),2019-05-01,True,False,0.3412698412698413,0.3412698412698413,1.0728463631697216,264,0.5643939393939394
martingale,NatGas (GAS_US),2019-06-03,False,False,,4.841269841269841,3.0369721561578547,262,0.5610687022900763
martingale,NatGas (GAS_US),2019-07-01,False,False,,4.761904761904762,3.1050407861427125,261,0.5593869731800766
martingale,NatGas (GAS_US),2019-08-01,False,False,,4.670634920634921,3.317286969086257,257,0.5680933852140078
martingale,NatGas (GAS_US),2019-09-03,False,False,,4.583333333333333,3.0780220649422003,256,0.5703125
martingale,NatGas (GAS_US),2019-10-01,False,False,,4.511904761904762,3.272752046274889,251,0.5737051792828686
martingale,NatGas (GAS_US),2019-11-01,False,False,,4.420634920634921,3.129888137714427,250,0.576
martingale,NatGas (GAS_US),2019-12-02,False,False,,4.337301587301587,3.5345454645248364,246,0.5813008130081301
martingale,NatGas (GAS_US),2020-01-01,False,False,,4.25,3.6547599272310625,245,0.5795918367346938
martingale,NatGas (GAS_US),2020-02-03,False,False,,4.158730158730159,3.9156024819007134,241,0.5726141078838174
martingale,NatGas (GAS_US),2020-03-02,False,False,,4.079365079365079,4.045540377584704,238,0.5756302521008403
martingale,NatGas (GAS_US),2020-04-01,False,False,,3.992063492063492,4.149954986167932,232,0.5775862068965517
martingale,NatGas (GAS_US),2020-05-01,False,False,,3.9087301587301586,3.7770261131676484,225,0.5822222222222222
martingale,NatGas (GAS_US),2020-06-01,False,False,,3.8253968253968256,4.006930294254738,218,0.5825688073394495
martingale,NatGas (GAS_US),2020-07-01,False,False,,3.738095238095238,4.254600288212517,214,0.5794392523364486
martingale,NatGas (GAS_US),2020-08-03,False,False,,3.6507936507936507,3.7053721984779364,209,0.5789473684210527
martingale,NatGas (GAS_US),2020-09-01,True,False,0.07142857142857142,0.07142857142857142,1.0158097007507267,207,0.5652173913043478
martingale,NatGas (GAS_US),2020-10-01,False,False,,3.484126984126984,3.500497050544449,203,0.5714285714285714
martingale,NatGas (GAS_US),2020-11-02,False,False,,3.3968253968253967,3.413041502038269,201,0.5771144278606966
martingale,NatGas (GAS_US),2020-12-01,False,False,,3.3174603174603177,3.6418815752074094,198,0.5757575757575758
martingale,NatGas (GAS_US),2021-01-04,False,False,,3.2301587301587302,3.9151586682369373,194,0.5773195876288659
martingale,NatGas (GAS_US),2021-02-01,False,False,,3.1547619047619047,3.6695830944502057,191,0.5759162303664922
martingale,NatGas (GAS_US),2021-03-01,False,False,,3.0793650793650795,3.64601171894153,189,0.5767195767195767
martingale,NatGas (GAS_US),2021-04-01,False,False,,2.988095238095238,3.776687210868071,188,0.5797872340425532
martingale,NatGas (GAS_US),2021-05-03,False,False,,2.9047619047619047,3.576941769008354,185,0.5783783783783784
martingale,NatGas (GAS_US),2021-06-01,False,False,,2.8253968253968256,3.5301334286814767,183,0.5846994535519126
martingale,NatGas (GAS_US),2021-07-01,False,False,,2.738095238095238,3.1125167836340544,180,0.5722222222222222
martingale,NatGas (GAS_US),2021-08-02,False,False,,2.6547619047619047,2.970419987457753,179,0.5754189944134078
martingale,NatGas (GAS_US),2021-09-01,False,False,,2.5674603174603177,2.6779533488189444,175,0.5714285714285714
martingale,NatGas (GAS_US),2021-10-01,False,False,,2.484126984126984,2.335432307230427,167,0.5688622754491018
martingale,NatGas (GAS_US),2021-11-01,False,False,,2.4007936507936507,2.274037749748241,159,0.5660377358490566
martingale,NatGas (GAS_US),2021-12-01,False,False,,2.3174603174603177,2.2773592784699463,152,0.5723684210526315
martingale,NatGas (GAS_US),2022-01-03,True,False,1.1825396825396826,1.1825396825396826,2.1538214071974333,146,0.5753424657534246
martingale,NatGas (GAS_US),2022-02-01,False,False,,2.1507936507936507,2.0166747750355585,141,0.574468085106383
martingale,NatGas (GAS_US),2022-03-01,False,False,,2.0753968253968256,2.038006073185383,135,0.5777777777777777
martingale,NatGas (GAS_US),2022-04-01,False,False,,1.9841269841269842,1.8415815187465132,130,0.5769230769230769
martingale,NatGas (GAS_US),2022-05-02,False,False,,1.9047619047619047,1.5886633313661234,122,0.5655737704918032
martingale,NatGas (GAS_US),2022-06-01,False,False,,1.8214285714285714,1.4300082423266187,115,0.5565217391304348
martingale,NatGas (GAS_US),2022-07-01,True,False,0.4444444444444444,0.4444444444444444,1.2973896474297735,108,0.5555555555555556
martingale,NatGas (GAS_US),2022-08-01,False,False,,1.6587301587301588,1.3413331671297772,102,0.5686274509803921
martingale,NatGas (GAS_US),2022-09-01,False,False,,1.5674603174603174,1.2311822293477959,96,0.5625
martingale,NatGas (GAS_US),2022-10-03,True,False,0.19047619047619047,0.19047619047619047,1.2041089609858824,92,0.5434782608695652
martingale,NatGas (GAS_US),2022-11-01,True,False,0.10714285714285714,0.10714285714285714,1.0772736027162562,83,0.5301204819277109
martingale,NatGas (GAS_US),2022-12-01,True,False,0.2698412698412698,0.2698412698412698,1.1362155715911941,75,0.5466666666666666
martingale,NatGas (GAS_US),2023-01-03,True,False,0.1865079365079365,0.1865079365079365,1.1747002445067396,64,0.546875
martingale,NatGas (GAS_US),2023-02-01,True,False,0.0992063492063492,0.0992063492063492,1.0692616127104446,57,0.5087719298245614
martingale,NatGas (GAS_US),2023-03-01,False,False,,1.0793650793650793,1.3561803776704249,51,0.5294117647058824
dca,"WTI (Dec, CRUDE_W)",1991-01-02,True,True,0.12698412698412698,0.12698412698412698,1.0044898470419203,62,1.0
dca,"WTI (Dec, CRUDE_W)",1991-02-01,True,True,7.404761904761905,7.404761904761905,1.5591274185725905,66,1.0
dca,"WTI (Dec, CRUDE_W)",1991-03-01,True,True,7.329365079365079,7.329365079365079,1.5426045629630147,64,1.0
dca,"WTI (Dec, CRUDE_W)",1991-04-01,True,True,7.25,7.25,1.5324003129845005,62,1.0
dca,"WTI (Dec, CRUDE_W)",1991-05-01,True,True,7.150793650793651,7.150793650793651,1.5233085662858148,59,1.0
dca,"WTI (Dec, CRUDE_W)",1991-06-03,True,True,7.063492063492063,7.063492063492063,1.5208917188030853,58,1.0
dca,"WTI (Dec, CRUDE_W)",1991-07-01,True,True,6.984126984126984,6.984126984126984,1.5109788903553536,58,1.0
dca,"WTI (Dec, CRUDE_W)",1991-08-01,True,True,6.896825396825397,6.896825396825397,1.5052737287315567,56,1.0
dca,"WTI (Dec, CRUDE_W)",1991-09-03,True,True,6.809523809523809,6.809523809523809,1.5029610965049809,55,1.0
dca,"WTI (Dec, CRUDE_W)",1991-10-01,True,True,6.73015873015873,6.73015873015873,1.4959624451799982,54,1.0
dca,"WTI (Dec, CRUDE_W)",1991-11-01,True,True,6.638888888888889,6.638888888888889,1.489957266336162,52,1.0
dca,"WTI (Dec, CRUDE_W)",1991-12-02,True,True,6.555555555555555,6.555555555555555,1.4746142987995539,52,1.0
dca,"WTI (Dec, CRUDE_W)",1992-01-02,True,True,6.476190476190476,6.476190476190476,1.4786863494722624,53,1.0
dca,"WTI (Dec, CRUDE_W)",1992-02-03,True,True,6.384920634920635,6.384920634920635,1.4750918418718015,53,1.0
dca,"WTI (Dec, CRUDE_W)",1992-03-02,True,True,6.309523809523809,6.309523809523809,1.4715760713133093,53,1.0
dca,"WTI (Dec, CRUDE_W)",1992-04-01,True,True,6.222222222222222,6.222222222222222,1.4688836662423834,52,1.0
dca,"WTI (Dec, CRUDE_W)",1992-05-01,True,True,6.138888888888889,6.138888888888889,1.4631740645787534,50,1.0
dca,"WTI (Dec, CRUDE_W)",1992-06-01,True,True,6.059523809523809,6.059523809523809,1.4604908221375879,49,1.0
dca,"WTI (Dec, CRUDE_W)",1992-07-01,True,True,5.972222222222222,5.972222222222222,1.4636473038218236,49,1.0
dca,"WTI (Dec, CRUDE_W)",1992-08-03,True,True,5.884920634920635,5.884920634920635,1.448869262989938,48,1.0
dca,"WTI (Dec, CRUDE_W)",1992-09-01,True,True,5.801587301587301,5.801587301587301,1.449174709571027,48,1.0
dca,"WTI (Dec, CRUDE_W)",1992-10-01,True,True,5.718253968253968,5.718253968253968,1.4575519203182976,48,1.0
dca,"WTI (Dec, CRUDE_W)",1992-11-02,True,True,5.630952380952381,5.630952380952381,1.441754093608846,47,1.0
dca,"WTI (Dec, CRUDE_W)",1992-12-01,True,True,5.555555555555555,5.555555555555555,1.4384405898764718,47,1.0
dca,"WTI (Dec, CRUDE_W)",1993-01-04,True,True,5.472222222222222,5.472222222222222,1.441815374503513,48,1.0
dca,"WTI (Dec, CRUDE_W)",1993-02-01,True,True,5.392857142857143,5.392857142857143,1.4361319057775614,46,1.0
dca,"WTI (Dec, CRUDE_W)",1993-03-02,True,True,1.0674603174603174,1.0674603174603174,1.0778317773717292,45,1.0
dca,"WTI (Dec, CRUDE_W)",1993-04-01,True,True,0.9801587301587301,0.9801587301587301,1.0468689528439974,44,1.0
dca,"WTI (Dec, CRUDE_W)",1993-05-03,True,True,0.5912698412698413,0.5912698412698413,1.0252580132330742,0,
dca,"WTI (Dec, CRUDE_W)",1993-06-01,True,True,0.8174603174603174,0.8174603174603174,1.0499754204710756,44,1.0
dca,"WTI (Dec, CRUDE_W)",1993-07-01,True,True,0.7301587301587301,0.7301587301587301,1.0355137024033507,45,1.0
dca,"WTI (Dec, CRUDE_W)",1993-08-02,True,True,0.6468253968253969,0.6468253968253969,1.0263449850727435,45,1.0
dca,"WTI (Dec, CRUDE_W)",1993-09-02,True,True,0.5595238095238095,0.5595238095238095,1.0079760374809166,44,1.0
dca,"WTI (Dec, CRUDE_W)",1993-10-01,True,True,0.4801587301587302,0.4801587301587302,1.00150500154129,43,1.0
dca,"WTI (Dec, CRUDE_W)",1993-11-01,True,True,4.591269841269841,4.591269841269841,1.367792180619768,44,1.0
dca,"WTI (Dec, CRUDE_W)",1993-12-01,True,True,4.511904761904762,4.511904761904762,1.3710368668448407,46,1.0
dca,"WTI (Dec, CRUDE_W)",1994-01-03,True,True,4.178571428571429,4.178571428571429,1.3296894020566319,45,1.0
dca,"WTI (Dec, CRUDE_W)",1994-02-01,True,True,4.095238095238095,4.095238095238095,1.3316207960326638,45,1.0
dca,"WTI (Dec, CRUDE_W)",1994-03-01,True,True,4.01984126984127,4.01984126984127,1.3227848139544847,45,1.0
dca,"WTI (Dec, CRUDE_W)",1994-04-04,True,True,3.9285714285714284,3.9285714285714284,1.3094351449482649,44,1.0
dca,"WTI (Dec, CRUDE_W)",1994-05-02,True,True,3.8531746031746033,3.8531746031746033,1.309734530998095,44,1.0
dca,"WTI (Dec, CRUDE_W)",1994-06-01,True,True,3.7698412698412698,3.7698412698412698,1.3040245846363872,42,1.0
dca,"WTI (Dec, CRUDE_W)",1994-07-01,True,True,3.6825396825396823,3.6825396825396823,1.293984453610631,40,1.0
dca,"WTI (Dec, CRUDE_W)",1994-08-01,True,True,3.6031746031746033,3.6031746031746033,1.2882858086267792,38,1.0
dca,"WTI (Dec, CRUDE_W)",1994-09-01,True,True,3.511904761904762,3.511904761904762,1.2677911368712744,40,1.0
dca,"WTI (Dec, CRUDE_W)",1994-10-03,True,True,3.4285714285714284,3.4285714285714284,1.2711950849267015,38,1.0
dca,"WTI (Dec, CRUDE_W)",1994-11-01,True,True,3.3452380952380953,3.3452380952380953,1.2727784929955834,39,1.0
dca,"WTI (Dec, CRUDE_W)",1994-12-01,True,True,3.265873015873016,3.265873015873016,1.27034013901516,39,1.0
dca,"WTI (Dec, CRUDE_W)",1995-01-03,True,True,3.1825396825396823,3.1825396825396823,1.270683571626024,39,1.0
dca,"WTI (Dec, CRUDE_W)",1995-02-01,True,True,3.0992063492063493,3.0992063492063493,1.27099239442408,39,1.0
dca,"WTI (Dec, CRUDE_W)",1995-03-01,True,True,3.0238095238095237,3.0238095238095237,1.2492268207105313,38,1.0
dca,"WTI (Dec, CRUDE_W)",1995-04-03,True,True,2.9325396825396823,2.9325396825396823,1.2465661977810392,37,1.0
dca,"WTI (Dec, CRUDE_W)",1995-05-01,True,True,2.857142857142857,2.857142857142857,1.2408171379503563,35,1.0
dca,"WTI (Dec, CRUDE_W)",1995-06-01,True,True,2.7698412698412698,2.7698412698412698,1.2518365612767892,36,1.0
dca,"WTI (Dec, CRUDE_W)",1995-07-05,True,True,2.6825396825396823,2.6825396825396823,1.23841702009443,37,1.0
dca,"WTI (Dec, CRUDE_W)",1995-08-01,True,True,2.607142857142857,2.607142857142857,1.2356902107696275,36,1.0
dca,"WTI (Dec, CRUDE_W)",1995-09-01,True,True,2.515873015873016,2.515873015873016,1.236021471061835,36,1.0
dca,"WTI (Dec, CRUDE_W)",1995-10-02,True,True,2.4365079365079363,2.4365079365079363,1.2318722984201738,36,1.0
dca,"WTI (Dec, CRUDE_W)",1995-11-01,True,True,2.3492063492063493,2.3492063492063493,1.225107237382501,35,1.0
dca,"WTI (Dec, CRUDE_W)",1995-12-01,True,True,2.2698412698412698,2.2698412698412698,1.2164622705019683,34,1.0
dca,"WTI (Dec, CRUDE_W)",1996-01-02,True,True,2.1904761904761907,2.1904761904761907,1.2137982496084698,33,1.0
dca,"WTI (Dec, CRUDE_W)",1996-02-01,True,True,2.107142857142857,2.107142857142857,1.2132249269709343,34,1.0
dca,"WTI (Dec, CRUDE_W)",1996-03-01,True,True,2.0277777777777777,2.0277777777777777,1.206436783924471,33,1.0
dca,"WTI (Dec, CRUDE_W)",1996-04-01,True,True,1.9444444444444444,1.9444444444444444,1.1977255530858137,30,1.0
dca,"WTI (Dec, CRUDE_W)",1996-05-01,True,True,1.8611111111111112,1.8611111111111112,1.1905664139896828,29,1.0
dca,"WTI (Dec, CRUDE_W)",1996-06-03,True,True,1.7738095238095237,1.7738095238095237,1.1836594817318644,28,1.0
dca,"WTI (Dec, CRUDE_W)",1996-07-01,True,True,1.6904761904761905,1.6904761904761905,1.1735997717272544,26,1.0
dca,"WTI (Dec, CRUDE_W)",1996-08-01,True,True,1.6071428571428572,1.6071428571428572,1.1667699890875183,25,1.0
dca,"WTI (Dec, CRUDE_W)",1996-09-03,True,True,1.5198412698412698,1.5198412698412698,1.1550643698470877,21,1.0
dca,"WTI (Dec, CRUDE_W)",1996-10-01,True,True,1.4404761904761905,1.4404761904761905,1.1419249884098692,18,1.0
dca,"WTI (Dec, CRUDE_W)",1996-11-01,True,True,1.3412698412698412,1.3412698412698412,1.124343912862548,15,1.0
dca,"WTI (Dec, CRUDE_W)",1996-12-02,True,True,1.2619047619047619,1.2619047619047619,1.1047982313403713,12,1.0
dca,"WTI (Dec, CRUDE_W)",1997-01-02,True,True,1.1785714285714286,1.1785714285714286,1.0910218740602264,11,1.0
dca,"WTI (Dec, CRUDE_W)",1997-02-03,True,True,1.0873015873015872,1.0873015873015872,1.062500021419366,8,1.0
dca,"WTI (Dec, CRUDE_W)",1997-03-03,True,True,1.0119047619047619,1.0119047619047619,1.06422888443284,10,1.0
dca,"WTI (Dec, CRUDE_W)",1997-04-01,True,True,0.9325396825396826,0.9325396825396826,1.0497722672686758,7,1.0
dca,"WTI (Dec, CRUDE_W)",1997-05-01,True,True,0.8452380952380952,0.8452380952380952,1.0461721978095069,7,1.0
dca,"WTI (Dec, CRUDE_W)",1997-06-02,True,True,0.7619047619047619,0.7619047619047619,1.0325206726936305,5,1.0
dca,"WTI (Dec, CRUDE_W)",1997-07-01,True,True,0.6785714285714286,0.6785714285714286,1.031127134711246,6,1.0
dca,"WTI (Dec, CRUDE_W)",1997-08-01,True,True,0.5912698412698413,0.5912698412698413,1.024177660164771,5,1.0
dca,"WTI (Dec, CRUDE_W)",1997-09-02,True,True,0.5079365079365079,0.5079365079365079,1.0116814719299279,4,1.0
dca,"WTI (Dec, CRUDE_W)",1997-10-01,True,True,0.4246031746031746,0.4246031746031746,1.0059603323863826,2,1.0
dca,"WTI (Dec, CRUDE_W)",1997-11-03,True,True,0.3531746031746032,0.3531746031746032,1.019098961969048,0,
dca,"WTI (Dec, CRUDE_W)",1997-12-01,True,True,1.0238095238095237,1.0238095238095237,1.1606998327377798,5,1.0
dca,"WTI (Dec, CRUDE_W)",1998-01-02,True,True,0.9365079365079365,0.9365079365079365,1.1450714259094503,5,1.0
dca,"WTI (Dec, CRUDE_W)",1998-02-02,True,True,0.5714285714285714,0.5714285714285714,1.0477852366336007,4,1.0
dca,"WTI (Dec, CRUDE_W)",1998-03-02,True,True,0.44841269841269843,0.44841269841269843,1.033826415207685,4,1.0
dca,"WTI (Dec, CRUDE_W)",1998-04-01,True,True,0.3611111111111111,0.3611111111111111,1.0062516190338628,3,1.0
dca,"WTI (Dec, CRUDE_W)",1998-05-01,True,True,0.2777777777777778,0.2777777777777778,1.0035569919173228,2,1.0
dca,"WTI (Dec, CRUDE_W)",1998-06-01,True,True,0.5238095238095238,0.5238095238095238,1.094360709386965,3,1.0
dca,"WTI (Dec, CRUDE_W)",1998-07-01,True,True,0.4246031746031746,0.4246031746031746,1.0454660922390828,3,1.0
dca,"WTI (Dec, CRUDE_W)",1998-08-03,True,True,0.3373015873015873,0.3373015873015873,1.0238101381170726,3,1.0
dca,"WTI (Dec, CRUDE_W)",1998-09-01,True,True,0.25396825396825395,0.25396825396825395,1.013353928722758,3,1.0
dca,"WTI (Dec, CRUDE_W)",1998-10-01,True,True,0.19047619047619047,0.19047619047619047,1.0019480886109011,0,
dca,"WTI (Dec, CRUDE_W)",1998-11-02,True,True,0.2777777777777778,0.2777777777777778,1.0027462994673475,212,1.0
dca,"WTI (Dec, CRUDE_W)",1998-12-01,True,True,2.9325396825396823,2.9325396825396823,1.5943992026130558,216,1.0
dca,"WTI (Dec, CRUDE_W)",1999-01-04,True,True,2.8452380952380953,2.8452380952380953,1.5771005943428598,215,1.0
dca,"WTI (Dec, CRUDE_W)",1999-02-01,True,True,2.7698412698412698,2.7698412698412698,1.554015013033,215,1.0
dca,"WTI (Dec, CRUDE_W)",1999-03-01,True,True,2.6944444444444446,2.6944444444444446,1.5403946168795883,214,1.0
dca,"WTI (Dec, CRUDE_W)",1999-04-01,True,True,2.6031746031746033,2.6031746031746033,1.5078062043780385,206,1.0
dca,"WTI (Dec, CRUDE_W)",1999-05-03,True,True,2.5198412698412698,2.5198412698412698,1.5118933999622983,205,1.0
dca,"WTI (Dec, CRUDE_W)",1999-06-01,True,True,2.4404761904761907,2.4404761904761907,1.5012199903841368,205,1.0
dca,"WTI (Dec, CRUDE_W)",1999-07-01,True,True,2.3492063492063493,2.3492063492063493,1.4789823050804731,199,1.0
dca,"WTI (Dec, CRUDE_W)",1999-08-02,True,True,2.265873015873016,2.265873015873016,1.4732959698075336,197,1.0
dca,"WTI (Dec, CRUDE_W)",1999-09-01,True,True,2.1547619047619047,2.1547619047619047,1.4571169356762024,193,1.0
dca,"WTI (Dec, CRUDE_W)",1999-10-01,True,True,2.0674603174603177,2.0674603174603177,1.4196829211286877,188,1.0
dca,"WTI (Dec, CRUDE_W)",1999-11-01,True,True,1.9761904761904763,1.9761904761904763,1.3781192607787063,42,1.0
dca,"WTI (Dec, CRUDE_W)",1999-12-01,True,True,1.8968253968253967,1.8968253968253967,1.3674232677002882,42,1.0
dca,"WTI (Dec, CRUDE_W)",2000-01-04,True,True,1.8134920634920635,1.8134920634920635,1.3543000773611586,39,1.0
dca,"WTI (Dec, CRUDE_W)",2000-02-01,True,True,1.7380952380952381,1.7380952380952381,1.342541171241816,35,1.0
dca,"WTI (Dec, CRUDE_W)",2000-03-01,True,True,1.6587301587301588,1.6587301587301588,1.3338051851912653,32,1.0
dca,"WTI (Dec, CRUDE_W)",2000-04-03,True,True,1.5634920634920635,1.5634920634920635,1.2859466655157084,31,1.0
dca,"WTI (Dec, CRUDE_W)",2000-05-01,True,True,1.4880952380952381,1.4880952380952381,1.272048485927998,30,1.0
dca,"WTI (Dec, CRUDE_W)",2000-06-01,True,True,1.4007936507936507,1.4007936507936507,1.2574079073216013,25,1.0
dca,"WTI (Dec, CRUDE_W)",2000-07-05,True,True,1.3095238095238095,1.3095238095238095,1.2429027299186028,23,1.0
dca,"WTI (Dec, CRUDE_W)",2000-08-01,True,True,1.2023809523809523,1.2023809523809523,1.2291822087617879,22,1.0
dca,"WTI (Dec, CRUDE_W)",2000-09-01,True,True,1.1111111111111112,1.1111111111111112,1.2144426893258944,17,1.0
dca,"WTI (Dec, CRUDE_W)",2000-10-02,True,True,0.9603174603174603,0.9603174603174603,1.1633151614437145,13,1.0
dca,"WTI (Dec, CRUDE_W)",2000-11-01,True,True,0.873015873015873,0.873015873015873,1.148710857378819,14,1.0
dca,"WTI (Dec, CRUDE_W)",2000-12-01,True,True,0.7936507936507936,0.7936507936507936,1.1115404239867508,13,1.0
dca,"WTI (Dec, CRUDE_W)",2001-01-02,True,True,0.7142857142857143,0.7142857142857143,1.096855135486063,13,1.0
dca,"WTI (Dec, CRUDE_W)",2001-02-01,True,True,0.6309523809523809,0.6309523809523809,1.0823103390144517,11,1.0
dca,"WTI (Dec, CRUDE_W)",2001-03-01,True,True,0.5555555555555556,0.5555555555555556,1.0723651552412439,9,1.0
dca,"WTI (Dec, CRUDE_W)",2001-04-02,True,True,0.46825396825396826,0.46825396825396826,1.0623171356760375,9,1.0
dca,"WTI (Dec, CRUDE_W)",2001-05-01,True,True,0.3888888888888889,0.3888888888888889,1.0535843581855333,6,1.0
dca,"WTI (Dec, CRUDE_W)",2001-06-01,True,True,0.30158730158730157,0.30158730158730157,1.054280880907611,6,1.0
dca,"WTI (Dec, CRUDE_W)",2001-07-02,True,True,0.21825396825396826,0.21825396825396826,1.0322651637074005,6,1.0
dca,"WTI (Dec, CRUDE_W)",2001-08-01,True,True,0.1349206349206349,0.1349206349206349,1.0189669390145284,5,1.0
dca,"WTI (Dec, CRUDE_W)",2001-09-04,True,True,0.04365079365079365,0.04365079365079365,1.0088897380433248,3,1.0
dca,"WTI (Dec, CRUDE_W)",2001-10-01,True,True,6.9563492063492065,6.9563492063492065,2.0600313799686525,154,1.0
dca,"WTI (Dec, CRUDE_W)",2001-11-01,True,True,6.865079365079365,6.865079365079365,2.060805572217519,157,1.0
dca,"WTI (Dec, CRUDE_W)",2001-12-03,True,True,5.063492063492063,5.063492063492063,1.8935219501508511,154,1.0
dca,"WTI (Dec, CRUDE_W)",2002-01-02,True,True,4.988095238095238,4.988095238095238,1.8640370904990653,151,1.0
dca,"WTI (Dec, CRUDE_W)",2002-02-01,True,True,4.904761904761905,4.904761904761905,1.854229446626213,151,1.0
dca,"WTI (Dec, CRUDE_W)",2002-03-01,True,True,4.829365079365079,4.829365079365079,1.8441163855338307,149,1.0
dca,"WTI (Dec, CRUDE_W)",2002-04-01,True,True,4.75,4.75,1.8293764260835608,144,1.0
dca,"WTI (Dec, CRUDE_W)",2002-05-01,True,True,4.654761904761905,4.654761904761905,1.7772840663987517,140,1.0
