key,sym,family,signal,exit,is_days,is_sharpe,is_gross_sharpe,is_ann_ret,is_ann_vol,is_max_dd,is_t_stat,is_trades,is_trades_py,is_avg_bps,is_avg_gross_bps,is_hit,oos_days,oos_sharpe,oos_gross_sharpe,oos_ann_ret,oos_ann_vol,oos_max_dd,oos_t_stat,oos_trades,oos_trades_py,oos_avg_bps,oos_avg_gross_bps,oos_hit,full_days,full_sharpe,full_gross_sharpe,full_ann_ret,full_ann_vol,full_max_dd,full_t_stat,full_trades,full_trades_py,full_avg_bps,full_avg_gross_bps,full_hit,is_sharpe_0x,oos_sharpe_0x,full_sharpe_0x,is_sharpe_2x,oos_sharpe_2x,full_sharpe_2x
XNGUSD|mom|on930|q0.67|14:28,XNGUSD,B_momentum,on930|q0.67,14:28,2006,-0.4406801545339726,1.5127996931940217,-0.037330508226369845,0.08471111721799124,-0.28301590098870233,-1.243336510898168,663,83.28813559322033,-4.482091952291049,15.517908047708955,0.46003016591251883,1840,-1.7622895239364897,1.0452431746823008,-0.10794687809449846,0.06125377052311679,-0.5825828402079422,-4.761961728013471,626,85.73478260869565,-12.590791602887903,7.409208397112104,0.3913738019169329,3846,-0.9553196801990068,1.3096431600076,-0.07111473094019113,0.07444076827285388,-0.7000474956058198,-3.732098471917439,1289,84.45865834633385,-8.420064009136379,11.579935990863627,0.42668735453840184,1.5127996931940217,1.0452431746823008,1.3096431600076,-2.3546465650299333,-4.279284827509326,-3.1104173940826945
XNGUSD|mom|on930|q0.67|14:30,XNGUSD,B_momentum,on930|q0.67,14:30,2006,-0.19008241031814394,1.6461176688715393,-0.017076549285751922,0.0898376091568422,-0.23532316454418167,-0.5362991693556183,663,83.28813559322033,-2.050297940291747,17.94970205970826,0.4796380090497738,1840,-1.6815421088399995,0.7357333552019892,-0.11960347423525221,0.0711272549206394,-0.6282163478402005,-4.54377050852157,626,85.73478260869565,-13.950402694917598,6.049597305082406,0.3929712460063898,3846,-0.8115985462734376,1.2569593698880763,-0.06612739221531005,0.0814779579373851,-0.6954757068080626,-3.1706304780893184,1289,84.45865834633385,-7.829557503050309,12.170442496949699,0.4375484871993794,1.6461176688715393,0.7357333552019892,1.2569593698880763,-2.0110473796547637,-3.889177261809567,-2.801482763139702
XNGUSD|mom|on930|q0.8|14:28,XNGUSD,B_momentum,on930|q0.8,14:28,2006,-0.33109179821554435,1.09359661540567,-0.02354989096615774,0.07112798049689684,-0.2579977913885477,-0.9341435436675194,406,51.00299102691924,-4.617354882918176,15.38264511708183,0.46798029556650245,1840,-1.098693636787827,1.030007121861148,-0.054034965616678456,0.04918110363745864,-0.36970401616811466,-2.9688294563022763,382,52.31739130434783,-10.328298921163507,9.671701078836497,0.42670157068062825,3846,-0.6189553493632133,1.0511714045268896,-0.038134534064690785,0.0616111228441986,-0.4708003692831729,-2.4180411661386123,788,51.63182527301092,-7.385858211103096,12.61414178889691,0.4479695431472081,1.09359661540567,1.030007121861148,1.0511714045268896,-1.7251041779023248,-3.0223878417848966,-2.213267125635593
XNGUSD|mom|on930|q0.8|14:30,XNGUSD,B_momentum,on930|q0.8,14:30,2006,-0.11721824576096576,1.2203917843247067,-0.008844234013663504,0.07545100130314931,-0.2461124935218283,-0.3307199636710841,406,51.00299102691924,-1.7340618335492428,18.265938166450766,0.47783251231527096,1840,-1.1574486365132763,0.6233816293131224,-0.06818090386581306,0.05890620258640826,-0.4403876244010114,-3.127593981779938,382,52.31739130434783,-13.032168111972915,6.967831888027092,0.4083769633507853,3846,-0.5470758884756748,0.9654852060821132,-0.03723203238286662,0.06805643086666963,-0.4713558759269376,-2.1372333572962896,788,51.63182527301092,-7.211062592886607,12.7889374071134,0.44416243654822335,1.2203917843247067,0.6233816293131224,0.9654852060821132,-1.4451215496184688,-2.7844265130748154,-2.00414295484449
XNGUSD|mom|on1000|all|14:28,XNGUSD,B_momentum,on1000|all,14:28,2006,-2.0402272741232683,1.6466782648059546,-0.2275234527459155,0.11151868011552167,-0.8552003487354204,-5.7563042817988945,1636,205.51944167497507,-11.070653505654192,8.929346494345813,0.4278728606356968,1840,-5.379371125106062,0.5971704881457996,-0.4472670061342001,0.08314485015669588,-0.9651071124140335,-14.53584049079271,1814,248.4391304347826,-18.00308209706971,1.9969179029302966,0.32524807056229327,3846,-3.3535880425245783,1.2069439970698936,-0.33265297386771575,0.09919315361623693,-0.9949374943527443,-13.101290665695622,3450,226.05304212168485,-14.715704365024555,5.284295634975453,0.3739130434782609,1.6466782648059546,0.5971704881457996,1.2069439970698936,-5.6538577269822925,-11.323250945467011,-7.820481624395022
XNGUSD|mom|on1000|all|14:30,XNGUSD,B_momentum,on1000|all,14:30,2006,-1.6145293197231703,1.844208803170388,-0.1918352195256999,0.11881804633847858,-0.8086032214517326,-4.555238602133707,1636,205.51944167497507,-9.334164104488154,10.665835895511853,0.43337408312958436,1840,-4.898713052124022,0.3939551522585633,-0.45991679209247377,0.09388522805863461,-0.9694334509477089,-13.237032708806671,1814,248.4391304347826,-18.51225252992929,1.4877474700707158,0.32855567805953695,3846,-2.9657394289503016,1.2252040665449992,-0.32009057405582575,0.10792943268421903,-0.9941592224002648,-11.586102349095338,3450,226.05304212168485,-14.159976395430247,5.840023604569758,0.3782608695652174,1.844208803170388,0.3939551522585633,1.2252040665449992,-5.022026584480321,-10.168034582073428,-7.086534396384366
XNGUSD|mom|on1000|q0.5|14:28,XNGUSD,B_momentum,on1000|q0.5,14:28,2006,-0.6845043366963018,1.7054853574422617,-0.05423090445358928,0.07922653158828742,-0.4040690931765454,-1.931262901054998,758,95.22233300099701,-5.695187541038455,14.30481245896155,0.4604221635883905,1840,-2.8775412653997576,0.8040975190934895,-0.20103576567184528,0.0698637298756224,-0.7855441235861108,-7.775533583156524,936,128.19130434782608,-15.682480702931903,4.317519297068104,0.3611111111111111,3846,-1.6589574991213794,1.3033828448705673,-0.12446515943060203,0.07502612905787011,-0.871130887880645,-6.480964305223064,1694,110.9953198127925,-11.213550232615944,8.786449767384063,0.40554899645808734,1.7054853574422617,0.8040975190934895,1.3033828448705673,-3.0006416330404306,-6.15202353081162,-4.415668873870889
XNGUSD|mom|on1000|q0.5|14:30,XNGUSD,B_momentum,on1000|q0.5,14:30,2006,-0.3507557836062623,1.8180135126338044,-0.030530060533143964,0.08704079008834023,-0.28834652195409705,-0.9896235800034034,758,95.22233300099701,-3.2061869911152394,16.793813008884765,0.4683377308707124,1840,-2.642254121570942,0.5903827882070016,-0.21005062831437754,0.07949675491072478,-0.8027962271450403,-7.13975361693186,936,128.19130434782608,-16.385715816139886,3.6142841838601205,0.358974358974359,3846,-1.3909273223559775,1.2624867402019753,-0.11641613560268889,0.08369677820800958,-0.8596696621110148,-5.433864539702126,1694,110.9953198127925,-10.488382374954123,9.511617625045885,0.4079102715466352,1.8180135126338044,0.5903827882070016,1.2624867402019753,-2.487861944072427,-5.581000399686437,-3.9038731392904724
XNGUSD|mom|on1000|q0.67|14:28,XNGUSD,B_momentum,on1000|q0.67,14:28,2006,-0.5853253601674974,1.3202865339881376,-0.03750928107168449,0.0640827881794679,-0.31864201833393746,-1.651438993935376,489,61.42971086739781,-6.106048773801338,13.893951226198668,0.4560327198364008,1840,-2.175772994399205,0.718812703956606,-0.13126566656692554,0.060330589130770905,-0.6464550209237574,-5.879253997396897,635,86.96739130434783,-15.093664947078057,4.906335052921948,0.37480314960629924,3846,-1.3204114429534795,1.0442471783107723,-0.08236413008656841,0.062377625191082406,-0.7545847359558966,-5.158383764817268,1124,73.64742589703587,-11.183572145714784,8.81642785428522,0.4101423487544484,1.3202865339881376,0.718812703956606,1.0442471783107723,-2.415992560346812,-4.7027622311251704,-3.4890049612626832
XNGUSD|mom|on1000|q0.67|14:30,XNGUSD,B_momentum,on1000|q0.67,14:30,2006,-0.3431270757874328,1.3575274955573347,-0.02457622214146503,0.07162425782070896,-0.24953893147086814,-0.9680999174001812,489,61.42971086739781,-4.000706139495804,15.999293860504203,0.4662576687116564,1840,-1.9694481920508284,0.48912577306319854,-0.13971543733342523,0.0709414128776531,-0.6771040281710965,-5.321734475787165,635,86.96739130434783,-16.065267134952034,3.9347328650479714,0.37480314960629924,3846,-1.1159951379786743,0.9490897938423526,-0.07966102608145638,0.0713811587259609,-0.7546955582396078,-4.359801054501329,1124,73.64742589703587,-10.816539086217071,9.183460913782932,0.41459074733096085,1.3575274955573347,0.48912577306319854,0.9490897938423526,-2.0081446468361386,-4.181327502792781,-3.0521263877802944
XNGUSD|mom|on1000|q0.8|14:28,XNGUSD,B_momentum,on1000|q0.8,14:28,2006,-0.17477638624777253,1.2067260868139391,-0.009081457062241272,0.051960435029059955,-0.14042707671106025,-0.4931147001491388,290,36.43070787637089,-2.492802800609742,17.507197199390262,0.47586206896551725,1840,-1.3214909208433452,0.7037397860565628,-0.07261107039425796,0.0549463255849834,-0.4616821552111299,-3.5708600110818542,405,55.46739130434783,-13.09076714926854,6.9092328507314695,0.4123456790123457,3846,-0.7386804881642375,0.962245153640049,-0.03947523983158882,0.05344020921642639,-0.5362946339275965,-2.8857652346685576,695,45.53822152886115,-8.66859497500803,11.331405024991973,0.43884892086330934,1.2067260868139391,0.7037397860565628,0.962245153640049,-1.5333993409259246,-3.139088759402942,-2.331825864838252
XNGUSD|mom|on1000|q0.8|14:30,XNGUSD,B_momentum,on1000|q0.8,14:30,2006,-0.006834712589377069,1.2476491528676763,-0.0003896788732779794,0.057014668602691845,-0.12097659599835009,-0.019283481718968033,290,36.43070787637089,-0.10696439789212357,19.893035602107883,0.503448275862069,1840,-1.304997700728745,0.39753893170785387,-0.08524972896872571,0.06532557790800707,-0.524250839519647,-3.526292939729134,405,55.46739130434783,-15.369341691402639,4.630658308597368,0.39012345679012345,3846,-0.6699394208262103,0.8170452337219138,-0.040988350785816675,0.06118217485286556,-0.5791685138210191,-2.617218027186365,695,45.53822152886115,-9.000867712815516,10.999132287184487,0.437410071942446,1.2476491528676763,0.39753893170785387,0.8170452337219138,-1.2605680068863145,-2.8596240902082943,-2.0811430060433644
XNGUSD|mom|first30|all|14:28,XNGUSD,B_momentum,first30|all,14:28,2006,-3.717059521784305,0.10659799041137408,-0.48140728254255605,0.12951293346829848,-0.9799624280844614,-10.487324580122042,1971,247.60319042871384,-19.44269303271177,0.5573069672882396,0.3845763571790969,1840,-6.596580128688112,-0.6818685946825748,-0.5445181581667047,0.08254552321719394,-0.9832884280412405,-17.82491564633453,1783,244.19347826086957,-22.298636394580576,-2.2986363945805675,0.2938867077958497,3846,-4.6683957036822274,-0.17956082629392722,-0.5116007331791741,0.10958812526873969,-0.9996658855378407,-18.23778242314545,3754,245.97191887675507,-20.799152013588717,-0.7991520135887137,0.34150239744272776,0.10659799041137408,-0.6818685946825748,-0.17956082629392722,-7.529249153124146,-12.424323681508259,-9.129901850949903
