family,name,lag,symbol,sharpe,total_ret,cagr,max_dd,ann_vol
mean_reversion,reversal_1d,1,PORT,-1.0610418583119114,-0.11683445389017444,-0.12284937152405495,-0.12989966818844123,0.11706606213244007
mean_reversion,reversal_1d,2,XTIUSD,-0.38340161099805437,-0.06228510748482263,-0.07533256585619974,-0.15219248328385682,0.1677121896233981
mean_reversion,reversal_1d,2,XBRUSD,-0.3595341304648982,-0.0615458898547071,-0.07604217639465183,-0.15313064203551985,0.17665448310451026
mean_reversion,reversal_1d,2,XNGUSD,0.22876608129217912,0.03641678131587067,0.023862282661527123,-0.1387084855344729,0.15636889878167287
mean_reversion,reversal_1d,2,PORT,-0.23065655130579304,-0.02563773894530652,-0.03176302568425993,-0.09553713475335379,0.11259500207564488
mean_reversion,reversal_2d,1,XTIUSD,-0.3286795669941601,-0.053270643225886816,-0.06625025233840143,-0.143342899711149,0.1665332343712593
mean_reversion,reversal_2d,1,XBRUSD,-1.0301474334603717,-0.16510529757581272,-0.17780188153662901,-0.2225335841691679,0.17510607629302027
mean_reversion,reversal_2d,1,XNGUSD,0.4495000479906881,0.07327889103897967,0.06012994863792165,-0.12965067577732947,0.15734875001374254
mean_reversion,reversal_2d,1,PORT,-0.33614627477212594,-0.038563917409474846,-0.04509099735436084,-0.0888330331404108,0.11698515596410926
mean_reversion,reversal_2d,2,XTIUSD,-0.3398021985611403,-0.05537142951306062,-0.0685187476821717,-0.16633260044631382,0.16761821557324477
mean_reversion,reversal_2d,2,XBRUSD,-0.4364554940517109,-0.07425954557300596,-0.08860183281180056,-0.17950104617371787,0.1767638612147753
mean_reversion,reversal_2d,2,XNGUSD,1.606115218816294,0.29199924465623583,0.2757481504657533,-0.09216275987705602,0.15959072396272428
mean_reversion,reversal_2d,2,PORT,0.4029820891823101,0.048078841111190096,0.04101518238744384,-0.09529654204878735,0.11653914634865295
mean_reversion,reversal_3d,1,XTIUSD,-1.2351208328610526,-0.18561703905193128,-0.19676665999801435,-0.2632616074908146,0.16617073059065762
mean_reversion,reversal_3d,1,XBRUSD,-1.4391772526366144,-0.2226586386262539,-0.23447191641169773,-0.2833396740746743,0.17492623532535528
mean_reversion,reversal_3d,1,XNGUSD,0.2565128437331402,0.04106031128082255,0.02835730292829375,-0.1649908266856419,0.156884685449351
mean_reversion,reversal_3d,1,PORT,-1.0026814965926751,-0.11061143180337873,-0.11664461065266885,-0.16274716583450022,0.1168803808165237
mean_reversion,reversal_3d,2,XTIUSD,0.19159802380969768,0.03264037803818853,0.01825641664000366,-0.18612425421757772,0.16764809105770326
mean_reversion,reversal_3d,2,XBRUSD,0.07598649240437223,0.01351625885600738,-0.002159143443051459,-0.19961389364393345,0.1766904391455291
mean_reversion,reversal_3d,2,XNGUSD,0.5646996351694142,0.0944900754939264,0.08061528003626317,-0.15356680257170052,0.1599164250970033
mean_reversion,reversal_3d,2,PORT,0.5632576014003552,0.06761620223463627,0.060463802672225286,-0.10667158423415324,0.1161756345582376
mean_reversion,reversal_5d,1,XTIUSD,-0.7578363978635627,-0.11853818302827834,-0.1306463348200705,-0.22562162751040615,0.1664501900714322
mean_reversion,reversal_5d,1,XBRUSD,-0.15794266845835045,-0.027329083862813408,-0.04215672358082356,-0.2724577149544628,0.17543040506223953
mean_reversion,reversal_5d,1,XNGUSD,-0.21297603209306393,-0.03298371178354054,-0.04485862666852347,-0.16372749890121996,0.15747174632860095
mean_reversion,reversal_5d,1,PORT,-0.3412017012233704,-0.038040932349415635,-0.044215550412437965,-0.16615733337007066,0.11365826732398857
mean_reversion,reversal_5d,2,XTIUSD,0.22832489316341747,0.038993502397816515,0.02455089123389298,-0.20525065801223485,0.16754792384559006
mean_reversion,reversal_5d,2,XBRUSD,0.4384463260343189,0.08045532121432553,0.06381634556818838,-0.2014778862081359,0.17651973273894903
mean_reversion,reversal_5d,2,XNGUSD,0.08896956232128636,0.014132806913502938,0.0016344445098508409,-0.16316733154250607,0.15774226931271498
mean_reversion,reversal_5d,2,PORT,0.4891412745693934,0.05869374241631031,0.05155607189388789,-0.1320471406063456,0.11661719774650618
mean_reversion,reversal_10d,1,XTIUSD,-0.7914844013087028,-0.12330998135455895,-0.13530822923855834,-0.24617893595384965,0.16622873197931495
mean_reversion,reversal_10d,1,XBRUSD,-0.8134156111448209,-0.1328086380877972,-0.14601905784777003,-0.2571364230056917,0.17513227824252395
mean_reversion,reversal_10d,1,XNGUSD,1.0034639011289088,0.17058929493413544,0.15634723569173858,-0.10185620037498,0.15701265016285912
mean_reversion,reversal_10d,1,PORT,-0.16219613755631165,-0.018641005627777596,-0.02520020044766802,-0.15879745722004612,0.11600915258374182
mean_reversion,reversal_10d,2,XTIUSD,-0.792846060209976,-0.1244002539757848,-0.13658916184923964,-0.21253154362535065,0.16751195485668713
mean_reversion,reversal_10d,2,XBRUSD,-0.9726316052095403,-0.15772372470883111,-0.17074871064894093,-0.2662255335236168,0.17641700632282697
mean_reversion,reversal_10d,2,XNGUSD,1.302895784729581,0.2325561596185557,0.21686623812580064,-0.09489097819661574,0.16054772870269554
mean_reversion,reversal_10d,2,PORT,-0.12583687710115196,-0.014707935724015853,-0.02150038376034835,-0.14376335813617436,0.11774556507948354
mean_reversion,rsi2_connors_trendfilter,1,XTIUSD,0.19767842866173607,0.013582968242748628,0.011234432373956382,-0.06394166924926248,0.06825179612445127
mean_reversion,rsi2_connors_trendfilter,1,XBRUSD,-1.0544103606403707,-0.08621770916667493,-0.08955982906868887,-0.1664421706715531,0.08549498881590673
mean_reversion,rsi2_connors_trendfilter,1,XNGUSD,1.0321736345159935,0.08181582138992449,0.07874770099592254,-0.047582536438769085,0.07620153691796905
mean_reversion,rsi2_connors_trendfilter,1,PORT,0.3275088726310817,0.017730397529983177,0.0162760178969672,-0.07076865144003097,0.0536646850382243
mean_reversion,rsi2_connors_trendfilter,2,XTIUSD,1.5792441069604761,0.10394331201845008,0.10180080172877348,-0.051798619439407,0.06262996551188958
mean_reversion,rsi2_connors_trendfilter,2,XBRUSD,-0.7145492664900884,-0.061257237392658204,-0.06492524046793491,-0.16560226716885118,0.08845556300945345
mean_reversion,rsi2_connors_trendfilter,2,XNGUSD,0.7400869071407797,0.05876755676975054,0.055687760755154914,-0.05086825428036834,0.07716934275494179
mean_reversion,rsi2_connors_trendfilter,2,PORT,0.8885541491583717,0.04784484972476899,0.0464063834377062,-0.06463865887262854,0.05260215693703681
mean_reversion,rsi2_connors_nofilter,1,XTIUSD,-0.5672347556683156,-0.07291440809468164,-0.08111991052361145,-0.17043596701610775,0.1334509443739027
mean_reversion,rsi2_connors_nofilter,1,XBRUSD,-1.4867842321993636,-0.18584318842975733,-0.193602537813665,-0.24490003000194005,0.1382301702344899
mean_reversion,rsi2_connors_nofilter,1,XNGUSD,0.5871604271009969,0.08095368023967953,0.07154893669421258,-0.1018565823065859,0.13259700328331248
mean_reversion,rsi2_connors_nofilter,1,PORT,-0.5243448677496284,-0.049139995721151464,-0.05350765464707086,-0.12237470786886318,0.09608828460116028
mean_reversion,rsi2_connors_nofilter,2,XTIUSD,0.131047863064546,0.01836931224426186,0.008609967035771326,-0.16791069564705408,0.13890567542833746
mean_reversion,rsi2_connors_nofilter,2,XBRUSD,-0.798085309549369,-0.10722121539386631,-0.11618356569211297,-0.2113985854564231,0.14207871071913078
mean_reversion,rsi2_connors_nofilter,2,XNGUSD,0.49878727427941627,0.07111774970215734,0.06104494281177142,-0.09331485051304234,0.13775831646961467
