key,sym,family,kind,anchor,N,exit,stop,filter,is_days,is_sharpe,is_gross_sharpe,is_ann_ret,is_ann_vol,is_max_dd,is_t_stat,is_trades,is_trades_py,is_avg_bps,is_avg_gross_bps,is_hit,oos_days,oos_sharpe,oos_gross_sharpe,oos_ann_ret,oos_ann_vol,oos_max_dd,oos_t_stat,oos_trades,oos_trades_py,oos_avg_bps,oos_avg_gross_bps,oos_hit,full_days,full_sharpe,full_gross_sharpe,full_ann_ret,full_ann_vol,full_max_dd,full_t_stat,full_trades,full_trades_py,full_avg_bps,full_avg_gross_bps,full_hit,is_sharpe_0x,oos_sharpe_0x,full_sharpe_0x,is_sharpe_2x,oos_sharpe_2x,full_sharpe_2x
XTIUSD|orb|08:00|15|14:30|mid|narrow1.0,XTIUSD,A_orb,range,08:00,15.0,14:30,mid,narrow1.0,2008,-1.228351772887918,0.09156051573980248,-0.10979370442976208,0.08938294945562007,-0.595493028320283,-3.4674031615421317,1184,148.58964143426294,-7.389055076112796,0.5484449238872048,0.0625,1840,-0.8122337276471028,0.7250913576549691,-0.06315350561634804,0.07775287268517224,-0.4285100369136705,-2.1947732609892148,1101,150.7891304347826,-4.188200133143043,3.724606406366492,0.08446866485013624,3848,-1.0412596325262016,0.3717293589586152,-0.08749173826118571,0.08402490169423152,-0.7688283256865955,-4.068893224734155,2285,149.64137214137213,-5.846761293964132,2.0788404565829137,0.07308533916849015,0.09156051573980248,0.7250913576549691,0.3717293589586152,-2.5251422461138016,-2.323444274963126,-2.429853553730262
XTIUSD|orb|08:00|15|14:30|mid|narrow0.75,XTIUSD,A_orb,range,08:00,15.0,14:30,mid,narrow0.75,2008,-0.4759121167048441,0.417449118737683,-0.03818279562075551,0.08023077009496712,-0.305898739031917,-1.343409285923794,719,90.23306772908366,-4.231574585870866,3.704447667258479,0.06397774687065369,1840,-0.14128012128287734,0.9463830292233301,-0.008958228804310818,0.06340756734186442,-0.17163610264478002,-0.38175936549595524,636,87.10434782608696,-1.0284479509790796,6.888218715687586,0.08176100628930817,3848,-0.3331266113449005,0.6356582306969939,-0.02420847053181107,0.07267047935341013,-0.40341121166893024,-1.3017470086604996,1355,88.73700623700623,-2.7281144089032088,5.198822860469484,0.07232472324723248,0.417449118737683,0.9463830292233301,0.6356582306969939,-1.3581098173248924,-1.2178409500580607,-1.2905752194479945
XTIUSD|orb|08:00|15|14:30|mid|trend,XTIUSD,A_orb,range,08:00,15.0,14:30,mid,trend,2008,-1.2600658302658965,0.3947660014046402,-0.13805995990708342,0.10956567235693575,-0.7002592084876182,-3.5569259067726753,1824,228.90836653386455,-6.031232584356368,1.883241099854157,0.08388157894736842,1840,-1.4400670576764243,0.23980714273105572,-0.15346044549923615,0.10656479132773687,-0.6928087495481234,-3.891269919774678,1654,226.52608695652174,-6.774515357636957,1.1239126955673941,0.09552599758162031,3848,-1.344922287493775,0.3217637896481561,-0.14542401746674063,0.10812819359082393,-0.9024698672641195,-5.255504979196129,3478,227.76923076923075,-6.38470863582448,1.5221343774015101,0.08941920644048304,0.3947660014046402,0.23980714273105572,0.3217637896481561,-2.900762984898425,-3.103551898185494,-2.996445746360165
XTIUSD|orb|08:00|15|14:30|mid|trend+narrow1.0,XTIUSD,A_orb,range,08:00,15.0,14:30,mid,trend+narrow1.0,2008,-1.3556413568497336,0.22036761045754377,-0.09496041139239404,0.07004832872100106,-0.5427016437496522,-3.8267174195603477,1108,139.05179282868525,-6.829139665202825,1.103170804111255,0.06768953068592058,1840,-0.6713095333040525,0.8363081507012242,-0.04877809600986181,0.07266111024788476,-0.39061784111180364,-1.8139756616743576,1010,138.32608695652175,-3.526312142784288,4.377648253255315,0.09306930693069307,3848,-1.0219062847386888,0.520812844607272,-0.07287739156290876,0.07131514176130564,-0.719511953221105,-3.993266836051933,2118,138.7047817047817,-5.254136927883314,2.6646543846757025,0.07979225684608121,0.22036761045754377,0.8363081507012242,0.520812844607272,-2.889381265169814,-2.152649575812464,-2.530405770826936
XTIUSD|orb|08:00|15|14:30|opp_rev|none,XTIUSD,A_orb,range,08:00,15.0,14:30,opp_rev,none,2008,-0.7308224786942538,0.9302474619163865,-0.15972493229480342,0.21855503484263492,-0.8046668477394594,-2.062972699744485,3664,459.8247011952191,-3.4736048733274116,4.359910410515384,0.15775109170305676,1840,-1.6243016077364956,0.043977657945770535,-0.3438458777642226,0.21168844266760306,-0.9306569058899392,-4.38909837783879,3302,452.2304347826087,-7.603333418492994,0.2028446554016157,0.17686250757116898,3848,-1.1505328890000621,0.5134659682569408,-0.24776613283111604,0.21534902235298264,-0.9844771769421536,-4.4958964418207845,6966,456.19334719334717,-5.431164973260911,2.3893920178387167,0.16681022107378696,0.9302474619163865,0.043977657945770535,0.5134659682569408,-2.3453659391260007,-3.2428796091289573,-2.7666921812240584
XTIUSD|orb|08:00|15|14:30|opp_rev|narrow1.0,XTIUSD,A_orb,range,08:00,15.0,14:30,opp_rev,narrow1.0,2008,-0.455741303045168,0.961484859226124,-0.07089182922807939,0.15555278565799285,-0.5667574365256236,-1.2864709197341115,2215,277.97808764940237,-2.550266815184768,5.316550340571438,0.13002257336343115,1840,-1.262425835647436,0.43762209594851365,-0.1614122424380876,0.1278587920812847,-0.7100254074692958,-3.4112575897177972,2013,275.6934782608696,-5.854771881304876,1.9847710893856365,0.15499254843517138,3848,-0.7984825872954759,0.7338640521054531,-0.11417601849689828,0.14299124403403904,-0.8675113790103532,-3.1202020015243477,4228,276.88565488565484,-4.123580130723976,3.730251468140734,0.14191106906338694,0.961484859226124,0.43762209594851365,0.7338640521054531,-1.8293135598693355,-2.8667773822920477,-2.2685509735113296
XTIUSD|orb|08:00|15|14:30|opp_rev|narrow0.75,XTIUSD,A_orb,range,08:00,15.0,14:30,opp_rev,narrow0.75,2008,0.055043388903412066,1.1543032492273495,0.006740088428391017,0.12245046249274831,-0.28472800766798245,0.15537700593451992,1352,169.67330677290838,0.3972391743040648,8.267801304481578,0.1257396449704142,1840,-0.9626054056930279,0.42264898909431553,-0.08892486286368521,0.0923793512250887,-0.4944049951521281,-2.601099330630916,1180,161.6086956521739,-5.502480080346408,2.358536868806133,0.13559322033898305,3848,-0.3573831246683937,0.8487704981520358,-0.03900406707509658,0.10913796534541864,-0.6179320146703958,-1.39653332288473,2532,165.8170478170478,-2.3522350438979727,5.513878700177856,0.13033175355450238,1.1543032492273495,0.42264898909431553,0.8487704981520358,-1.0189103974533533,-2.2522972307606923,-1.516528026742937
XTIUSD|orb|08:00|15|14:30|opp_rev|trend,XTIUSD,A_orb,range,08:00,15.0,14:30,opp_rev,trend,2008,-1.0453811931646244,0.2472503541542382,-0.14523788553693062,0.1389329428218046,-0.7288586580364531,-2.950912054837282,1824,228.90836653386455,-6.344804593039819,1.4956559332759698,0.1513157894736842,1840,-1.0229914573954362,0.13413484229101477,-0.15630689915955837,0.15279394371241373,-0.7802474188161501,-2.7642711949624856,1654,226.52608695652174,-6.900172128500109,0.9021253322012214,0.18198307134220074,3848,-1.03310757745296,0.19026905732510202,-0.15053076107373808,0.14570676312805592,-0.9359786576370718,-4.037037729121884,3478,227.76923076923075,-6.608915548661244,1.213396124714258,0.16589994249568718,0.2472503541542382,0.13413484229101477,0.19026905732510202,-2.3278751855909987,-2.1721138233749815,-2.2474893081548912
XTIUSD|orb|08:00|15|14:30|opp_rev|trend+narrow1.0,XTIUSD,A_orb,range,08:00,15.0,14:30,opp_rev,trend+narrow1.0,2008,-1.1495465226378876,0.06819332399869416,-0.10343327842853624,0.08997746188748047,-0.5864942635187516,-3.2449509455774406,1108,139.05179282868525,-7.438471401513551,0.4387849161759792,0.12003610108303249,1840,-0.8003328601515348,0.4211756596011752,-0.07113049206125596,0.08887613592148165,-0.5339247721736705,-2.1626153920497995,1010,138.32608695652175,-5.142232649407158,2.6934109149492778,0.1613861386138614,3848,-0.98368128461962,0.23598935740398608,-0.08798703962505501,0.08944669477886708,-0.8019848038214292,-3.8438963628851197,2118,138.7047817047817,-6.343475584881134,1.5139370685655122,0.1397544853635505,0.06819332399869416,0.4211756596011752,0.23598935740398608,-2.342662070117812,-2.0008366245362956,-2.1804200943910934
XTIUSD|orb|08:00|15|14:30|mid_rev|none,XTIUSD,A_orb,range,08:00,15.0,14:30,mid_rev,none,2008,-1.2996954954074547,0.8559888449235087,-0.22037220743565705,0.16955679866118978,-0.8637754161783492,-3.668792905490503,3664,459.8247011952191,-4.792526518537285,3.119591385392845,0.08679039301310043,1840,-2.0883675529066634,0.20171458463231626,-0.3262681138359729,0.15623117366569952,-0.915279087101101,-5.643071825537943,3302,452.2304347826087,-7.214642994844274,0.6869318083053314,0.09418534221683827,3848,-1.6592339508446274,0.5563365403910603,-0.27100850363539225,0.16333350911571953,-0.9874639798922857,-6.483729484894543,6966,456.19334719334717,-5.940650062144186,1.966470236448979,0.09029572207866782,0.8559888449235087,0.20171458463231626,0.5563365403910603,-3.4031690870118765,-4.309980239932784,-3.815774674769401
